minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
765,-0.042387918,331.50262,296.2304,-0.042387918,331.49026,0.0,0.0,294.37503,332.03497,-8.5151696e-05,331.22403,331.04202,-4.3691564e-18,6.7065505e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,45900.0,-12805.041794543115,-6279.4863,-6277.286,0.0,0.0,0.0,-12556.772,0.0,0.0,0.11502075
780,-0.042387918,331.52338,296.2692,-0.042387918,331.51498,0.0,0.0,294.357,331.97427,-8.5151696e-05,331.22787,331.04715,7.782401e-19,-2.2965642e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,46800.0,-12769.461441052954,-6276.2754,-6274.7812,0.0,0.0,0.0,-12551.057,0.0,0.0,0.09698486
795,-0.04238792,331.543,296.46454,-0.04238792,331.5373,0.0,0.0,294.3319,331.6572,-8.51517e-05,331.23184,331.05237,-1.8839313e-18,-6.277005e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,0.0,47700.0,-12586.201867594093,-6244.9927,-6243.9766,0.0,0.0,0.0,-12488.969,0.0,0.0,0.071899414
810,-0.042387925,331.5613,296.99854,-0.042387925,331.55743,0.0,0.0,294.3131,330.7588,-8.515171e-05,331.23596,331.05768,6.2216907e-18,1.0057058e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.3032,0.0,48600.0,-12073.922164775297,-6153.186,-6152.496,0.0,0.0,0.0,-12305.682,0.0,0.0,0.053100586
825,-0.042387933,331.57782,298.17307,-0.042387933,331.5752,0.0,0.0,294.28897,328.6911,-8.5151725e-05,331.24017,331.06308,2.8975192e-18,4.248378e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30321,0.0,49500.0,-10914.386305700851,-5947.0254,-5946.558,0.0,0.0,0.0,-11893.584,0.0,0.0,0.028961182
840,-0.04238794,331.59204,300.02264,-0.04238794,331.59027,0.0,0.0,294.27097,325.2405,-8.515174e-05,331.24445,331.0685,2.7975095e-18,-1.3562656e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.303215,0.0,50400.0,-9018.849324016375,-5620.279,-5619.964,0.0,0.0,0.0,-11240.242,0.0,0.0,0.010955811
855,-0.04238795,331.60303,302.1239,-0.04238795,331.60184,0.0,0.0,294.24817,320.95767,-8.515176e-05,331.2487,331.07394,-5.018748e-16,-8.401112e-16,0.0,0.0,0.0,0.0,343.15,343.15,-66.30323,0.0,51300.0,-6735.660779471297,-5248.151,-5247.939,0.0,0.0,0.0,-10496.09,0.0,0.0,-0.01184082
870,-0.042387966,331.60995,304.35577,-0.042387966,331.60913,0.0,0.0,294.22186,315.89685,-8.515179e-05,331.2529,331.07928,1.32156405e-17,2.0125314e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.30326,0.0,52200.0,-4127.522045690402,-4852.0474,-4851.9004,0.0,0.0,0.0,-9703.947,0.0,0.0,-0.038146973
885,-0.042387977,331.6119,306.3839,-0.042387977,331.61136,0.0,0.0,294.20416,310.62344,-8.515181e-05,331.25696,331.08453,-4.8822057e-18,4.1437142e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303276,0.0,53100.0,-1516.216271425108,-4491.328,-4491.23,0.0,0.0,0.0,-8982.559,0.0,0.0,-0.055847168
900,-0.042387996,331.60782,307.95193,-0.042387996,331.60745,0.0,0.0,294.1819,305.61908,-8.5151856e-05,331.2608,331.08954,-4.491013e-18,-1.3913334e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30331,0.0,54000.0,834.3172008438593,-4211.4473,-4211.382,0.0,0.0,0.0,-8422.829,0.0,0.0,-0.078125
915,-0.04238802,331.59634,308.8456,-0.04238802,331.5961,0.0,0.0,294.1614,301.4306,-8.515189e-05,331.26428,331.09424,8.6724684e-18,4.163285e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.30334,0.0,54900.0,2651.888446073558,-4050.3057,-4050.2622,0.0,0.0,0.0,-8100.568,0.0,0.0,-0.098602295
930,-0.04238804,331.57635,309.05872,-0.04238804,331.57617,0.0,0.0,294.13766,298.2843,-8.515194e-05,331.26733,331.09854,2.7681293e-17,-1.3512659e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303375,0.0,55800.0,3853.341649235631,-4008.81,-4008.7776,0.0,0.0,0.0,-8017.588,0.0,0.0,-0.12234497
945,-0.042388067,331.54642,308.6921,-0.042388067,331.5463,0.0,0.0,294.1148,296.24197,-8.5151994e-05,331.26974,331.1023,-1.1332791e-18,-2.2140453e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30342,0.0,56700.0,4452.645811280842,-4068.7498,-4068.728,0.0,0.0,0.0,-8137.4775,0.0,0.0,-0.14520264
