minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
660,-0.049106468,340.78946,296.1222,-0.04916866,341.1643,3.78E-25,3.78E-25,294.46667,342.75793,-9.87E-05,340.60855,341.02832,3.09E-05,3.10E-05,0,0,0,0,343.14987,343.14987,-76.96281,0,39600,-19334.50445,-9212.497,-9301.574,0,0,7.56E-25,-18514.07,0,7.56E-25,0.20666504
675,-0.042387523,341.0072,296.20203,-0.042387515,341.25903,5.17E-32,5.16E-32,294.48932,342.68945,-8.52E-05,340.61807,341.03247,-1.42E-09,-1.42E-09,0,0,0,0,343.15,343.15,-66.30256,0,40500,-16625.47333,-7976.558,-8021.3887,0,0,1.03E-31,-15997.947,0,1.03E-31,0.22930908
690,-0.042387918,341.16806,296.20206,-0.042387918,341.33575,0,0,294.48544,342.68945,-8.52E-05,340.6282,341.03708,-4.39E-18,-2.71E-18,0,0,0,0,343.15,343.15,-66.303185,0,41400,-16625.61726,-8005.2637,-8035.118,0,0,0,-16040.382,0,0,0.22543335
705,-0.042387914,341.28357,296.20206,-0.042387914,341.39664,0,0,294.47147,342.68945,-8.52E-05,340.63818,341.0418,1.77E-25,-9.15E-26,0,0,0,0,343.15,343.15,-66.303185,0,42300,-16625.61726,-8025.827,-8045.9565,0,0,0,-16071.783,0,0,0.2114563
720,-0.042387914,341.3727,296.20206,-0.042387914,341.44904,0,0,294.4525,342.68945,-8.52E-05,340.64847,341.0468,-4.49E-36,2.33E-36,0,0,0,0,343.15,343.15,-66.303185,0,43200,-16625.61726,-8041.6973,-8055.285,0,0,0,-16096.982,0,0,0.19250488
735,-0.042387914,341.44443,296.20206,-0.042387914,341.49588,0,0,294.43106,342.68945,-8.52E-05,340.659,341.05212,1.40E-44,-7.00E-45,0,0,0,0,343.15,343.15,-66.303185,0,44100,-16625.61726,-8054.465,-8063.6245,0,0,0,-16118.09,0,0,0.17105103
750,-0.042387918,341.50397,296.2024,-0.042387918,341.53888,0,0,294.41003,342.68896,-8.52E-05,340.66983,341.05774,1.10E-18,5.74E-19,0,0,0,0,343.15,343.15,-66.303185,0,45000,-16625.32257,-8065.0054,-8071.2207,0,0,0,-16136.227,0,0,0.15002441
765,-0.042387918,341.55573,296.20258,-0.042387918,341.57935,0,0,294.3876,342.6887,-8.52E-05,340.68094,341.06363,9.70E-18,-2.13E-18,0,0,0,0,343.15,343.15,-66.303185,0,45900,-16625.16028,-8074.187,-8078.3926,0,0,0,-16152.58,0,0,0.127594
780,-0.042387918,341.60162,296.20502,-0.042387918,341.61768,0,0,294.36972,342.68472,-8.52E-05,340.69232,341.0698,4.17E-18,-1.33E-19,0,0,0,0,343.15,343.15,-66.303185,0,46800,-16622.8683,-8081.924,-8084.7817,0,0,0,-16166.705,0,0,0.10971069
795,-0.042387918,341.64316,296.2365,-0.042387918,341.65405,0,0,294.34433,342.63104,-8.52E-05,340.70392,341.0762,-1.48E-18,-2.04E-18,0,0,0,0,343.15,343.15,-66.303185,0,47700,-16592.40671,-8083.7114,-8085.651,0,0,0,-16169.362,0,0,0.08432007
810,-0.04238792,341.68085,296.37076,-0.04238792,341.6882,0,0,294.32532,342.3929,-8.52E-05,340.7157,341.08286,-4.92E-18,2.56E-18,0,0,0,0,343.15,343.15,-66.30319,0,48600,-16459.23282,-8066.522,-8067.831,0,0,0,-16134.354,0,0,0.06530762
825,-0.042387925,341.71463,296.84006,-0.042387925,341.7196,0,0,294.30087,341.53192,-8.52E-05,340.72766,341.0897,6.13E-18,2.69E-19,0,0,0,0,343.15,343.15,-66.3032,0,49500,-15983.47243,-7988.988,-7989.8735,0,0,0,-15978.861,0,0,0.040863037
840,-0.042387933,341.744,298.27875,-0.042387933,341.74738,0,0,294.28238,338.82022,-8.52E-05,340.73972,341.09665,5.25E-19,3.78E-19,0,0,0,0,343.15,343.15,-66.30321,0,50400,-14499.13965,-7738.087,-7738.69,0,0,0,-15476.777,0,0,0.022369385
855,-0.04238794,341.76828,300.404,-0.04238794,341.77057,0,0,294.25952,334.5597,-8.52E-05,340.75177,341.10367,-8.81E-18,1.37E-17,0,0,0,0,343.15,343.15,-66.303215,0,51300,-12215.35281,-7364.057,-7364.4644,0,0,0,-14728.521,0,0,-0.000488281
870,-0.04238795,341.78647,302.98828,-0.04238795,341.78802,0,0,294.23322,328.9144,-8.52E-05,340.76376,341.1107,-1.55E-17,3.52E-18,0,0,0,0,343.15,343.15,-66.30324,0,52200,-9272.149022,-6907.218,-6907.4946,0,0,0,-13814.713,0,0,-0.026794434
885,-0.042387962,341.79697,305.69675,-0.042387962,341.798,0,0,294.2162,322.32925,-8.52E-05,340.77554,341.11758,2.13E-18,2.89E-18,0,0,0,0,343.15,343.15,-66.30325,0,53100,-5948.408178,-6426.9023,-6427.087,0,0,0,-12853.989,0,0,-0.043823242
900,-0.04238798,341.79865,308.19064,-0.04238798,341.79938,0,0,294.1939,315.3927,-8.52E-05,340.78705,341.12424,4.35E-18,-6.10E-18,0,0,0,0,343.15,343.15,-66.30328,0,54000,-2575.72665,-5983.217,-5983.347,0,0,0,-11966.564,0,0,-0.066101074
915,-0.042388,341.7897,310.09683,-0.042388,341.7902,0,0,294.17255,308.8615,-8.52E-05,340.79803,341.13052,7.42E-18,1.17E-17,0,0,0,0,343.15,343.15,-66.30331,0,54900,441.7974958,-5642.269,-5642.356,0,0,0,-11284.625,0,0,-0.08746338
930,-0.042388022,341.76938,311.2421,-0.042388022,341.7697,0,0,294.14905,303.29553,-8.52E-05,340.80844,341.13635,-7.92E-18,-1.49E-18,0,0,0,0,343.15,343.15,-66.303345,0,55800,2841.992992,-5434.7627,-5434.8228,0,0,0,-10869.586,0,0,-0.110961914
945,-0.042388044,341.73523,311.50983,-0.042388044,341.73544,0,0,294.12738,299.22183,-8.52E-05,340.81802,341.14148,-3.47E-18,2.40E-18,0,0,0,0,343.15,343.15,-66.30338,0,56700,4394.65611,-5381.022,-5381.06,0,0,0,-10762.082,0,0,-0.1326294
960,-0.042388078,341.68576,311.07495,-0.042388078,341.6859,0,0,294.10083,296.63474,-8.52E-05,340.82657,341.1458,-9.29E-19,5.22E-18,0,0,0,0,343.15,343.15,-66.30344,0,57600,5164.376755,-5449.64,-5449.667,0,0,0,-10899.307,0,0,-0.15917969
975,-0.042388108,341.61945,310.19287,-0.042388108,341.61957,0,0,294.07703,295.19757,-8.52E-05,340.83392,341.14908,-1.66E-17,-1.02E-17,0,0,0,0,343.15,343.15,-66.30348,0,58500,5362.899894,-5594.8745,-5594.896,0,0,0,-11189.7705,0,0,-0.1829834
990,-0.042388137,341.53397,309.13138,-0.042388137,341.53403,0,0,294.0527,294.5437,-8.52E-05,340.83975,341.1511,1.04E-18,3.87E-18,0,0,0,0,343.15,343.15,-66.303535,0,59400,5217.122037,-5768.6387,-5768.6494,0,0,0,-11537.288,0,0,-0.20730591
1005,-0.04238818,341.42865,308.04483,-0.04238818,341.42868,0,0,294.02176,294.26746,-8.52E-05,340.84393,341.1517,1.08E-16,2.07E-17,0,0,0,0,343.15,343.15,-66.30359,0,60300,4927.330397,-5943.333,-5943.3384,0,0,0,-11886.672,0,0,-0.23825073
1020,-0.04238821,341.30072,307.02972,-0.04238821,341.30075,0,0,293.9986,294.162,-8.52E-05,340.84607,341.15057,-1.09E-18,-3.19E-18,0,0,0,0,343.15,343.15,-66.30364,0,61200,4602.011841,-6101.2817,-6101.287,0,0,0,-12202.568,0,0,-0.26141357
1035,9.819724,349.12033,294.09576,0.07204175,339.77792,31.485886,-6.824787,293.97952,339.58148,0.009935621,349.43445,339.3348,0.9998668,-3.16E-15,0.6766013,0,2196615.8,0,343.15,343.15,-2959.307,1,62100,1898101.214,2269369.5,13822.295,2196615.8,0,24.661098,2283191.8,2196615.8,2196640.5,-0.28048706
1050,5.277806,330.01636,294.65225,5.5332093,342.64807,2.6601574,2.562193,294.0631,344.3705,0.010858947,329.241,342.60785,0.01419044,1,0,0.3911812,0,274134.16,343.15,343.15,-4138.181,1,63000,2267529.361,783908.5,1115397.8,0,274134.16,5.22235,1899306.2,274134.16,274139.38,-0.19689941
1065,4.7047844,310.34842,295.89236,4.704791,344.63394,2.2843313,2.2002482,294.19495,330.02975,0.009451293,310.1235,344.63525,0.93659246,1,0,0.34333083,0,240601.31,343.14996,343.14996,-4114.8994,1,63900,1355098.456,285653,963139.56,0,240601.31,4.4845796,1248792.5,240601.31,240605.8,-0.06506348
1080,7.220981,351.77856,296.37576,7.220981,336.5557,3.7004716,3.5635908,294.30508,347.58676,0.014505992,351.75406,336.48703,0.9991408,1,0.4868562,0.17838688,1580600,125010.96,343.1499,343.1499,-4224.3096,1,64800,3120038.545,1680262.9,1218581.9,1580600,125010.96,7.2640624,2898844.8,1705611,1705618.2,0.045074463
1095,8.056122,343.175,296.18246,8.056123,346.09073,4.124323,3.96948,294.39932,344.79535,0.01618368,343.17252,346.09528,0.9991408,1,0.16489764,0.18198968,535347.4,127535.75,343.14987,343.14987,-4177.176,1,65700,3304288.526,1590025.4,1688681.8,535347.4,127535.75,8.093803,3278707,662883.1,662891.25,0.13931274
1110,7.9229126,341.10553,295.7897,7.922913,340.987,3.6660266,3.5219104,294.46356,343.03268,0.01591608,340.9747,340.87616,0.996967,0.9978262,0,0,0,0,343.14987,343.14987,-3759.0012,0,66600,3158076.728,1507940,1503995.9,0,0,7.187937,3011936,0,7.187937,0.20355225
1125,-0.042388696,341.14847,296.18637,-0.0423887,341.0797,-6.33E-27,-6.33E-27,294.47842,342.6497,-8.52E-05,340.87152,340.78918,2.78E-09,2.79E-09,0,0,0,0,343.15,343.15,-66.30441,0,67500,-16617.31263,-8004.716,-7992.476,0,0,-1.27E-26,-15997.191,0,-1.27E-26,0.2184143
1140,-0.042387977,341.26755,296.20044,-0.042387977,341.22116,-2.69E-38,-2.69E-38,294.46878,342.6357,-8.52E-05,340.8787,340.79623,-1.66E-14,-1.67E-14,0,0,0,0,343.15,343.15,-66.30313,0,68400,-16607.00132,-8023.2754,-8015.017,0,0,-5.38E-38,-16038.293,0,-5.38E-38,0.20877075
1155,-0.042387918,341.35922,296.20584,-0.042387918,341.3279,0,0,294.45474,342.62985,-8.52E-05,340.8862,340.80356,3.47E-17,2.28E-17,0,0,0,0,343.15,343.15,-66.303185,0,69300,-16602.94985,-8038.6226,-8033.0483,0,0,0,-16071.671,0,0,0.19473267
1170,-0.042387918,341.43246,296.22256,-0.042387918,341.41132,0,0,294.42368,342.60986,-8.52E-05,340.89398,340.81116,4.09E-18,3.48E-18,0,0,0,0,343.15,343.15,-66.303185,0,70200,-16589.82004,-8048.6846,-8044.9194,0,0,0,-16093.604,0,0,0.16366577
1185,-0.04238792,341.49338,296.31458,-0.04238792,341.47906,0,0,294.39676,342.49423,-8.52E-05,340.9021,340.81903,1.41E-17,5.84E-19,0,0,0,0,343.15,343.15,-66.303185,0,71100,-16515.56111,-8043.149,-8040.601,0,0,0,-16083.75,0,0,0.13674927
1200,-0.042387925,341.54602,296.92776,-0.042387925,341.53635,0,0,294.36087,341.69333,-8.52E-05,340.91052,340.82715,-3.54E-18,-7.12E-18,0,0,0,0,343.15,343.15,-66.3032,0,72000,-16009.83027,-7943.356,-7941.634,0,0,0,-15884.99,0,0,0.100860596
1215,-0.042387933,341.59293,299.06406,-0.042387933,341.58636,0,0,294.33157,338.79474,-8.52E-05,340.91925,340.83557,1.68E-18,1.23E-18,0,0,0,0,343.15,343.15,-66.30321,0,72900,-14209.17182,-7571.3853,-7570.2173,0,0,0,-15141.603,0,0,0.07156372
1230,-0.042387944,341.6358,302.55432,-0.042387944,341.63135,0,0,294.29727,333.7902,-8.52E-05,340.92825,340.8442,4.42E-18,1.28E-17,0,0,0,0,343.15,343.15,-66.30323,0,73800,-11171.11447,-6957.6514,-6956.858,0,0,0,-13914.51,0,0,0.037261963
1245,-0.042387962,341.67532,307.07632,-0.042387962,341.67233,0,0,294.26428,326.80447,-8.52E-05,340.9375,340.8531,4.36E-16,6.19E-16,0,0,0,0,343.15,343.15,-66.30325,0,74700,-7055.525846,-6159.6406,-6159.1084,0,0,0,-12318.749,0,0,0.004272461
1260,-0.04238798,341.71164,311.8601,-0.04238798,341.7096,0,0,294.2303,318.64648,-8.52E-05,340.94702,340.86218,9.22E-18,2.45E-18,0,0,0,0,343.15,343.15,-66.30328,0,75600,-2427.064067,-5314.454,-5314.09,0,0,0,-10628.544,0,0,-0.029724121
1275,-0.042388003,341.74475,316.02383,-0.042388003,341.74338,0,0,294.20178,310.51935,-8.52E-05,340.9567,340.87143,1.85E-18,1.90E-18,0,0,0,0,343.15,343.15,-66.30332,0,76500,1968.612607,-4579.085,-4578.8403,0,0,0,-9157.926,0,0,-0.05822754
1290,-0.042388037,341.77386,318.71204,-0.042388037,341.77295,0,0,294.16296,303.743,-8.52E-05,340.96652,340.88083,-3.11E-18,7.68E-18,0,0,0,0,343.15,343.15,-66.303375,0,77400,5353.494018,-4105.692,-4105.529,0,0,0,-8211.221,0,0,-0.0970459
