minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
57840,-0.042387918,329.15335,297.51096,-0.042387918,329.15332,0.0,0.0,294.6039,329.84613,-8.515169e-05,328.89456,328.85394,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,3470400.0,-11564.257835083901,-5633.272,-5633.2666,0.0,0.0,0.0,-11266.539,0.0,0.0,0.3439026
57855,-0.042387918,329.10745,297.51096,-0.042387918,329.10745,0.0,0.0,294.5362,329.84613,-8.515169e-05,328.89587,328.8555,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,3471300.0,-11564.257835083901,-5625.1006,-5625.1006,0.0,0.0,0.0,-11250.201,0.0,0.0,0.27618408
57870,-0.042387918,329.04944,297.51096,-0.042387918,329.04944,0.0,0.0,294.47586,329.84613,-8.515169e-05,328.89627,328.8562,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,3472200.0,-11564.257835083901,-5614.7725,-5614.7725,0.0,0.0,0.0,-11229.545,0.0,0.0,0.21585083
57885,-0.042387918,328.97775,297.51096,-0.042387918,328.97775,0.0,0.0,294.4189,329.84613,-8.515169e-05,328.8955,328.85596,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,3473100.0,-11564.257835083901,-5602.0103,-5602.0103,0.0,0.0,0.0,-11204.0205,0.0,0.0,0.15890503
57900,-0.042387918,328.8911,297.51096,-0.042387918,328.8911,0.0,0.0,294.36328,329.84613,-8.515169e-05,328.89346,328.85455,1.844013e-18,5.6609338e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,3474000.0,-11564.257835083901,-5586.586,-5586.586,0.0,0.0,0.0,-11173.172,0.0,0.0,0.103271484
57915,-0.04238796,328.7888,298.0011,-0.04238796,328.7888,0.0,0.0,294.2179,326.84064,-8.5151776e-05,328.88995,328.85187,7.616047e-19,-8.528358e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303246,0.0,3474900.0,-10314.099318055003,-5481.1143,-5481.1143,0.0,0.0,0.0,-10962.229,0.0,0.0,-0.042114258
57930,-0.04238804,328.66934,299.6522,-0.04238804,328.66934,0.0,0.0,294.10577,315.76324,-8.5151936e-05,328.8847,328.8477,-4.952781e-18,9.928886e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303375,0.0,3475800.0,-5761.927068320949,-5165.9165,-5165.9165,0.0,0.0,0.0,-10331.833,0.0,0.0,-0.15423584
57945,-0.04238814,328.53162,301.19687,-0.04238814,328.53162,0.0,0.0,293.99112,303.14365,-8.515215e-05,328.87756,328.84183,1.7252692e-18,6.829733e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303535,0.0,3476700.0,-696.2435381254295,-4866.4106,-4866.4106,0.0,0.0,0.0,-9732.821,0.0,0.0,-0.26889038
57960,69.03427,313.5127,294.23224,1.5701821,328.35474,58.76957,0.0,293.88336,318.53964,0.07091749,313.60104,328.02524,0.9997996,6.21153e-15,1.0,0.0,3246544.0,0.0,343.15,343.15,-3048.2175,1.0,3477600.0,7240043.915149727,5590251.5,225029.84,3246544.0,0.0,58.76957,5815281.5,3246544.0,3246602.8,-0.37664795
57975,7.186729,352.80695,294.30716,7.1867294,328.95032,3.620991,3.4860182,293.78094,338.86807,0.014437184,353.28226,330.1925,0.99988073,1.0000083,1.0,1.0,3246544.0,700785.6,343.15,343.15,-4151.2837,1.0,3478500.0,2702003.176923972,1765772.9,1045678.2,3246544.0,700785.6,7.107009,2811451.0,3947329.5,3947336.5,-0.47906494
57990,6.958423,314.17175,296.29022,7.3095636,343.30734,3.5888665,3.4551013,293.82843,333.8764,0.014331245,313.79575,343.28387,0.0136706885,1.0,0.0,0.5654748,0.0,396276.6,343.15,343.15,-4147.194,1.0,3479400.0,2262358.444829306,522594.47,1443433.5,0.0,396276.6,7.0439677,1966028.0,396276.6,396283.62,-0.4315796
58005,6.7363753,346.16904,298.56363,6.7363753,361.2755,3.3692548,3.2440698,293.9101,342.4409,0.013532483,346.85004,359.72717,0.9995949,1.0,0.94658566,0.01,3073131.8,7007.856,343.15,343.15,-4141.97,1.0,3480300.0,2493826.6620654874,1346889.2,1774293.4,3073131.8,7007.856,6.6133246,3121182.5,3080139.5,3080146.0,-0.34991455
58020,7.9071956,340.5685,299.11957,7.9071956,338.04553,4.0170965,3.866131,294.0194,338.61685,0.015884506,340.7031,338.54797,0.9995949,1.0,0.54900306,0.68988705,1782362.6,483462.9,343.15,343.15,-4150.942,1.0,3481200.0,2635058.274492201,1376528.6,1292740.0,1782362.6,483462.9,7.8832273,2669268.5,2265825.5,2265833.5,-0.24060059
58035,9.996363,344.5585,299.17316,9.996363,345.12186,5.1856465,4.9835343,294.04553,345.66922,0.020081365,344.55023,345.0343,0.9995949,1.0,0.4858221,0.38994253,1577242.8,273266.12,343.15,343.15,-4134.9946,1.0,3482100.0,3921558.644635104,1905491.1,1929143.4,1577242.8,273266.12,10.169181,3834634.5,1850508.9,1850519.0,-0.21447754
58050,8.905373,341.62512,299.14722,8.905373,341.51285,4.605969,4.430914,294.0754,342.13165,0.01788971,341.55753,341.46518,0.9995949,1.0,0.4669018,0.42636308,1515817.2,298789.12,343.15,343.15,-4178.733,1.0,3483000.0,3229712.225620574,1588782.6,1584583.4,1515817.2,298789.12,9.036882,3173366.0,1814606.4,1814615.4,-0.18460083
58065,9.260618,343.7416,299.08615,9.260618,343.823,4.7633033,4.5803156,294.10275,343.56015,0.018603351,343.79187,343.8647,0.9995949,1.0,0.47781384,0.42809054,1551243.6,299999.7,343.15,343.15,-4135.817,1.0,3483900.0,3474934.7335354285,1736856.0,1740021.6,1551243.6,299999.7,9.343618,3476877.5,1851243.2,1851252.6,-0.15725708
58080,10.864274,343.36102,298.956,10.864274,343.29178,5.7152867,5.4882784,294.1312,343.17114,0.021824883,343.3107,343.24857,0.9995949,1.0,0.4479764,0.39986113,1454375.1,280216.9,343.15,343.15,-4151.2773,1.0,3484800.0,4052959.9541274593,2026199.2,2023039.6,1454375.1,280216.9,11.203566,4049239.0,1734592.0,1734603.2,-0.1288147
58095,7.764994,343.35892,298.74237,7.7649946,343.41064,3.9659605,3.8176782,294.18954,343.82498,0.015598842,343.34647,343.39938,0.9995949,1.0,0.4313383,0.3853724,1400358.8,270063.44,343.15,343.15,-4181.702,1.0,3485700.0,2953593.4036135986,1455078.2,1456765.4,1400358.8,270063.44,7.783639,2911843.5,1670422.2,1670430.0,-0.07046509
58110,7.214862,342.83978,298.38434,7.214862,342.6896,3.6363816,3.5007968,294.24573,342.7312,0.014493699,342.8485,342.69366,0.9995949,1.0,0.30464864,0.2620064,989055.1,183610.31,339.817,339.817,-4151.3228,1.0,3486600.0,2699550.3744054646,1347107.5,1342556.9,989055.1,183610.31,7.1371784,2689664.5,1172665.5,1172672.6,-0.014282227
58125,7.191795,336.6658,297.93652,7.191795,336.56482,3.6192958,3.484299,294.29147,337.7958,0.01444736,336.63782,336.53397,0.9995949,1.0,0.24364035,0.20826246,790989.06,145947.34,336.484,336.484,-4145.904,1.0,3487500.0,2418618.002823308,1169838.8,1166788.5,790989.06,145947.34,7.103595,2336627.2,936936.4,936943.5,0.031463623
58140,7.191801,334.34564,297.47546,7.191801,334.3401,3.6192992,3.4843018,294.31885,335.0509,0.014447373,334.31003,334.30417,0.9995949,1.0,0.21625407,0.18595077,702078.3,130311.625,333.151,333.151,-4145.904,1.0,3488400.0,2280038.888905483,1113684.5,1113516.8,702078.3,130311.625,7.103601,2227201.2,832389.94,832397.06,0.05883789
58155,7.191805,330.7724,297.05896,7.191805,330.7098,3.6193013,3.484304,294.32837,331.6674,0.014447381,330.73105,330.66815,0.9995949,1.0,0.17076685,0.14467376,554402.06,101385.29,329.818,329.818,-4145.904,1.0,3489300.0,2100004.8367622695,1018334.0,1016443.4,554402.06,101385.29,7.1036053,2034777.4,655787.4,655794.5,0.068359375
58170,7.191808,327.3146,296.71207,7.191808,327.2825,3.619303,3.4843056,294.3313,328.14575,0.014447387,327.2778,327.24548,0.9995949,1.0,0.14530514,0.12339048,471739.53,86470.27,326.485,326.485,-4145.904,1.0,3490200.0,1907365.4295473034,924367.9,923398.1,471739.53,86470.27,7.1036086,1847766.0,558209.8,558216.94,0.07128906
58185,7.1918106,323.98004,296.44373,7.1918106,323.94974,3.6193044,3.484307,294.32217,324.81415,0.014447392,323.94193,323.91132,0.9995949,1.0,0.12302253,0.1040138,399398.03,72891.375,323.152,323.152,-4145.904,1.0,3491100.0,1721490.1707385366,831751.1,830835.75,399398.03,72891.375,7.1036115,1662586.9,472289.4,472296.5,0.062164307
58200,7.1918144,320.5769,296.25104,7.1918144,320.55032,3.6193063,3.484309,294.31052,321.40897,0.014447399,320.5403,320.5134,0.9995949,1.0,0.10603823,0.08959123,344257.75,62784.242,319.819,319.819,-4145.904,1.0,3492000.0,1526559.8922660218,734777.94,733975.0,344257.75,62784.242,7.1036153,1468753.0,407042.0,407049.1,0.05050659
58215,6.123655,314.07202,296.12045,6.4780464,318.11038,3.1351354,3.0190544,294.29138,317.62277,0.012657572,313.93033,318.1168,0.012844074,1.0,0.0,0.112224266,0.0,78645.15,318.708,318.708,-4141.292,1.0,3492900.0,1143102.0141087174,461702.66,598297.5,0.0,78645.15,6.15419,1060000.1,78645.15,78651.305,0.03137207
58230,4.1242414,308.05637,296.0444,4.3264546,313.18033,2.0486906,1.9735433,294.2649,312.72546,0.008488163,307.9719,313.1505,0.014057697,1.0,0.0,0.04727566,0.0,33130.1,313.153,313.153,-4132.4214,1.0,3493800.0,594684.5892917736,208069.0,311378.78,0.0,33130.1,4.022234,519447.78,33130.1,33134.125,0.0048828125
58245,5.4656,317.0039,296.00842,5.4656,315.14938,6.2050095,1e-45,294.22983,312.68472,0.0109796645,316.96533,314.8034,1.0,1.0,0.19405249,0.01,629999.94,7007.856,312.042,312.042,-4155.368,1.0,3494700.0,769020.7553163475,481962.22,439390.7,629999.94,7007.856,6.2050095,921352.9,637007.8,637014.0,-0.030181885
58260,10.370071,310.9279,295.9912,9.938516,305.89954,5.268131,5.0619206,294.19254,308.8218,0.020398628,310.79547,305.8618,1.0,0.014594532,0.017678428,0.0,57393.793,0.0,306.487,306.487,-4127.158,1.0,3495600.0,1099251.6076042876,650556.5,413591.0,57393.793,0.0,10.330051,1064147.5,57393.793,57404.12,-0.067474365
58275,6.1263375,304.163,296.01593,5.860061,302.37512,2.9720037,2.8622143,294.15146,304.06955,0.012039541,304.16895,302.32504,1.0,0.014594532,0.061041012,0.0,198172.33,0.0,305.926,305.926,-4142.015,1.0,3496500.0,407239.9083079233,209628.98,156514.08,198172.33,0.0,5.834218,366143.06,198172.33,198178.16,-0.108551025
58290,6.0360155,307.8053,296.03232,5.7732863,299.77054,2.9241776,2.816202,294.10263,303.1558,0.01186166,307.89954,299.74988,1.0,0.014594532,0.15546589,0.0,504726.84,0.0,307.594,307.594,-4140.635,1.0,3497400.0,354884.1454080503,298459.94,90643.625,504726.84,0.0,5.7403793,389103.56,504726.84,504732.6,-0.15737915
58305,6.6448526,308.12766,295.97516,6.3586693,298.1497,3.2413487,3.121123,294.05133,303.48224,0.013061173,308.1394,298.12454,1.0,0.014594532,0.16261707,0.0,527943.5,0.0,309.262,309.262,-4139.606,1.0,3498300.0,411815.3490304394,339156.5,58073.89,527943.5,0.0,6.3624716,397230.38,527943.5,527949.9,-0.2086792
58320,7.2570095,310.24396,295.95383,6.948007,297.17825,3.570337,3.437279,294.0023,303.6786,0.014267995,310.26422,297.16965,1.0,0.014594532,0.2168644,0.0,704059.8,0.0,310.93,310.93,-4145.4966,1.0,3499200.0,462910.83398486424,435555.16,35730.754,704059.8,0.0,7.007616,471285.9,704059.8,704066.8,-0.25772095
58335,7.8672442,311.83856,296.04117,7.5357413,296.8972,3.9040794,3.7577417,293.9561,304.34552,0.015471276,311.85574,296.89597,1.0,0.014594532,0.25857854,0.0,839486.6,0.0,312.598,312.598,-4151.8643,1.0,3500100.0,539611.4553337384,521984.22,27093.068,839486.6,0.0,7.6618214,549077.3,839486.6,839494.3,-0.30392456
58350,8.241618,313.58392,296.24292,8.241612,296.93073,4.208646,4.049886,293.91907,305.1785,0.01655631,313.60727,296.9324,1.0,0.9619499,0.29572073,0.0,960070.4,0.0,313.71,313.71,-4156.523,1.0,3501000.0,621348.7778202421,600255.3,23808.22,960070.4,0.0,8.258532,624063.56,960070.4,960078.6,-0.34094238
58365,8.389576,303.05185,296.59558,8.805189,314.961,4.4149656,4.247689,293.9062,311.5429,0.017270999,302.91367,314.87738,0.013645956,1.0,0.0,0.22408366,0.0,157034.61,313.71,313.71,-4162.9346,1.0,3501900.0,1084252.1097990584,227494.48,679186.06,0.0,157034.61,8.662655,906680.56,157034.61,157043.27,-0.3538208
58380,8.5489235,298.5838,297.44754,8.971847,316.89206,4.509337,4.3380947,293.91684,307.6344,0.01759845,298.56888,316.93695,0.013646381,1.0,0.0,0.3652796,0.0,255982.69,317.602,317.602,-4164.9966,1.0,3502800.0,752946.3183669577,40797.996,732703.56,0.0,255982.69,8.847431,773501.56,255982.69,255991.53,-0.34317017
58395,8.710935,298.45456,297.7074,9.141425,318.72162,4.6057453,4.430417,293.92603,308.71124,0.01793151,298.45776,318.72946,0.013646381,1.0,0.0,0.36766613,0.0,257655.12,319.27,319.27,-4167.0757,1.0,3503700.0,828725.3431822591,27335.61,806819.7,0.0,257655.12,9.036162,834155.3,257655.12,257664.16,-0.33398438
58410,9.0728245,322.55362,297.71686,9.0728245,322.91977,4.6891413,4.5101957,293.9367,323.54547,0.018226098,322.59747,322.34067,1.0001123,1.0,0.48115623,0.022494577,1562094.9,15763.876,320.938,320.938,-4166.7876,1.0,3504600.0,1977170.3440517741,946426.25,960378.7,1562094.9,15763.876,9.199337,1906805.0,1577858.8,1577868.0,-0.32330322
58425,8.876805,321.91913,298.28217,8.876805,321.34222,4.575385,4.401311,293.9891,320.2871,0.017832322,321.9213,321.48026,1.0001123,1.0,0.40999597,0.47128376,1331069.9,330268.88,322.606,322.606,-4164.9043,1.0,3505500.0,1648076.8302561727,881247.0,859738.5,1331069.9,330268.88,8.976696,1740985.5,1661338.8,1661347.8,-0.27090454
58440,8.419992,324.1799,299.18628,8.419992,324.46283,4.3118987,4.1488967,294.06796,324.1209,0.016914647,324.2009,324.4537,1.0001123,1.0,0.418419,0.37495846,1358415.6,262765.5,324.274,324.274,-4159.8193,1.0,3506400.0,1771394.054345319,883873.7,893879.1,1358415.6,262765.5,8.460795,1777752.8,1621181.1,1621189.6,-0.19204712
58455,7.768255,325.76776,299.57123,7.768255,325.6871,3.941773,3.793919,294.16122,325.32574,0.015605392,325.78476,325.71085,1.0001123,1.0,0.39648226,0.37112257,1287197.0,260077.36,325.942,325.942,-4152.752,1.0,3507300.0,1688019.1677355925,854705.7,852074.06,1287197.0,260077.36,7.735692,1706779.8,1547274.4,1547282.1,-0.0987854
58470,7.307769,327.17722,299.5215,7.307769,327.23566,3.6829376,3.5454082,294.25662,327.03354,0.014680336,327.20087,327.2562,1.0001123,1.0,0.38599986,0.3560085,1253165.5,249485.64,327.61,327.61,-4146.302,1.0,3508200.0,1696320.198655337,848826.2,850619.9,1253165.5,249485.64,7.228346,1699446.0,1502651.1,1502658.4,-0.0033874512
58485,10.736231,330.5689,299.19376,10.736231,330.43658,5.618466,5.3956504,294.34705,328.7913,0.021567661,330.518,330.40695,1.0001123,1.0,0.39331043,0.36789763,1276899.6,257817.36,329.278,329.278,-4134.775,1.0,3509100.0,2681068.290401072,1414773.6,1408806.9,1276899.6,257817.36,11.014116,2823580.5,1534717.0,1534728.0,0.08703613
58500,10.606121,330.89685,298.70758,10.606121,330.8606,5.5906506,5.370597,294.4288,330.4112,0.021306287,330.8827,330.8492,1.0001123,1.0,0.36405438,0.3313488,1181918.5,232204.48,330.946,330.946,-4174.0337,1.0,3510000.0,2837042.4569464377,1433893.8,1432278.8,1181918.5,232204.48,10.961247,2866172.5,1414123.0,1414134.0,0.16879272
58515,8.429486,329.82224,298.157,8.429486,329.82434,4.33928,4.175624,294.49838,330.7519,0.016933719,329.74307,329.74622,1.0001123,1.0,0.21057914,0.1789349,683654.44,125395.01,327.613,327.613,-4182.3545,1.0,3510900.0,2318200.560776279,1121070.6,1121145.1,683654.44,125395.01,8.514904,2242215.8,809049.44,809057.94,0.2383728
58530,7.39596,325.26425,297.58942,7.39596,325.14737,3.7538106,3.613913,294.54657,325.86563,0.014857501,325.24942,325.13184,1.0001123,1.0,0.14539446,0.12386286,472029.5,86801.31,324.28,324.28,-4172.802,1.0,3511800.0,1764478.2993420449,859664.25,856033.56,472029.5,86801.31,7.3677235,1715697.8,558830.8,558838.2,0.28656006
58545,7.1914754,322.38297,297.05322,7.1914754,322.32144,3.619378,3.484383,294.56683,323.1211,0.014446719,322.3261,322.26663,1.0001123,1.0,0.08155224,0.0664351,264762.94,46556.76,320.947,320.947,-4146.2134,1.0,3512700.0,1581699.8344091189,765064.56,763206.25,264762.94,46556.76,7.103761,1528270.8,311319.7,311326.78,0.30682373
58560,6.584038,316.4994,296.58932,6.5843406,318.32385,3.2878702,3.1658776,294.56454,318.9268,0.0132267615,316.37097,318.29895,0.42125696,1.0,0.0,0.06506796,0.0,45598.69,318.725,318.725,-4142.6504,1.0,3513600.0,1240899.6610094958,550572.2,601051.6,0.0,45598.69,6.4537477,1151623.8,45598.69,45605.145,0.3045349
58575,4.575496,311.32465,296.2191,4.7981205,315.42365,2.2930806,2.2090023,294.54285,314.3085,0.009415175,311.28082,315.4125,0.014165465,1.0,0.0,0.037880942,0.0,26546.418,314.281,314.281,-4148.577,1.0,3514500.0,715323.07995584,290284.8,387012.3,0.0,26546.418,4.502083,677297.1,26546.418,26550.92,0.2828369
58590,8.074869,318.4529,295.9422,8.074869,316.61197,4.0917087,3.937271,294.50497,312.1881,0.016221339,318.53403,316.34473,0.99999994,1.0,0.22385956,0.01,726769.94,7007.856,313.17,313.17,-4131.081,1.0,3515400.0,1106827.7725199778,763438.4,701003.8,726769.94,7007.856,8.02898,1464442.2,733777.8,733785.8,0.2449646
58605,11.297385,312.0059,295.74796,10.821857,308.45892,5.7962728,5.5641465,294.4581,311.1667,0.02221731,311.88745,308.42993,1.0,0.01452628,0.01,0.0,32465.44,0.0,307.615,307.615,-4124.085,1.0,3516300.0,1438763.4572295498,771423.06,577736.4,32465.44,0.0,11.360419,1349159.5,32465.44,32476.8,0.1980896
58620,11.132955,306.12573,295.63428,10.664551,305.50952,5.774336,5.5455103,294.40396,306.6625,0.021894146,306.0737,305.4677,1.0,0.01452628,0.01,0.0,32465.44,0.0,305.37,305.37,-4181.346,1.0,3517200.0,1014105.3212111046,490563.75,442323.2,32465.44,0.0,11.319846,932886.94,32465.44,32476.76,0.14395142
58635,10.510327,304.75436,295.59927,10.068908,302.47372,5.34503,5.1351337,294.33362,303.89096,0.020670474,304.75565,302.43228,1.0,0.01452628,0.069888376,0.0,226895.67,0.0,305.37,305.37,-4125.575,1.0,3518100.0,719851.008545811,404136.6,290716.5,226895.67,0.0,10.480164,694853.1,226895.67,226906.16,0.0736084
58650,7.4467463,305.47678,295.61234,7.1279683,300.20203,3.6551797,3.5184162,294.25494,303.10132,0.014639333,305.4659,300.17023,1.0,0.01452628,0.08549583,0.0,277565.97,0.0,305.37,305.37,-4126.549,1.0,3519000.0,460461.6131101466,308523.56,137403.73,277565.97,0.0,7.173596,445927.3,277565.97,277573.16,-0.005065918
58665,6.011401,306.4776,295.6419,5.747349,298.6071,2.9068825,2.7994926,294.17047,302.48303,0.011810884,306.50293,298.5798,1.0,0.01452628,0.12774546,0.0,414731.28,0.0,307.038,307.038,-4134.7925,1.0,3519900.0,339358.9027427879,273578.34,71576.07,414731.28,0.0,5.706375,345154.4,414731.28,414737.0,-0.089538574
58680,6.981196,307.78915,295.70242,6.6797886,297.20853,3.4204009,3.293215,294.08234,302.5533,0.013721552,307.81192,297.1927,1.0,0.01452628,0.17875795,0.0,580345.56,0.0,308.706,308.706,-4142.422,1.0,3520800.0,394820.3990555612,354395.3,42253.902,580345.56,0.0,6.713616,396649.22,580345.56,580352.25,-0.17767334
58695,7.981183,309.53796,295.83777,7.642513,296.6609,3.9657404,3.8169065,293.98593,303.08154,0.015692964,309.55426,296.6576,1.0,0.01452628,0.22910841,0.0,743810.5,0.0,310.374,310.374,-4152.576,1.0,3521700.0,477440.4286061326,459243.8,26420.967,743810.5,0.0,7.782647,485664.78,743810.5,743818.3,-0.27407837
58710,8.991481,311.14743,296.08435,8.614148,296.62433,4.532642,4.3603854,293.89154,303.86075,0.017683685,311.16254,296.6256,1.0,0.01452628,0.28379366,0.0,921348.6,0.0,312.042,312.042,-4164.2344,1.0,3522600.0,577564.5376092143,568845.44,19536.094,921348.6,0.0,8.893027,588381.5,921348.6,921357.5,-0.36846924
58725,9.752426,312.18118,296.45517,9.752426,315.40665,5.0893917,4.8928733,293.80396,315.9646,0.019591328,311.75336,315.42136,1.0,1.0,0.0,0.35523817,0.0,248945.81,312.598,312.598,-4174.3633,1.0,3523500.0,1605305.6717713617,644140.5,776256.1,0.0,248945.81,9.982265,1420396.6,248945.81,248955.8,-0.4560547
58740,10.214847,298.92218,297.4297,10.705439,313.2142,5.5200987,5.3038964,293.74936,306.4101,0.021013036,298.8925,313.24582,0.013863861,1.0,0.0,0.35464546,0.0,248530.45,315.378,315.378,-4187.0283,1.0,3524400.0,792563.6625141124,64031.453,709716.7,0.0,248530.45,10.823996,773748.1,248530.45,248541.28,-0.51065063
58755,10.910536,298.42908,298.1537,11.435626,316.496,5.960404,5.722815,293.69336,307.4803,0.022445235,298.434,316.5072,0.013863861,1.0,0.0,0.4155045,0.0,291179.56,317.046,317.046,-4197.5205,1.0,3525300.0,879218.3936229321,12619.568,880974.6,0.0,291179.56,11.683219,893594.2,291179.56,291191.25,-0.5666504
58770,11.582196,298.7578,298.26135,12.140573,317.73987,6.3953032,6.135142,293.6398,308.3485,0.023827946,298.75946,317.75034,0.013863861,1.0,0.0,0.46549028,0.0,326208.88,318.714,318.714,-4208.3105,1.0,3526200.0,1009496.2881218635,24150.406,993217.44,0.0,326208.88,12.530445,1017367.9,326208.88,326221.4,-0.62020874
58785,12.482561,312.09006,298.62192,12.482561,326.40982,6.7903595,6.5079384,293.59488,310.5314,0.025075808,312.82404,326.82544,1.000048,1.0,1.0,1.0,3246544.0,700785.6,319.27,319.27,-4214.4497,1.0,3527100.0,1254287.8227804976,706090.9,1456829.6,3246544.0,700785.6,13.298298,2162920.5,3947329.5,3947342.8,-0.6651306
58800,12.814294,321.38748,299.80527,12.814294,318.384,7.008312,6.71299,293.59756,319.06073,0.025742214,321.40378,318.4659,1.0000482,1.0,0.5742113,0.541342,1864202.2,379364.72,322.05,322.05,-4220.3716,1.0,3528000.0,2081848.6224795606,1161555.5,999908.2,1864202.2,379364.72,13.721302,2161463.8,2243567.0,2243580.8,-0.66244507
58815,12.846608,323.5594,301.7051,12.846608,324.0095,7.030103,6.7334757,293.64944,323.56366,0.02580713,323.5698,324.0149,1.0000482,1.0,0.5726113,0.54550457,1859007.8,382281.75,323.718,323.718,-4221.2334,1.0,3528900.0,2369247.093595925,1179164.1,1203449.8,1859007.8,382281.75,13.763578,2382614.0,2241289.5,2241303.2,-0.6105652
58830,12.672701,324.98697,302.79208,12.672701,324.96472,6.9161615,6.626407,293.7313,324.77945,0.025457771,324.99704,324.9745,1.0000482,1.0,0.56883144,0.53412145,1846736.2,374304.62,325.386,325.386,-4218.616,1.0,3529800.0,2350947.1958449692,1181330.4,1180146.2,1846736.2,374304.62,13.542568,2361476.5,2221041.0,2221054.5,-0.52871704
58845,12.382853,326.57925,303.29605,12.382853,326.60474,6.727397,6.4486737,293.82437,326.3636,0.024875507,326.5902,326.61606,1.0000482,1.0,0.5789835,0.5437705,1879695.2,381066.53,327.054,327.054,-4214.098,1.0,3530700.0,2410029.8575866874,1210912.4,1212237.6,1879695.2,381066.53,13.176071,2423150.0,2260761.8,2260775.0,-0.43563843
58860,11.991488,328.2362,303.52664,11.991488,328.26392,6.475319,6.210712,293.9238,328.0018,0.024089307,328.2484,328.2762,1.0000482,1.0,0.5926272,0.5546475,1923990.4,388689.0,328.722,328.722,-4208.0854,1.0,3531600.0,2476276.3268383425,1244478.6,1245874.2,1923990.4,388689.0,12.686031,2490353.0,2312679.5,2312692.2,-0.33621216
58875,11.489867,329.97467,303.64087,11.489867,330.0013,6.1568923,5.9092274,294.02878,329.72202,0.023081617,329.98764,330.01437,1.0000482,1.0,0.6022792,0.5616859,1955325.9,393621.4,330.39,330.39,-4200.604,1.0,3532500.0,2528379.1665263264,1270801.9,1272087.5,1955325.9,393621.4,12.06612,2542889.5,2348947.2,2348959.2,-0.23123169
58890,10.866278,331.7281,303.63504,10.866278,331.74954,5.768059,5.5399303,294.13858,331.45764,0.021828907,331.74176,331.76328,1.0000482,1.0,0.60396856,0.5611233,1960810.5,393227.12,332.058,332.058,-4191.645,1.0,3533400.0,2550815.256539124,1282120.9,1283100.0,1960810.5,393227.12,11.307989,2565221.0,2354037.5,2354048.8,-0.12142944
58905,10.126795,333.49188,303.48117,10.126795,333.50656,5.316631,5.1098685,294.2499,333.1919,0.020343384,333.50668,333.52145,1.0000482,1.0,0.5970012,0.55254924,1938190.6,387218.6,333.726,333.726,-4181.5215,1.0,3534300.0,2538549.9637553836,1276431.8,1277056.1,1938190.6,387218.6,10.426499,2553488.0,2325409.2,2325419.8,-0.010101318
58920,9.284788,335.2628,303.15915,9.284788,335.27066,4.814822,4.6304774,294.35938,334.92957,0.018651906,335.2789,335.28687,1.0000482,1.0,0.5803544,0.5349676,1884146.0,374897.6,335.394,335.394,-4170.6685,1.0,3535200.0,2488831.0876606056,1251917.0,1252224.0,1884146.0,374897.6,9.445299,2504141.0,2259043.5,2259053.0,0.099365234
58935,7.9112062,337.0943,302.3155,7.9112062,337.1929,4.032621,3.8813064,294.62646,337.56216,0.015892562,336.99783,337.10703,1.0000482,1.0,0.4964912,0.45241046,1611880.5,317042.75,337.062,337.062,-4165.469,1.0,3536100.0,2352671.699653024,1155597.8,1158874.0,1611880.5,317042.75,7.913927,2314471.8,1928923.2,1928931.1,0.36645508
58950,7.370549,339.86688,300.77496,7.370549,339.73276,3.729028,3.5898976,294.8603,338.5336,0.014806454,340.08286,339.93115,1.0000482,1.0,0.4445447,0.40429452,1443233.9,283323.78,337.063,337.063,-4160.116,1.0,3537000.0,2348100.370156061,1210141.4,1205989.4,1443233.9,283323.78,7.318926,2416130.8,1726557.6,1726565.0,0.60028076
58965,8.369246,336.95532,299.04086,8.369246,336.71417,4.280375,4.1186266,295.03488,338.0772,0.016812703,336.9053,336.65457,1.0000482,1.0,0.114196464,0.082639396,370743.84,57912.5,333.73,333.73,-4156.726,1.0,3537900.0,2756487.236192163,1332724.8,1324248.1,370743.84,57912.5,8.399002,2656973.0,428656.34,428664.75,0.7748718
