minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
46230,-0.04238791,342.58978,297.71017,-0.04238791,342.68906,-2.9325744e-38,-2.9292777e-38,294.73682,344.6203,-8.515168e-05,342.26193,342.4283,-2.2688313e-11,-2.2689746e-11,0.0,0.0,0.0,0.0,343.15,343.15,-66.30317,0.0,2773800.0,-16776.79957090641,-7989.882,-8007.555,0.0,0.0,-5.8618523e-38,-15997.4375,0.0,-5.8618523e-38,0.47680664
46245,-0.042388275,342.72504,297.71017,-0.042388275,342.792,-3.674712e-30,-3.670496e-30,294.7676,344.6203,-8.515242e-05,342.27023,342.43393,-4.0066075e-14,-4.008466e-14,0.0,0.0,0.0,0.0,343.15,343.15,-66.3029,0.0,2774700.0,-16776.944357190303,-8014.0303,-8025.95,0.0,0.0,-7.345208e-30,-16039.98,0.0,-7.345208e-30,0.5075989
46260,-0.042387918,342.82785,297.71017,-0.042387918,342.873,0.0,0.0,294.78452,344.6203,-8.515169e-05,342.27884,342.43982,-1.2236762e-24,4.0164989e-25,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,2775600.0,-16776.80100443397,-8032.266,-8040.3013,0.0,0.0,0.0,-16072.567,0.0,0.0,0.5245056
46275,-0.042387918,342.90833,297.71017,-0.042387918,342.9389,0.0,0.0,294.79095,344.6203,-8.515169e-05,342.28775,342.446,-1.9885461e-38,6.527502e-39,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,2776500.0,-16776.80100443397,-8046.593,-8052.0366,0.0,0.0,0.0,-16098.629,0.0,0.0,0.5309448
46290,-0.042387918,342.97482,297.71017,-0.042387918,342.99554,0.0,0.0,294.7962,344.6203,-8.515169e-05,342.29697,342.45248,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,2777400.0,-16776.80100443397,-8058.4316,-8062.1206,0.0,0.0,0.0,-16120.553,0.0,0.0,0.53619385
46305,-0.042387918,343.0319,297.71017,-0.042387918,343.0459,0.0,0.0,294.79956,344.6203,-8.515169e-05,342.30652,342.4593,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,2778300.0,-16776.80100443397,-8068.5913,-8071.085,0.0,0.0,0.0,-16139.676,0.0,0.0,0.5395508
46320,-0.042387918,343.0826,297.71017,-0.042387918,343.0921,0.0,0.0,294.79816,344.6203,-8.515169e-05,342.31638,342.46637,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,2779200.0,-16776.80100443397,-8077.621,-8079.3105,0.0,0.0,0.0,-16156.932,0.0,0.0,0.538147
46335,-0.042387918,343.12897,297.71017,-0.042387918,343.1354,0.0,0.0,294.76584,344.6203,-8.515169e-05,342.32654,342.47375,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,2780100.0,-16776.80100443397,-8085.8735,-8087.02,0.0,0.0,0.0,-16172.894,0.0,0.0,0.50582886
46350,-0.042387918,343.1722,297.71017,-0.042387918,343.17654,0.0,0.0,294.73862,344.6203,-8.515169e-05,342.33698,342.4814,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,2781000.0,-16776.80100443397,-8093.5723,-8094.3438,0.0,0.0,0.0,-16187.916,0.0,0.0,0.47860718
46365,-0.042387918,343.21265,297.71017,-0.042387918,343.2156,0.0,0.0,294.71106,344.6203,-8.515169e-05,342.34772,342.48935,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,2781900.0,-16776.80100443397,-8100.771,-8101.298,0.0,0.0,0.0,-16202.068,0.0,0.0,0.4510498
46380,-0.042387918,343.2505,297.71017,-0.042387918,343.25247,0.0,0.0,294.6805,344.6203,-8.515169e-05,342.35867,342.49753,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,2782800.0,-16776.80100443397,-8107.508,-8107.8613,0.0,0.0,0.0,-16215.369,0.0,0.0,0.4205017
46395,-0.042387918,343.2851,297.71017,-0.042387918,343.28647,0.0,0.0,294.59628,344.6203,-8.515169e-05,342.36984,342.5059,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,2783700.0,-16776.80100443397,-8113.669,-8113.9136,0.0,0.0,0.0,-16227.582,0.0,0.0,0.3362732
46410,-0.042387918,343.316,297.71017,-0.042387918,343.31693,0.0,0.0,294.5287,344.6203,-8.515169e-05,342.38113,342.5144,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,2784600.0,-16776.80100443397,-8119.173,-8119.3354,0.0,0.0,0.0,-16238.508,0.0,0.0,0.26867676
46425,-0.042387918,343.34207,297.71017,-0.042387918,343.34268,0.0,0.0,294.465,344.6203,-8.515169e-05,342.3925,342.52298,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,2785500.0,-16776.80100443397,-8123.8125,-8123.921,0.0,0.0,0.0,-16247.733,0.0,0.0,0.20498657
46440,-0.042387918,343.36224,297.71017,-0.042387918,343.36267,0.0,0.0,294.40036,344.6203,-8.515169e-05,342.4038,342.53156,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,2786400.0,-16776.80100443397,-8127.404,-8127.4795,0.0,0.0,0.0,-16254.883,0.0,0.0,0.14035034
46455,-0.042387936,343.37503,298.1717,-0.042387936,343.37534,0.0,0.0,294.287,343.39792,-8.515173e-05,342.41498,342.54004,2.7338548e-17,-1.2546695e-16,0.0,0.0,0.0,0.0,343.15,343.15,-66.30321,0.0,2787300.0,-16174.5845799397,-8047.52,-8047.574,0.0,0.0,0.0,-16095.094,0.0,0.0,0.026977539
46470,-0.04238798,343.379,301.57355,-0.04238798,343.37918,0.0,0.0,294.1966,334.11475,-8.515182e-05,342.42584,342.54828,1.6188624e-17,-5.6474768e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30328,0.0,2788200.0,-11637.957620015182,-7442.6045,-7442.637,0.0,0.0,0.0,-14885.242,0.0,0.0,-0.06341553
46485,-0.04238805,343.37244,306.86707,-0.04238805,343.3726,0.0,0.0,294.10828,318.11597,-8.5151965e-05,342.43628,342.55618,-4.5420193e-17,1.737459e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.30339,0.0,2789100.0,-4023.037448363986,-6499.0444,-6499.072,0.0,0.0,0.0,-12998.116,0.0,0.0,-0.1517334
46500,-0.042388134,343.3537,310.7385,-0.042388134,343.3538,0.0,0.0,294.02127,303.96964,-8.5152125e-05,342.44614,342.56357,4.4127575e-18,-2.66124e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30352,0.0,2790000.0,2420.8077761666223,-5806.49,-5806.5063,0.0,0.0,0.0,-11612.996,0.0,0.0,-0.23873901
46515,70.57563,321.70847,294.23853,1.6061097,342.23663,62.727684,0.0,293.895,328.4834,0.07250176,321.8216,341.5223,0.99976224,4.570324e-15,1.0,0.0,3246544.0,0.0,343.15,343.15,-3179.9822,1.0,2790900.0,10427817.513247283,8142575.5,323778.97,3246544.0,0.0,62.727684,8466354.0,3246544.0,3246606.8,-0.36502075
46530,13.870511,336.91214,294.28464,0.13957117,341.00504,3.615426,3.482597,293.81827,343.6781,0.0140721975,336.76367,340.44174,0.99985486,9.591332e-16,0.7537558,0.0,2447101.2,0.0,343.15,343.15,-4267.0884,1.0,2791800.0,2919313.1852632347,2483314.0,27387.447,2447101.2,0.0,7.0980234,2510701.5,2447101.2,2447108.2,-0.44174194
46545,6.9328165,343.1318,296.22205,6.932815,331.83734,3.496739,3.366971,293.8631,335.9344,0.013927106,343.89905,331.06104,0.99985486,0.9913209,0.9960146,0.0,3233605.0,0.0,343.14996,343.14996,-4168.725,1.0,2792700.0,2322927.5140476148,1365910.4,1037039.94,3233605.0,0.0,6.86371,2402950.2,3233605.0,3233611.8,-0.39691162
46560,6.2475185,318.83408,298.3104,6.541583,342.96545,3.1872349,3.0691764,293.95532,336.14374,0.012845803,318.38367,343.0382,0.01427728,1.0,0.0,0.52450824,0.0,367567.84,343.14996,343.14996,-4144.068,1.0,2793600.0,2041198.6538244265,538532.75,1226882.1,0.0,367567.84,6.2564116,1765414.9,367567.84,367574.1,-0.3046875
46575,5.563914,336.24924,298.90027,5.563914,363.44446,2.7421207,2.6410325,294.07156,330.4974,0.011177164,337.7761,364.55276,0.9993314,1.0,1.0,1.0,3246544.0,700785.6,343.1499,343.1499,-4136.641,1.0,2794500.0,1483298.769417729,872787.06,1508296.9,3246544.0,700785.6,5.383153,2381084.0,3947329.5,3947335.0,-0.18844604
46590,10.091548,348.39127,298.48654,10.091548,339.5921,5.209448,5.005398,294.17307,342.6844,0.020272579,348.1716,339.75226,0.9993314,1.0,0.4015301,0.47075742,1303585.1,329900.03,343.14987,343.14987,-4108.355,1.0,2795400.0,3763218.125714616,2115186.8,1742238.6,1303585.1,329900.03,10.214846,3857425.5,1633485.1,1633495.4,-0.08694458
46605,8.265544,343.3215,297.83752,8.265544,344.9584,4.2841325,4.12361,294.26733,344.58755,0.016604379,343.3215,344.88684,0.9993314,1.0,0.34276956,0.27705464,1112816.4,194155.9,343.14984,343.14984,-4221.327,1.0,2796300.0,3260271.9094488746,1578989.2,1635814.8,1112816.4,194155.9,8.4077425,3214804.0,1306972.2,1306980.6,0.0073242188
46620,13.158411,342.91403,297.1974,13.158411,342.63022,7.097109,6.7907634,294.33728,343.28217,0.0264335,342.80615,342.5453,0.9993314,1.0,0.2893233,0.25487143,939300.75,178610.23,343.1498,343.1498,-4137.3276,1.0,2797200.0,5116364.203277066,2526545.2,2510860.2,939300.75,178610.23,13.887873,5037405.5,1117911.0,1117924.9,0.07727051
46635,8.379023,343.8281,296.6188,8.379023,343.84833,4.296474,4.134289,294.37973,343.93542,0.016832342,343.83508,343.84982,0.9993314,1.0,0.21131654,0.17835918,686048.44,124991.555,343.14978,343.14978,-4167.6416,1.0,2798100.0,3345088.0913431435,1661384.4,1662096.4,686048.44,124991.555,8.430763,3323480.8,811040.0,811048.44,0.11972046
46650,8.861181,343.02234,296.13672,8.861181,342.9984,4.592184,4.417988,294.4005,343.10968,0.017800936,343.0685,343.0398,0.9993314,1.0,0.20188266,0.17326434,655420.94,121421.16,343.14975,343.14975,-4189.8276,1.0,2799000.0,3511883.3500865777,1744940.2,1744049.9,655420.94,121421.16,9.010172,3488990.0,776842.1,776851.1,0.14050293
46665,9.5682335,343.18192,295.76242,9.5682335,343.18048,4.973739,4.782219,294.40494,343.34433,0.01922131,343.15695,343.1574,0.9993314,1.0,0.17234959,0.14539404,559540.5,101890.055,343.14972,343.14972,-4166.55,1.0,2799900.0,3841263.746843742,1905627.4,1905569.8,559540.5,101890.055,9.755959,3811197.0,661430.56,661440.3,0.14492798
46680,10.226553,343.04126,295.48218,10.226553,343.04675,5.2831583,5.0755153,294.3992,343.18933,0.020543786,343.03506,343.04105,0.9993314,1.0,0.16303442,0.13812576,529298.44,96796.55,343.1497,343.1497,-4104.6177,1.0,2800800.0,4116359.2566898386,2042735.0,2042971.0,529298.44,96796.55,10.358673,4085706.0,626095.0,626105.4,0.13919067
46695,8.16567,343.14847,295.2767,8.16567,343.147,4.2627707,4.1039066,294.38705,343.02707,0.016403746,343.13983,343.14026,0.9993314,1.0,0.16884798,0.14386415,548172.4,100817.93,343.14966,343.14966,-4258.634,1.0,2801700.0,3289796.462566028,1641801.2,1641751.0,548172.4,100817.93,8.366677,3283552.2,648990.3,648998.7,0.12704468
46710,8.431213,343.15488,295.12918,8.431214,343.16006,4.3615193,4.1974087,294.3722,343.3478,0.016937189,343.13037,343.1378,0.9993314,1.0,0.15720142,0.13249306,510361.34,92849.234,343.14963,343.14963,-4204.0913,1.0,2802600.0,3430089.6215130705,1700642.6,1700826.5,510361.34,92849.234,8.558928,3401469.0,603210.56,603219.1,0.11218262
46725,8.581684,343.00003,295.02652,8.581685,343.00488,4.4187846,4.251635,294.35736,342.86572,0.017239464,343.0314,343.03308,0.9993314,1.0,0.17408454,0.14866371,565173.1,104181.4,343.1496,343.1496,-4175.664,1.0,2803500.0,3463833.3963774242,1729112.8,1729287.9,565173.1,104181.4,8.67042,3458400.5,669354.5,669363.2,0.097351074
46740,7.4843087,342.97568,294.9595,7.4843087,342.99152,3.850704,3.7079298,294.34378,343.0846,0.015034982,342.99353,343.00638,0.9993314,1.0,0.17524067,0.14889848,568926.5,104345.914,343.14957,343.14957,-4228.5664,1.0,2804400.0,3038951.5186848654,1509345.0,1509842.9,568926.5,104345.914,7.558634,3019188.0,673272.44,673280.0,0.08377075
46755,7.610106,343.09558,294.92017,7.610106,343.10184,3.9153428,3.7698617,294.33322,343.05453,0.015287692,343.14383,343.14413,0.9993314,1.0,0.1849513,0.15794328,600452.56,110684.38,343.14954,343.14954,-4222.029,1.0,2805300.0,3090626.251341962,1539804.1,1540004.0,600452.56,110684.38,7.6852045,3079808.0,711136.94,711144.6,0.07321167
46770,7.6956587,343.53885,294.9006,7.6956587,343.5012,3.9519238,3.8047326,294.32556,343.22748,0.015459556,343.56995,343.52948,0.9993314,1.0,0.1790849,0.15246674,581407.0,106846.5,343.1495,343.1495,-4209.2827,1.0,2806200.0,3137870.4751881515,1572074.0,1570856.8,581407.0,106846.5,7.7566566,3142930.8,688253.5,688261.25,0.06555176
46785,8.199239,343.03613,294.89285,8.199239,343.04208,4.2292523,4.070618,294.3202,343.15298,0.016471181,343.03146,343.03775,0.9993314,1.0,0.17599337,0.1496345,571370.2,104861.7,343.14948,343.14948,-4203.158,1.0,2807100.0,3338585.7526684958,1657900.8,1658105.6,571370.2,104861.7,8.2998705,3316006.5,676231.9,676240.2,0.060180664
46800,7.4776564,343.0882,294.8903,7.477657,343.1104,3.874408,3.731259,294.3161,343.22128,0.015021618,343.09018,343.11166,0.9993314,1.0,0.18439627,0.1571858,598650.56,110153.55,343.14944,343.14944,-4260.3467,1.0,2808000.0,3049240.9341570693,1513711.0,1514408.9,598650.56,110153.55,7.605667,3028120.0,708804.1,708811.75,0.05609131
46815,7.775792,343.21396,294.89035,7.775792,343.22455,3.9822059,3.833482,294.3085,343.48026,0.015620533,343.23465,343.2413,0.9993314,1.0,0.17242175,0.1459041,559774.8,102247.484,343.1494,343.1494,-4193.087,1.0,2808900.0,3187800.96380965,1578168.1,1578514.0,559774.8,102247.484,7.815688,3156682.0,662022.3,662030.1,0.04849243
46830,9.0700035,342.9115,294.8936,9.070004,342.919,4.6700644,4.4915338,294.30084,342.82425,0.018220432,342.94138,342.9458,0.9993314,1.0,0.19132848,0.16407621,621156.3,114982.24,343.14938,343.14938,-4150.252,1.0,2809800.0,3667933.122786053,1829195.1,1829481.4,621156.3,114982.24,9.161598,3658676.5,736138.56,736147.75,0.04083252
46845,11.700139,343.20978,294.90042,11.700139,343.22476,6.233321,5.9798913,294.29352,343.25485,0.023504024,343.1313,343.15604,0.9993314,1.0,0.19290218,0.164554,626265.4,115317.08,343.14935,343.14935,-4162.8843,1.0,2810700.0,4773399.658754738,2373950.0,2374686.5,626265.4,115317.08,12.213213,4748636.5,741582.44,741594.6,0.0335083
46860,7.226411,342.93292,294.91177,7.2264113,342.93094,3.7371287,3.5994887,294.2873,342.96118,0.0145169,342.9343,342.93195,0.9993314,1.0,0.18691243,0.15935703,606819.4,111675.11,343.14932,343.14932,-4264.713,1.0,2811600.0,2929619.5509154415,1457486.4,1457426.2,606819.4,111675.11,7.3366175,2914912.5,718494.5,718501.8,0.027282715
46875,9.024451,342.7251,294.9244,9.024451,342.7572,4.750881,4.571383,294.2854,342.74854,0.018128924,342.74573,342.77502,0.9993314,1.0,0.21357916,0.1839625,693394.1,128918.27,343.1493,343.1493,-4251.8877,1.0,2812500.0,3641399.8771869503,1811775.0,1812991.9,693394.1,128918.27,9.322264,3624767.0,822312.4,822321.7,0.025390625
46890,8.272315,343.02823,294.93588,8.272315,343.03763,4.276622,4.1161604,294.28406,343.31506,0.016617982,343.00302,343.01376,0.9993314,1.0,0.18283212,0.15460053,593572.5,108341.83,343.14926,343.14926,-4209.4834,1.0,2813400.0,3376650.244025075,1670907.1,1671233.8,593572.5,108341.83,8.392782,3342141.0,701914.3,701922.7,0.024047852
46905,7.391721,343.38446,294.94385,7.391721,343.38004,3.7826657,3.6422637,294.28253,343.2783,0.014848985,343.40704,343.40045,0.9993314,1.0,0.18726014,0.15997788,607948.25,112110.2,343.14923,343.14923,-4209.3774,1.0,2814300.0,3014413.0613803556,1503849.8,1503712.4,607948.25,112110.2,7.4249296,3007562.0,720058.44,720065.9,0.022521973
46920,15.1191845,343.2783,294.94852,15.1191845,343.2657,7.951582,7.5605845,294.28033,343.17618,0.030372433,343.1763,343.17764,0.9993314,1.0,0.19197574,0.16414009,623257.7,115027.016,343.1492,343.1492,-3911.7878,1.0,2815200.0,6152123.981122531,3068968.2,3068168.0,623257.7,115027.016,15.512167,6137136.0,738284.7,738300.2,0.020324707
46935,9.412365,342.8891,294.95172,9.412365,342.90097,4.8709183,4.6836705,294.27744,342.96155,0.018908191,342.93216,342.93777,0.9993314,1.0,0.19719033,0.16847043,640187.06,118061.65,343.14917,343.14917,-4154.851,1.0,2816100.0,3812671.77917548,1895057.2,1895526.5,640187.06,118061.65,9.554588,3790583.8,758248.7,758258.25,0.017425537
46950,9.391887,343.13153,294.95468,9.391888,343.14084,4.8076086,4.6219106,294.27505,343.28183,0.018867053,343.139,343.14633,0.9993314,1.0,0.18498239,0.15720254,600553.5,110165.28,343.14914,343.14914,-4107.8164,1.0,2817000.0,3829521.6763959615,1900380.4,1900747.8,600553.5,110165.28,9.42952,3801128.0,710718.75,710728.2,0.015045166
46965,7.19062,343.09274,294.95773,7.19062,343.10858,3.6194882,3.4845006,294.2733,343.4216,0.014445,343.0697,343.0872,0.9993314,1.0,0.17165741,0.14532582,557293.4,101842.24,343.1491,343.1491,-4146.9087,1.0,2817900.0,2940254.425187413,1453706.4,1454184.6,557293.4,101842.24,7.1039886,2907891.0,659135.6,659142.75,0.0132751465
46980,7.19062,343.05255,294.9605,7.19062,343.062,3.6186488,3.4836774,294.2718,342.953,0.014445,343.05814,343.06778,0.9993314,1.0,0.1946218,0.16689412,631848.25,116957.0,343.14908,343.14908,-4145.896,1.0,2818800.0,2911656.604286338,1452408.6,1452694.4,631848.25,116957.0,7.1023264,2905103.0,748805.25,748812.4,0.011779785
46995,7.19062,343.18393,294.963,7.19062,343.18414,3.6186454,3.483674,294.2707,343.1769,0.014445,343.1839,343.18384,0.9993314,1.0,0.19290245,0.16457601,626266.25,115332.49,343.14905,343.14905,-4145.892,1.0,2819700.0,2925089.026313873,1456300.8,1456307.2,626266.25,115332.49,7.1023197,2912608.0,741598.75,741605.9,0.010681152
47010,7.19062,343.14816,294.9652,7.1906204,343.1465,3.6186454,3.483674,294.2693,343.15652,0.014445,343.14767,343.14612,0.9993314,1.0,0.1916493,0.16360238,622197.9,114650.195,343.14902,343.14902,-4145.892,1.0,2820600.0,2923718.9377817744,1455154.2,1455104.6,622197.9,114650.195,7.1023197,2910259.0,736848.06,736855.2,0.009277344
47025,7.1906204,343.13803,294.96768,7.1906204,343.13925,3.6186457,3.4836743,294.26752,343.13953,0.014445001,343.13803,343.13925,0.9993314,1.0,0.19264378,0.16452284,625426.5,115295.24,343.149,343.149,-4145.892,1.0,2821500.0,2922537.8877173965,1454773.8,1454810.6,625426.5,115295.24,7.1023197,2909584.5,740721.75,740728.9,0.007507324
47040,7.1906204,343.13678,294.97125,7.1906204,343.13806,3.6186457,3.4836743,294.2654,343.13803,0.014445001,343.13675,343.13803,0.9993314,1.0,0.19379738,0.16554788,629171.7,116013.57,343.14896,343.14896,-4145.892,1.0,2822400.0,2922230.5435133534,1454628.1,1454666.8,629171.7,116013.57,7.1023197,2909295.0,745185.25,745192.4,0.0054016113
47055,7.190621,343.13324,294.97668,7.190621,343.13483,3.618646,3.4836745,294.26315,343.13492,0.014445001,343.13318,343.13477,0.9993314,1.0,0.19527245,0.16687357,633960.56,116942.6,343.14893,343.14893,-4145.892,1.0,2823300.0,2921712.131602919,1454357.2,1454405.1,633960.56,116942.6,7.1023207,2908762.5,750903.2,750910.3,0.0031433105
47070,7.190621,343.13068,294.98438,7.190621,343.13257,3.618646,3.4836745,294.26086,343.1322,0.014445002,343.13065,343.13254,0.9993314,1.0,0.19703853,0.16845858,639694.25,118053.35,343.1489,343.1489,-4145.892,1.0,2824200.0,2921080.96828772,1454047.5,1454104.6,639694.25,118053.35,7.1023207,2908152.0,757747.6,757754.75,0.0008544922
47085,7.190621,343.12955,294.99435,7.190621,343.13156,3.618646,3.4836745,294.2587,343.13074,0.014445002,343.12955,343.13156,0.9993314,1.0,0.19895585,0.17017743,645918.94,119257.89,343.14886,343.14886,-4145.892,1.0,2825100.0,2920386.6665771953,1453712.1,1453772.9,645918.94,119257.89,7.1023207,2907485.0,765176.8,765183.94,-0.0013122559
47100,7.1906204,343.13055,295.00626,7.190621,343.13248,3.6186457,3.4836745,294.25687,343.13116,0.014445001,343.13055,343.13248,0.9993314,1.0,0.20082521,0.17185122,651987.9,120430.87,343.14883,343.14883,-4145.892,1.0,2826000.0,2919690.325152226,1453383.0,1453441.1,651987.9,120430.87,7.10232,2906824.0,772418.75,772425.9,-0.0031433105
47115,7.1906247,343.08633,295.02496,7.1906247,343.09195,3.6186478,3.4836764,294.24747,343.10657,0.01444501,343.08517,343.09088,0.9993314,1.0,0.20484604,0.17549191,665041.6,122982.21,343.1488,343.1488,-4145.892,1.0,2826900.0,2917064.7803134555,1451483.4,1451652.9,665041.6,122982.21,7.1023245,2903136.2,788023.8,788030.94,-0.012542725
47130,7.190625,343.04492,295.05835,7.190625,343.05447,3.618648,3.4836767,294.2378,343.05566,0.014445011,343.04474,343.05432,0.9993314,1.0,0.21452793,0.18430631,696474.4,129159.2,343.14877,343.14877,-4145.892,1.0,2827800.0,2911951.2018880416,1449224.5,1449513.0,696474.4,129159.2,7.1023245,2898737.5,825633.56,825640.7,-0.022216797
47145,7.190624,343.05182,295.10828,7.190624,343.06137,3.6186478,3.4836764,294.22968,343.05374,0.014445009,343.05203,343.06158,0.9993314,1.0,0.22456454,0.19336398,729058.6,135506.7,343.14874,343.14874,-4145.892,1.0,2828700.0,2908805.175363625,1447924.8,1448213.2,729058.6,135506.7,7.1023245,2896138.0,864565.3,864572.44,-0.030334473
47160,7.1906238,343.0689,295.17245,7.1906238,343.0767,3.6186473,3.483676,294.22394,343.06845,0.014445008,343.06915,343.07693,0.9993314,1.0,0.23299584,0.2009679,756431.25,140835.4,343.1487,343.1487,-4145.892,1.0,2829600.0,2905803.751800613,1446502.5,1446737.6,756431.25,140835.4,7.1023235,2893240.0,897266.6,897273.75,-0.036071777
