minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
660,16.709578,324.22903,294.5479,0.13802364,343.10794,4.3228893,4.217274,294.039,234.85,328.17343,0.016922297,324.16733,342.70227,0.9997054,4.301834e-16,1.0,0.0,2426755.0,0.0,343.14996,343.14996,-4201.462,1.0,39600.0,2389888.260561622,2083027.9,28150.213,2426755.0,0.0,8.540163,2111178.0,2426755.0,2426763.5,-0.2210083
675,6.8062396,319.32065,295.70523,6.835059,353.5307,3.387506,3.304337,294.17166,234.85,345.65457,0.013701778,318.2716,352.65674,0.048710905,1.0,0.0,0.01,0.0,15031.625,343.14996,343.14996,-4137.2637,1.0,40500.0,2874458.052615864,675075.2,1660010.1,0.0,15031.625,6.691843,2335085.2,15031.625,15038.316,-0.08834839
690,10.391,305.7402,296.1879,10.855822,339.90787,5.2671466,5.133601,294.32016,234.85,324.85236,0.02134102,305.69653,340.04858,0.01455039,1.0,0.0,0.2875308,0.0,432205.5,343.14993,343.14993,-3943.1235,1.0,41400.0,2569260.979336616,416883.7,1993388.0,0.0,432205.5,10.400747,2410271.8,432205.5,432215.9,0.060150146
705,8.336115,350.46146,296.02655,8.336115,349.77893,4.2048817,4.10135,294.4108,234.85,349.5761,0.016746148,350.78293,349.2916,0.9990111,1.0,0.8113176,0.01,1968869.0,15031.625,343.14987,343.14987,-4130.058,1.0,42300.0,3766345.343308785,1905857.8,1881961.4,1968869.0,15031.625,8.3062315,3787819.0,1983900.6,1983908.9,0.15078735
720,-0.09419514,344.9169,296.25342,-0.09441077,341.74344,2.3509873e-22,2.348382e-22,294.47345,234.85,346.05728,-0.00018944211,344.68213,341.51013,0.0022676494,0.002275041,0.0,0.0,0.0,0.0,343.14987,343.14987,-99.13171,0.0,43200.0,-39626.78676964684,-19252.227,-18037.941,0.0,0.0,4.6993694e-22,-37290.168,0.0,4.6993694e-22,0.21343994
735,-0.06336878,344.66107,296.7182,-0.06336878,342.54437,0.0,0.0,294.47653,234.85,345.63968,-0.00012729946,344.66995,341.52844,-2.8266074e-16,-2.838006e-16,0.0,0.0,0.0,0.0,343.15,343.15,-66.30336,0.0,44100.0,-26156.245781596965,-12759.942,-12196.585,0.0,0.0,0.0,-24956.527,0.0,0.0,0.21652222
750,-0.06336803,344.5122,296.84412,-0.06336803,343.08646,0.0,0.0,294.45157,234.85,345.50745,-0.00012729796,344.65958,341.54663,-1.4612645e-18,-6.19661e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30376,0.0,45000.0,-26017.918515055528,-12686.658,-12307.201,0.0,0.0,0.0,-24993.86,0.0,0.0,0.19155884
765,-0.06336883,344.43054,297.81894,-0.06336883,343.46896,0.0,0.0,294.41214,234.85,344.43344,-0.00012729956,344.65067,341.56503,-9.496104e-20,-2.5283864e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303345,0.0,45900.0,-24922.823037831422,-12405.635,-12149.712,0.0,0.0,0.0,-24555.348,0.0,0.0,0.15213013
780,-0.063368805,344.39374,301.63284,-0.063368805,343.74557,0.0,0.0,294.3693,234.85,340.11325,-0.0001272995,344.64322,341.58374,-1.5353718e-20,3.753317e-22,0.0,0.0,0.0,0.0,343.15,343.15,-66.30338,0.0,46800.0,-20573.853912336126,-11380.769,-11208.261,0.0,0.0,0.0,-22589.03,0.0,0.0,0.10928345
795,-0.063368835,344.3874,309.00034,-0.063368835,343.95096,0.0,0.0,294.3157,234.92813,331.45013,-0.00012729957,344.6372,341.60266,1.6995179e-19,2.6849445e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30341,0.0,47700.0,-12002.96898732134,-9418.233,-9302.077,0.0,0.0,0.0,-18720.31,0.0,0.0,0.05569458
810,-0.06336888,344.40228,319.0048,-0.06336888,344.107,0.0,0.0,294.2633,235.1,319.11807,-0.00012729966,344.63263,341.6219,1.02567637e-19,-9.9448183e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30346,0.0,48600.0,-60.56679119410546,-6759.5244,-6680.9336,0.0,0.0,0.0,-13440.458,0.0,0.0,0.0032958984
825,-0.06336894,344.4308,327.9709,-0.06336894,344.2311,0.0,0.0,294.20935,235.27188,307.23978,-0.00012729978,344.62946,341.64136,6.975055e-19,5.3632165e-21,0.0,0.0,0.0,0.0,343.15,343.15,-66.30352,0.0,49500.0,11084.075571058882,-4380.795,-4327.651,0.0,0.0,0.0,-8708.445,0.0,0.0,-0.05065918
840,-0.063369006,344.4681,333.04282,-0.063369006,344.33328,0.0,0.0,294.1587,235.35,299.3526,-0.0001272999,344.62753,341.66107,2.2526247e-21,-7.8839194e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30359,0.0,50400.0,18012.797766602074,-3040.8396,-3004.9556,0.0,0.0,0.0,-6045.795,0.0,0.0,-0.10131836
855,-0.06336908,344.51083,334.2616,-0.06336908,344.41986,0.0,0.0,294.10074,235.35,295.7809,-0.00012730007,344.6269,341.68103,-1.8992329e-19,1.3467487e-21,0.0,0.0,0.0,0.0,343.15,343.15,-66.30368,0.0,51300.0,20574.09248321118,-2727.836,-2703.6235,0.0,0.0,0.0,-5431.4595,0.0,0.0,-0.15927124
870,-0.063369155,344.55615,333.4237,-0.063369155,344.4946,0.0,0.0,294.0529,235.35,294.69046,-0.00012730021,344.62738,341.7012,-1.01089336e-19,3.7779332e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30376,0.0,52200.0,20709.151815776393,-2962.9055,-2946.523,0.0,0.0,0.0,-5909.4287,0.0,0.0,-0.2071228
885,-0.18791644,344.6107,331.9031,-0.00057509245,344.55344,0.0,0.0,294.00156,235.35,294.38306,-0.00018932723,344.62933,341.7194,0.90267986,1.0478757e-19,0.0,0.0,0.0,0.0,343.15,343.15,-99.07057,1.0,53100.0,29834.981602884982,-10029.446,-30.555458,0.0,0.0,0.0,-10060.002,0.0,0.0,-0.25845337
900,17.760283,330.45505,294.2333,0.15513633,341.4652,4.7598124,4.6449933,294.00552,235.35,339.88165,0.017994847,330.245,341.10385,0.9997255,-2.2572486e-16,0.8490535,0.0,2060444.9,0.0,343.15,343.15,-4331.7466,1.0,54000.0,3450027.0332222274,2701895.0,30775.012,2060444.9,0.0,9.404806,2732670.0,2060444.9,2060454.2,-0.25448608
915,7.295819,337.61273,295.05722,7.295819,348.483,3.647763,3.5582273,294.1366,235.35,328.95242,0.01465633,338.29645,350.53317,0.9997255,1.0000005,1.0,1.0,2426755.0,1503162.5,343.15,343.15,-4142.897,1.0,54900.0,2086473.0214121323,1304004.6,1637096.2,2426755.0,1503162.5,7.2059903,2941101.0,3929917.5,3929924.8,-0.123413086
930,5.166947,309.46555,295.87308,5.39827,340.82208,2.5752308,2.5119448,294.2872,235.35,337.06723,0.010612058,309.1441,340.34262,0.014493476,1.0,0.0,0.050249554,0.0,75533.24,343.14993,343.14993,-4131.9795,1.0,55800.0,1836049.982701695,294972.56,1019116.9,0.0,75533.24,5.0871754,1314089.5,75533.24,75538.33,0.027191162
945,7.2509155,330.60605,295.91187,7.250916,365.0873,3.6575525,3.5681915,294.40695,235.35,326.79965,0.014566126,331.84058,366.61792,0.9990125,1.0,1.0,1.0,2426755.0,1503162.5,343.14993,343.14993,-4183.801,1.0,56700.0,1889644.696692068,1056571.2,2106658.5,2426755.0,1503162.5,7.2257442,3163229.8,3929917.5,3929924.8,0.14694214
960,-0.09320647,343.6674,295.72928,-0.09320648,344.51126,-1.0191311e-06,-1.0180016e-06,294.4686,235.35,349.65323,-0.00018723942,343.27,344.37128,0.6260144,0.62700194,0.0,0.0,0.0,0.0,343.14987,343.14987,-99.22353,0.0,57600.0,-42406.09457602851,-18766.197,-19096.547,0.0,0.0,-2.0371326e-06,-37862.742,0.0,-2.0371326e-06,0.20858765
975,-0.063368775,344.3362,296.68744,-0.063368775,344.88437,0.0,0.0,294.4881,235.35,348.79974,-0.00012729946,343.32578,344.3802,-2.2527114e-13,-2.2618847e-13,0.0,0.0,0.0,0.0,343.15,343.15,-66.30336,0.0,58500.0,-27862.245741789593,-12681.667,-12827.559,0.0,0.0,0.0,-25509.227,0.0,0.0,0.22808838
990,-0.06336908,344.77374,296.7217,-0.06336908,345.14307,0.0,0.0,294.4674,235.35,348.76355,-0.00012730007,343.378,344.38898,-3.2178563e-20,1.5954623e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.3032,0.0,59400.0,-27824.704628127074,-12789.056,-12887.351,0.0,0.0,0.0,-25676.406,0.0,0.0,0.20739746
1005,-0.06336878,345.1001,296.96045,-0.06336878,345.34915,0.0,0.0,294.4305,235.35,348.49588,-0.00012729947,343.43124,344.39838,-1.1082335e-18,-2.3023955e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30336,0.0,60300.0,-27553.818874916393,-12812.314,-12878.6,0.0,0.0,0.0,-25690.914,0.0,0.0,0.17050171
1020,-0.0633688,345.35284,299.686,-0.0633688,345.5206,3.8e-44,0.0,294.37817,235.35,345.37714,-0.0001272995,343.4855,344.4084,-1.3452154e-18,5.882513e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303375,0.0,61200.0,-24429.12438519551,-12154.182,-12198.829,0.0,0.0,3.8e-44,-24353.012,0.0,3.8e-44,0.11816406
1035,-0.06336883,345.55576,306.5136,-0.06336883,345.66885,0.0,0.0,294.32867,235.44376,337.31427,-0.00012729954,343.54083,344.419,-2.7718388e-19,-4.518423e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303406,0.0,62100.0,-16467.821348926038,-10391.031,-10421.132,0.0,0.0,0.0,-20812.164,0.0,0.0,0.06866455
1050,-0.06336887,345.7256,316.828,-0.06336887,345.80197,0.0,0.0,294.2697,235.65,324.59808,-0.00012729965,343.5972,344.43027,-4.7834084e-20,-5.0864334e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30345,0.0,63000.0,-4154.339693731579,-7691.0703,-7711.4004,0.0,0.0,0.0,-15402.471,0.0,0.0,0.00970459
1065,-0.063368924,345.87338,327.4402,-0.063368924,345.9251,0.0,0.0,294.2164,235.85625,310.66437,-0.00012729976,343.6546,344.44214,2.1201756e-19,7.0767983e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30351,0.0,63900.0,8969.34197975252,-4905.986,-4919.753,0.0,0.0,0.0,-9825.738,0.0,0.0,-0.04360962
