minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_actuatorSignal,boiler2_actuatorSignal,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
195,-0.042388033,341.92154,297.2478,-0.042388033,342.48657,-7e-45,-6e-45,294.73706,262.1075,344.3353,-8.515193e-05,340.99338,342.3949,-9.089912e-20,-9.392222e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30356,11700.0,-16840.281924315903,-7953.254,-8053.846,0.0,0.0,-1.3e-44,-16007.1,0.0,-1.3e-44,0.47705078
210,-0.04238802,342.13135,297.2478,-0.04238802,342.51178,0.0,0.0,294.7217,262.0784,344.3353,-8.515189e-05,341.0283,342.39603,1.4200869e-26,-1.9989416e-26,0.0,0.0,0.0,0.0,343.15,343.15,-66.303116,12600.0,-16840.274729577097,-7990.603,-8058.331,0.0,0.0,0.0,-16048.934,0.0,0.0,0.46170044
225,-0.04238802,342.28735,297.2478,-0.04238802,342.54364,0.0,0.0,294.70068,262.0351,344.3353,-8.515189e-05,341.06342,342.39746,-7.7601044e-36,1.0923272e-35,0.0,0.0,0.0,0.0,343.15,343.15,-66.303116,13500.0,-16840.274729577097,-8018.377,-8064.0034,0.0,0.0,0.0,-16082.381,0.0,0.0,0.44067383
240,-0.04238802,342.40738,297.2478,-0.04238802,342.58008,0.0,0.0,294.6829,262.05,344.3353,-8.515189e-05,341.0988,342.3992,7.31e-42,-1.029e-41,0.0,0.0,0.0,0.0,343.15,343.15,-66.303116,14400.0,-16840.274729577097,-8039.7446,-8070.49,0.0,0.0,0.0,-16110.234,0.0,0.0,0.42288208
255,-0.04238802,342.50336,297.2478,-0.04238802,342.61972,0.0,0.0,294.65503,262.16647,344.3353,-8.515189e-05,341.1344,342.40125,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303116,15300.0,-16840.274729577097,-8056.8315,-8077.548,0.0,0.0,0.0,-16134.379,0.0,0.0,0.39501953
270,-0.04238802,342.583,297.2478,-0.04238802,342.66153,0.0,0.0,294.63223,262.33408,344.3353,-8.515189e-05,341.17026,342.4036,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303116,16200.0,-16840.274729577097,-8071.012,-8084.991,0.0,0.0,0.0,-16156.004,0.0,0.0,0.3722229
285,-0.04238802,342.65167,297.2478,-0.04238802,342.70462,0.0,0.0,294.6028,262.48465,344.3353,-8.515189e-05,341.20633,342.40625,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303116,17100.0,-16840.274729577097,-8083.2363,-8092.6626,0.0,0.0,0.0,-16175.898,0.0,0.0,0.34280396
300,-0.04238802,342.7125,297.2478,-0.04238802,342.74823,0.0,0.0,294.5731,262.55,344.3353,-8.515189e-05,341.2426,342.40918,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303116,18000.0,-16840.274729577097,-8094.0645,-8100.4263,0.0,0.0,0.0,-16194.49,0.0,0.0,0.31307983
315,-0.04238802,342.7675,297.2478,-0.04238802,342.7916,0.0,0.0,294.53973,262.55,344.3353,-8.515189e-05,341.27902,342.41238,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303116,18900.0,-16840.274729577097,-8103.8545,-8108.147,0.0,0.0,0.0,-16212.002,0.0,0.0,0.27972412
330,-0.042388014,342.81772,297.2478,-0.042388014,342.834,0.0,0.0,294.50626,262.55,344.3353,-8.515189e-05,341.31552,342.41583,1.5335428e-23,9.243899e-23,0.0,0.0,0.0,0.0,343.15,343.15,-66.30356,19800.0,-16840.274729577097,-8112.797,-8115.6978,0.0,0.0,0.0,-16228.494,0.0,0.0,0.24624634
345,-0.042388014,342.86368,297.2478,-0.042388014,342.8747,0.0,0.0,294.48166,262.55,344.3353,-8.515189e-05,341.35205,342.41953,-2.2352783e-28,-1.3473824e-27,0.0,0.0,0.0,0.0,343.15,343.15,-66.30356,20700.0,-16840.274729577097,-8120.979,-8122.9404,0.0,0.0,0.0,-16243.92,0.0,0.0,0.22164917
360,-0.042388022,342.90543,297.2478,-0.042388022,342.91287,0.0,0.0,294.45175,262.55,344.3353,-8.51519e-05,341.3885,342.4234,-3.195332e-20,4.6767958e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30186,21600.0,-16840.27616852486,-8128.4126,-8129.7383,0.0,0.0,0.0,-16258.15,0.0,0.0,0.19174194
375,-0.04238797,342.94254,297.2478,-0.04238797,342.94757,0.0,0.0,294.42932,262.55,344.3353,-8.51518e-05,341.42474,342.42746,-1.0799676e-25,1.580677e-25,0.0,0.0,0.0,0.0,343.15,343.15,-66.30344,22500.0,-16840.256023256206,-8135.0093,-8135.906,0.0,0.0,0.0,-16270.915,0.0,0.0,0.16931152
390,-0.04238793,342.9747,297.2478,-0.04238793,342.9781,0.0,0.0,294.40158,262.55,344.3353,-8.515172e-05,341.4607,342.4316,6.1192994e-23,-3.4242894e-22,0.0,0.0,0.0,0.0,343.15,343.15,-66.303375,23400.0,-16840.240194830836,-8140.7275,-8141.3306,0.0,0.0,0.0,-16282.059,0.0,0.0,0.14157104
405,-0.042387918,343.00076,297.24783,-0.042387918,343.00305,0.0,0.0,294.37524,262.55,344.3353,-8.515169e-05,341.4961,342.43585,-2.3642052e-19,-2.0983162e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,24300.0,-16840.223524821864,-8145.36,-8145.767,0.0,0.0,0.0,-16291.127,0.0,0.0,0.115234375
420,-0.042387918,343.0202,297.25366,-0.042387918,343.0218,0.0,0.0,294.3449,262.55,344.32288,-8.5151696e-05,341.53088,342.4401,-1.555995e-20,4.9545234e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,25200.0,-16833.698260889207,-8147.7827,-8148.0654,0.0,0.0,0.0,-16295.848,0.0,0.0,0.0848999
435,-0.04238792,343.03226,297.35428,-0.04238792,343.0333,0.0,0.0,294.31955,262.60736,344.1157,-8.51517e-05,341.56482,342.4443,-4.6952145e-21,6.366876e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,26100.0,-16723.618878430014,-8132.017,-8132.2017,0.0,0.0,0.0,-16264.219,0.0,0.0,0.059539795
450,-0.04238793,343.03586,298.02408,-0.04238793,343.03656,0.0,0.0,294.2846,262.75293,342.7936,-8.515172e-05,341.5977,342.44836,-8.03693e-19,4.6862217e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.3032,27000.0,-16011.250488662654,-8013.4155,-8013.5405,0.0,0.0,0.0,-16026.956,0.0,0.0,0.024597168
465,-0.04238794,343.03,300.28375,-0.04238794,343.0305,0.0,0.0,294.25198,262.94705,338.34875,-8.515174e-05,341.62927,342.45224,1.781876e-18,-1.1559185e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30322,27900.0,-13613.464965027866,-7610.086,-7610.173,0.0,0.0,0.0,-15220.259,0.0,0.0,-0.008026123
480,-0.042387955,343.0133,303.52115,-0.042387955,343.0136,0.0,0.0,294.22256,263.15,331.6147,-8.515177e-05,341.65927,342.4558,-1.4080191e-18,-2.1250491e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303246,28800.0,-10047.300128694036,-7030.765,-7030.8193,0.0,0.0,0.0,-14061.584,0.0,0.0,-0.03744507
495,-0.04238798,342.98486,307.4352,-0.04238798,342.9851,0.0,0.0,294.18765,263.35373,322.88123,-8.515182e-05,341.68744,342.459,-5.7448965e-19,-4.1572572e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30328,29700.0,-5524.076187981342,-6328.8877,-6328.931,0.0,0.0,0.0,-12657.818,0.0,0.0,-0.07235718
510,-0.042388003,342.9438,311.17355,-0.042388003,342.94394,0.0,0.0,294.15942,263.59082,313.70035,-8.515186e-05,341.71347,342.46173,-1.4944878e-18,1.5131136e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30332,30600.0,-903.6772693133521,-5656.0425,-5656.07,0.0,0.0,0.0,-11312.112,0.0,0.0,-0.10058594
525,-0.042388033,342.88916,313.94556,-0.042388033,342.88925,0.0,0.0,294.12808,263.88248,305.72205,-8.515193e-05,341.73715,342.4639,-2.808982e-19,-8.672531e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30337,31500.0,2941.040769987069,-5152.8223,-5152.8384,0.0,0.0,0.0,-10305.66,0.0,0.0,-0.13192749
540,-0.042388067,342.81976,315.36682,-0.042388067,342.81982,0.0,0.0,294.09912,264.25,299.97775,-8.5151994e-05,341.7581,342.46536,-6.456327e-19,-7.4036846e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30342,32400.0,5503.721512598548,-4887.444,-4887.4546,0.0,0.0,0.0,-9774.898,0.0,0.0,-0.16088867
555,-0.0423881,342.73447,315.53644,-0.0423881,342.7345,0.0,0.0,294.0691,264.7461,296.6401,-8.515207e-05,341.77594,342.466,4.0359915e-19,2.278103e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303474,33300.0,6758.059198388233,-4842.0654,-4842.071,0.0,0.0,0.0,-9684.137,0.0,0.0,-0.19091797
570,-0.042388137,342.63232,314.90506,-0.042388137,342.63235,0.0,0.0,294.04114,265.34375,295.0497,-8.515214e-05,341.79034,342.46573,2.5017703e-19,-4.835325e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30353,34200.0,7101.046088361151,-4936.29,-4936.2954,0.0,0.0,0.0,-9872.586,0.0,0.0,-0.21887207
585,-0.042388175,342.5117,313.90237,-0.042388175,342.51172,0.0,0.0,294.0136,265.94452,294.42773,-8.515221e-05,341.80084,342.46436,4.844404e-19,8.1091245e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30359,35100.0,6964.896449641378,-5093.3257,-5093.331,0.0,0.0,0.0,-10186.656,0.0,0.0,-0.24639893
600,-0.04238821,342.37216,312.8056,-0.04238821,342.3722,0.0,0.0,293.98956,266.45,294.20416,-8.515228e-05,341.80707,342.46176,6.6882836e-19,-6.129838e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30364,36000.0,6652.611126746422,-5263.7485,-5263.754,0.0,0.0,0.0,-10527.502,0.0,0.0,-0.27044678
615,11.594316,340.8433,294.09418,0.099042766,341.535,6.51737,0.0,293.9686,266.875,332.23422,0.011745201,340.8955,341.219,0.9997652,3.783404e-17,1.0,0.0,1623272.0,0.0,343.15,343.15,-4065.0652,36900.0,1881442.5537025386,2276500.8,19734.416,1623272.0,0.0,6.51737,2296235.2,1623272.0,1623278.5,-0.29141235
630,5.5734434,320.1874,294.52798,5.580932,344.39398,2.7504525,2.6490738,294.0344,267.3,342.69638,0.011203829,319.17554,344.26544,0.08626145,1.0,0.0,0.23989347,0.0,241206.89,343.15,343.15,-4138.791,37800.0,2266616.02244144,600647.7,1168854.8,0.0,241206.89,5.3995266,1769502.5,241206.89,241212.3,-0.22561646
645,5.5446115,305.04974,295.75372,5.5446115,344.4084,2.721163,2.6206646,294.1605,267.725,324.5592,0.011138388,306.8844,345.88016,0.99883384,1.0,1.0,1.0,1623272.0,1005475.0,343.14996,343.14996,-4119.5312,38700.0,1347555.8130328069,216479.84,1133039.0,1623272.0,1005475.0,5.3418274,1349518.9,2628747.0,2628752.2,-0.09951782
660,7.1906004,344.8439,296.36606,7.1906004,338.98477,3.622549,3.487503,294.2638,268.15,342.95862,0.014444961,345.14102,338.79245,0.9990147,1.0,0.974143,0.09784955,1581299.0,98385.27,343.1499,343.1499,-4150.6147,39600.0,2826716.4211203805,1464056.1,1287107.4,1581299.0,98385.27,7.110052,2751163.5,1679684.2,1679691.4,0.0037841797
675,7.43929,346.44586,296.25653,7.43929,346.05914,3.7574413,3.6169772,294.36923,268.575,346.0148,0.014944545,346.4177,346.08563,0.9990147,1.0,0.50915277,0.16237451,826493.4,163263.52,343.14987,343.14987,-4149.2153,40500.0,3123181.77673431,1568166.5,1556083.5,826493.4,163263.52,7.3744183,3124250.0,989756.9,989764.25,0.10922241
690,7.215951,345.37878,295.87936,7.215951,343.02243,3.6449227,3.5091617,294.44467,269.0,344.55225,0.014495887,345.3633,343.0183,0.9990147,1.0,0.24650966,0.051768027,400152.22,52051.457,343.14984,343.14984,-4160.8755,41400.0,2963337.685954002,1500178.6,1428764.6,400152.22,52051.457,7.154084,2928943.2,452203.7,452210.84,0.18466187
705,-0.042387903,341.16568,296.26193,-0.042387903,341.82104,-9.4536e-41,-9.4431e-41,294.4839,269.425,343.33102,-8.515166e-05,340.73846,341.71652,-5.7299516e-11,-5.7496334e-11,0.0,0.0,0.0,0.0,343.15,343.15,-66.30316,42300.0,-16833.647412086706,-7994.1777,-8110.852,0.0,0.0,-1.88966e-40,-16105.029,0.0,-1.88966e-40,0.22387695
720,-0.042387873,341.4269,296.2667,-0.042387873,341.86823,7.264e-42,7.257e-42,294.4887,269.85,343.32654,-8.515161e-05,340.76575,341.7182,-1.4525622e-17,-1.4377648e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.303215,43200.0,-16830.330338464526,-8039.8315,-8118.3984,0.0,0.0,1.4522e-41,-16158.23,0.0,1.4522e-41,0.22869873
735,-0.042387847,341.6164,296.2667,-0.042387847,341.9133,0.0,0.0,294.47934,270.20938,343.32654,-8.515155e-05,340.7934,341.72015,2.9018956e-20,-2.13968e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30324,44100.0,-16830.31883364183,-8073.56,-8126.418,0.0,0.0,0.0,-16199.979,0.0,0.0,0.21932983
750,-0.04238786,341.75696,296.2667,-0.04238786,341.95685,0.0,0.0,294.46445,270.475,343.32654,-8.515158e-05,340.82123,341.72238,1.1146192e-34,1.8802734e-34,0.0,0.0,0.0,0.0,343.15,343.15,-66.303,45000.0,-16830.32458605318,-8098.5874,-8134.174,0.0,0.0,0.0,-16232.762,0.0,0.0,0.20443726
765,-0.04238786,341.865,296.2667,-0.04238786,341.9997,0.0,0.0,294.44586,270.70312,343.32654,-8.515158e-05,340.8494,341.72485,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303,45900.0,-16830.32458605318,-8117.8203,-8141.802,0.0,0.0,0.0,-16259.622,0.0,0.0,0.18585205
780,-0.042392712,341.95126,296.2667,-0.042392712,342.04218,0.0,0.0,294.42905,270.95,343.32654,-8.516133e-05,340.87784,341.7276,1.9069607e-19,-6.853329e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30832,46800.0,-16832.251643854514,-8134.11,-8150.297,0.0,0.0,0.0,-16284.406,0.0,0.0,0.16903687
795,-0.042387918,342.02283,296.2667,-0.042387918,342.08444,0.0,0.0,294.40543,271.27655,343.32654,-8.515169e-05,340.90662,341.73062,2.9703387e-20,-2.9332075e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,47700.0,-16830.346157595734,-8145.93,-8156.8994,0.0,0.0,0.0,-16302.83,0.0,0.0,0.14541626
810,-0.042387918,342.08466,296.26694,-0.042387918,342.1264,0.0,0.0,294.38812,271.6375,343.3262,-8.515169e-05,340.93564,341.7339,-1.3667092e-18,-8.208519e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,48600.0,-16830.138787455075,-8156.894,-8164.3267,0.0,0.0,0.0,-16321.221,0.0,0.0,0.1281128
825,-0.042387918,342.13968,296.26877,-0.042387918,342.16788,0.0,0.0,294.36447,271.9297,343.32373,-8.5151696e-05,340.96494,341.73743,1.9772543e-18,-7.1137026e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,49500.0,-16828.601320680646,-8166.364,-8171.384,0.0,0.0,0.0,-16337.748,0.0,0.0,0.10446167
840,-0.042387918,342.18936,296.29413,-0.042387918,342.2085,0.0,0.0,294.34683,272.05,343.28894,-8.5151696e-05,340.99445,341.74118,-2.8842343e-19,6.22261e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,50400.0,-16807.08939530362,-8170.694,-8174.1006,0.0,0.0,0.0,-16344.795,0.0,0.0,0.08682251
855,-0.04238792,342.23477,296.41644,-0.04238792,342.24774,0.0,0.0,294.32385,272.05,343.11932,-8.51517e-05,341.0241,341.74518,-3.7478987e-19,-5.41907e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,51300.0,-16702.68540486397,-8157.0034,-8159.3125,0.0,0.0,0.0,-16316.316,0.0,0.0,0.06384277
870,-0.042387925,342.2763,296.97913,-0.042387925,342.28506,0.0,0.0,294.29724,272.05,342.33994,-8.515171e-05,341.05383,341.74936,-5.200697e-19,-5.4319317e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.3032,52200.0,-16222.712147138818,-8064.2246,-8065.7837,0.0,0.0,0.0,-16130.008,0.0,0.0,0.037231445
885,-0.042387933,342.3138,298.64725,-0.042387933,342.31976,0.0,0.0,294.27844,272.05,340.01907,-8.515172e-05,341.0836,341.75372,-1.0861706e-19,-2.5989733e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30321,53100.0,-14796.104705949987,-7773.9287,-7774.988,0.0,0.0,0.0,-15548.916,0.0,0.0,0.018432617
900,-0.04238794,342.3472,301.6069,-0.04238794,342.3512,0.0,0.0,294.2561,272.05,335.81546,-8.515174e-05,341.1132,341.75824,9.089244e-19,-1.0553459e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303215,54000.0,-12234.256248777874,-7252.968,-7253.6797,0.0,0.0,0.0,-14506.647,0.0,0.0,-0.00390625
915,-0.04238795,342.3756,305.40076,-0.04238795,342.37833,0.0,0.0,294.23352,272.05,330.21976,-8.515176e-05,341.14258,341.76282,-2.0644135e-19,-3.6611262e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30324,54900.0,-8876.202685689494,-6582.6104,-6583.094,0.0,0.0,0.0,-13165.705,0.0,0.0,-0.026489258
930,-0.042387966,342.39865,309.88327,-0.042387966,342.4005,0.0,0.0,294.2099,272.05,323.30994,-8.515179e-05,341.17154,341.7675,-1.870072e-19,-1.2716537e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30326,55800.0,-4801.879635600637,-5788.696,-5789.0273,0.0,0.0,0.0,-11577.723,0.0,0.0,-0.050109863
945,-0.04238798,342.41537,314.42218,-0.04238798,342.41663,0.0,0.0,294.18753,272.05,315.88348,-8.515182e-05,341.19998,341.77213,8.071549e-19,5.5137874e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30328,56700.0,-522.6172151408193,-4983.615,-4983.838,0.0,0.0,0.0,-9967.453,0.0,0.0,-0.07247925
960,-0.042388003,342.42514,318.36685,-0.042388003,342.426,0.0,0.0,294.16092,272.05,308.86176,-8.515187e-05,341.22766,341.7767,2.0566737e-19,3.5761437e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30332,57600.0,3399.382320613853,-4283.088,-4283.24,0.0,0.0,0.0,-8566.328,0.0,0.0,-0.099090576
975,-0.04238803,342.42728,321.30435,-0.04238803,342.42786,0.0,0.0,294.13623,272.05,302.87622,-8.515192e-05,341.25446,341.78116,1.27845215e-20,-3.3865521e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30336,58500.0,6590.601259998463,-3760.5085,-3760.6118,0.0,0.0,0.0,-7521.12,0.0,0.0,-0.1237793
990,-0.042388055,342.4204,322.81058,-0.042388055,342.42078,0.0,0.0,294.11237,272.05,298.74466,-8.515197e-05,341.28006,341.7854,6.0325496e-19,2.0919545e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303406,59400.0,8606.893627207057,-3491.1353,-3491.2004,0.0,0.0,0.0,-6982.336,0.0,0.0,-0.14764404
1005,-0.042388093,342.40402,323.15082,-0.042388093,342.40427,0.0,0.0,294.08185,272.05,296.21332,-8.5152045e-05,341.30432,341.78937,-8.708658e-20,-5.927545e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30346,60300.0,9633.8895316876,-3427.6477,-3427.6912,0.0,0.0,0.0,-6855.339,0.0,0.0,-0.17816162
1020,-0.042388123,342.37686,322.667,-0.042388123,342.37704,0.0,0.0,294.05814,272.05,294.94928,-8.515211e-05,341.32693,341.793,-1.4115264e-18,-2.3747735e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30351,61200.0,9912.9312187908,-3508.9504,-3508.983,0.0,0.0,0.0,-7017.9336,0.0,0.0,-0.20187378
1035,-0.04238816,342.33817,321.7644,-0.04238816,342.3383,0.0,0.0,294.02902,271.9831,294.41046,-8.515218e-05,341.3477,341.79617,8.744967e-19,1.2566649e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303566,62100.0,9782.84145541588,-3662.7522,-3662.774,0.0,0.0,0.0,-7325.5264,0.0,0.0,-0.23098755
1050,-0.042388197,342.28625,320.70844,-0.042388197,342.28632,0.0,0.0,294.00006,271.8216,294.21188,-8.5152256e-05,341.36612,341.79877,1.5482533e-19,-1.2848273e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30363,63000.0,9476.212818104868,-3841.5085,-3841.5193,0.0,0.0,0.0,-7683.028,0.0,0.0,-0.25994873
1065,12.000872,335.90543,294.10428,0.105804965,341.14804,6.132151,0.0,293.97125,271.6243,333.1765,0.012160352,336.48526,340.87796,0.9997421,-7.435636e-17,1.0,0.0,1623272.0,0.0,343.15,343.15,-3674.2498,63900.0,1995555.0265661997,2106930.8,20905.348,1623272.0,0.0,6.132151,2127836.0,1623272.0,1623278.1,-0.28875732
1080,5.7461524,337.4435,294.33157,5.7461524,345.9646,2.8444097,2.7395546,294.01282,271.45,343.37817,0.011543257,335.60382,345.8965,0.9997421,1.0,0.0,0.26583412,0.0,267289.56,343.15,343.15,-4146.5825,64800.0,2377861.586797064,1040456.6,1246103.1,0.0,267289.56,5.5839643,2286559.8,267289.56,267295.16,-0.24719238
1095,4.7313633,304.5165,295.54724,4.946592,342.5955,2.363073,2.2762256,294.13028,271.3106,326.2757,0.009720863,304.37228,342.66788,0.014669978,1.0,0.0,0.28197923,0.0,283523.06,343.14996,343.14996,-4132.991,65700.0,1254569.7882823674,178234.86,977459.6,0.0,283523.06,4.6392984,1155694.5,283523.06,283527.7,-0.12973022
