minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
360,-0.06336933,339.72632,328.91095,-0.06336933,339.72607,0.0,0.0,294.1306,234.85,298.9929,-0.00012730056,339.30356,339.17758,-4.9729276e-19,-1.4686625e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30342,0.0,21600.0,15996.060723887595,-2878.5232,-2878.4583,0.0,0.0,0.0,-5756.9814,0.0,0.0,-0.12939453
375,-0.063369416,339.7422,330.61133,-0.063369416,339.742,0.0,0.0,294.0715,234.82443,295.51566,-0.00012730074,339.3088,339.1834,-2.3814793e-19,-6.5619256e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303505,0.0,22500.0,18764.360876897255,-2430.1924,-2430.1436,0.0,0.0,0.0,-4860.336,0.0,0.0,-0.18850708
390,-0.0633695,339.75537,330.45496,-0.0633695,339.75525,0.0,0.0,294.01584,234.85,294.4804,-0.00012730091,339.31412,339.18924,8.1233257e-19,2.0099143e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.3036,0.0,23400.0,19234.28967892775,-2475.323,-2475.2905,0.0,0.0,0.0,-4950.6133,0.0,0.0,-0.24417114
405,112.819214,341.3277,294.18884,2.5700839,338.6776,124.59709,0.0,293.95618,234.87556,340.12607,0.11590088,341.39328,338.61288,0.9996991,-7.374269e-18,1.0,0.0,4853510.0,0.0,343.15,343.15,-7671.2686,1.0,24300.0,22361492.642336223,22336308.0,480227.47,4853510.0,0.0,124.59709,22816536.0,4853510.0,4853634.5,-0.303833
420,8.3782015,346.84406,294.42563,8.3782015,344.33508,2.7616744,2.659814,294.02002,234.85,340.7689,0.016830694,346.33328,344.27518,0.9996991,1.0,0.29130313,0.39593837,1413842.6,414808.28,343.15,343.15,-4134.157,1.0,25200.0,3275954.8656413243,1844522.9,1756236.1,1413842.6,414808.28,5.4214883,3600759.0,1828650.9,1828656.2,-0.23999023
435,6.167416,315.67078,295.54575,6.4524665,344.00232,2.0421624,1.9671814,294.18707,234.73196,334.07413,0.012675834,315.32028,344.0091,0.014491068,1.0,0.0,0.30880967,0.0,323527.12,340.928,340.928,-4123.667,1.0,26100.0,2051193.3201898613,521301.66,1313190.5,0.0,323527.12,4.009344,1834492.1,323527.12,323531.12,-0.07293701
450,5.66125,308.4644,296.04938,5.9197497,337.3248,1.8684967,1.7999783,294.32382,234.5534,325.46506,0.011632345,308.44846,337.42383,0.014491068,1.0,0.0,0.24671544,0.0,258473.58,337.595,337.595,-4127.9644,1.0,27000.0,1437127.978116763,295194.75,1026228.7,0.0,258473.58,3.668475,1321423.5,258473.58,258477.25,0.063812256
465,9.117678,336.15958,295.90118,9.117678,358.98514,2.99563,2.8843079,294.39856,234.37315,324.99493,0.018316202,338.21432,360.68347,0.99901295,1.0,1.0,1.0,4853510.0,1047658.7,336.484,336.484,-4095.5881,1.0,27900.0,2238125.391723588,1541664.8,2415752.5,4853510.0,1047658.7,5.879938,3957417.2,5901168.5,5901174.5,0.1385498
480,-0.09438432,337.49872,295.87674,-0.09438436,335.8409,-1.5825903e-11,-1.5808369e-11,294.43362,234.25,342.082,-0.00018960559,337.27698,335.63943,0.21784127,0.21842171,0.0,0.0,0.0,0.0,332.04,332.04,-99.21895,0.0,28800.0,-36795.258624966285,-16499.541,-15842.37,0.0,0.0,-3.163427e-11,-32341.91,0.0,-3.163427e-11,0.1736145
495,-0.06336912,337.58707,297.79767,-0.06336912,336.50058,0.0,0.0,294.43585,234.19376,340.05667,-0.00012730014,337.28265,335.66138,-5.005016e-20,-5.118235e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,0.0,29700.0,-22594.22320033595,-10589.96,-10300.791,0.0,0.0,0.0,-20890.75,0.0,0.0,0.17584229
510,-0.063369125,337.66907,299.95703,-0.063369125,336.9372,0.0,0.0,294.40173,234.175,337.50754,-0.00012730015,337.28882,335.68256,-1.5566667e-18,9.60468e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.3032,0.0,30600.0,-20076.77820792253,-10037.071,-9842.283,0.0,0.0,0.0,-19879.355,0.0,0.0,0.14172363
525,-0.06336914,337.75116,304.10846,-0.06336914,337.25754,0.0,0.0,294.3589,234.19376,332.38544,-0.00012730018,337.29587,335.7043,6.9672684e-19,-3.4012523e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30322,0.0,31500.0,-15118.590606665095,-8954.018,-8822.641,0.0,0.0,0.0,-17776.658,0.0,0.0,0.09887695
540,-0.06336918,337.8341,310.9953,-0.06336918,337.50024,0.0,0.0,294.305,234.25,323.5934,-0.00012730026,337.3038,335.72668,3.54419e-19,2.9577864e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30325,0.0,32400.0,-6735.721198918743,-7143.1626,-7054.305,0.0,0.0,0.0,-14197.468,0.0,0.0,0.04498291
555,-0.06336923,337.91837,319.37222,-0.06336923,337.69278,0.0,0.0,294.24963,234.38594,312.55145,-0.00012730036,337.3126,335.7497,-1.9388439e-19,1.9323572e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30331,0.0,33300.0,3646.803289026401,-4936.07,-4876.03,0.0,0.0,0.0,-9812.1,0.0,0.0,-0.010375977
570,-0.0633693,338.00424,326.39847,-0.0633693,337.8517,0.0,0.0,294.18802,234.5875,302.8428,-0.0001273005,337.3223,335.77335,-1.1190014e-18,1.9034826e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30338,0.0,34200.0,12594.321177016354,-3088.8887,-3048.2935,0.0,0.0,0.0,-6137.182,0.0,0.0,-0.07199097
585,-0.06336937,338.09158,330.01736,-0.06336937,337.98856,0.0,0.0,294.13412,234.77031,297.30164,-0.00012730065,337.33292,335.79767,-1.5377048e-19,2.9739108e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30346,0.0,35100.0,17491.880740357323,-2148.9644,-2121.5435,0.0,0.0,0.0,-4270.508,0.0,0.0,-0.12588501
600,-0.06336946,338.18008,330.94812,-0.06336946,338.11047,0.0,0.0,294.06836,234.85,295.19278,-0.00012730084,337.34442,335.8226,8.5055286e-20,1.664593e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30356,0.0,36000.0,19117.07629067978,-1924.7998,-1906.2728,0.0,0.0,0.0,-3831.0728,0.0,0.0,-0.19165039
615,-0.06336955,338.26907,330.74045,-0.06336955,338.22183,0.0,0.0,294.0065,234.85,294.58514,-0.00012730101,337.3568,335.8482,2.0967e-19,2.0142295e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30365,0.0,36900.0,19330.94863605538,-2003.7595,-1991.1862,0.0,0.0,0.0,-3994.9458,0.0,0.0,-0.25350952
630,9.042736,340.1896,294.2702,9.038656,335.0581,3.048598,2.9368093,293.98972,234.85,344.88443,0.018161558,340.26254,334.59357,0.99954164,0.14730376,0.41971287,0.0,2037080.6,0.0,343.15,343.15,-4211.1235,1.0,37800.0,3860779.4616109915,1743995.6,1548404.9,2037080.6,0.0,5.9854074,3292400.5,2037080.6,2037086.6,-0.2702942
645,7.0332804,324.05814,295.1252,7.359329,343.75232,2.3472078,2.2609024,294.13974,234.85,340.77667,0.01445642,323.4506,343.74847,0.014527453,1.0,0.0,0.37082857,0.0,388501.78,343.15,343.15,-4127.86,1.0,38700.0,2771818.0162864937,854672.06,1503024.1,0.0,388501.78,4.6081104,2357696.2,388501.78,388506.38,-0.120269775
660,5.909188,310.28522,295.95508,6.1795263,339.19504,1.9499339,1.8783287,294.3039,234.85,329.05432,0.012142311,310.13065,339.0751,0.014527363,1.0,0.0,0.2134867,0.0,223661.2,338.706,338.706,-4118.647,1.0,39600.0,1687985.4575154923,355653.8,1122250.4,0.0,223661.2,3.8282626,1477904.2,223661.2,223665.03,0.043884277
675,6.608151,309.57925,295.98508,6.6291633,337.23468,2.151816,2.0728464,294.40488,234.85,323.796,0.0132960025,309.6358,337.1045,0.056166112,1.0,0.0,0.18199983,0.0,190673.7,336.484,336.484,-4132.95,1.0,40500.0,1553050.676237899,377295.97,1148491.5,0.0,190673.7,4.2246623,1525787.5,190673.7,190677.92,0.14486694
690,3.3616457,342.1377,295.6937,3.3616457,340.132,1.0636739,1.024661,294.45105,234.85,345.64163,0.0067530996,341.554,339.6685,0.99900705,1.0,0.0,0.0,0.0,0.0,333.151,333.151,-4123.3413,0.0,41400.0,1416674.2559955139,655738.75,627420.4,0.0,0.0,2.0883348,1283159.1,0.0,2.0883348,0.19104004
705,-0.06336912,341.35278,297.68033,-0.06336912,340.16705,0.0,0.0,294.4565,234.85,343.38092,-0.00012730013,340.4911,338.85028,4.8914522e-15,4.8933974e-15,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,0.0,42300.0,-24434.30259371535,-11623.437,-11307.8545,0.0,0.0,0.0,-22931.291,0.0,0.0,0.19650269
720,-0.06336912,341.62857,298.6408,-0.06336912,340.83026,0.0,0.0,294.4358,234.85,342.17035,-0.00012730014,340.51013,338.8828,-1.1803928e-18,3.7352775e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,0.0,43200.0,-23273.529970256135,-11441.206,-11228.735,0.0,0.0,0.0,-22669.941,0.0,0.0,0.17578125
735,-0.06336913,341.8516,301.23947,-0.06336913,341.3135,0.0,0.0,294.3925,234.85,338.72794,-0.00012730015,340.53024,338.91617,1.2678709e-19,3.2580072e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30321,0.0,44100.0,-20043.606665609557,-10808.931,-10665.719,0.0,0.0,0.0,-21474.648,0.0,0.0,0.1324768
750,-0.063369155,342.03903,306.29926,-0.063369155,341.67572,0.0,0.0,294.34378,234.85,331.77087,-0.00012730021,340.55142,338.95032,1.3439812e-19,8.97725e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30323,0.0,45000.0,-13618.67837549866,-9512.157,-9415.462,0.0,0.0,0.0,-18927.62,0.0,0.0,0.08377075
765,-0.06336919,342.20242,313.70334,-0.06336919,341.957,0.0,0.0,294.29303,234.85,321.2048,-0.00012730029,340.57367,338.98523,6.873867e-19,1.9217834e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30327,0.0,45900.0,-4010.742184742355,-7585.0483,-7519.729,0.0,0.0,0.0,-15104.777,0.0,0.0,0.03302002
780,-0.06336924,342.34885,321.20023,-0.06336924,342.1828,0.0,0.0,294.2436,234.85,309.97958,-0.00012730039,340.5969,339.0209,1.0972011e-18,2.0194632e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30332,0.0,46800.0,5999.246749493636,-5628.722,-5584.529,0.0,0.0,0.0,-11213.251,0.0,0.0,-0.016418457
795,-0.06336931,342.48294,326.5812,-0.06336931,342.37067,0.0,0.0,294.18573,234.92813,301.22656,-0.00012730052,340.62106,339.05728,4.1267208e-19,3.8688426e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.3034,0.0,47700.0,13556.169560138276,-4232.264,-4202.3823,0.0,0.0,0.0,-8434.646,0.0,0.0,-0.074279785
810,-0.06336938,342.60727,328.8682,-0.06336938,342.53146,0.0,0.0,294.1315,235.1,296.6172,-0.00012730066,340.64615,339.09433,2.921137e-19,1.2041898e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303474,0.0,48600.0,17243.413351118787,-3656.6738,-3636.498,0.0,0.0,0.0,-7293.172,0.0,0.0,-0.12850952
825,-0.06336946,342.7228,329.0725,-0.06336946,342.67154,0.0,0.0,294.07596,235.27188,294.96844,-0.00012730082,340.67203,339.13193,2.7683727e-19,-8.061162e-21,0.0,0.0,0.0,0.0,343.15,343.15,-66.30356,0.0,49500.0,18234.19736111127,-3633.0508,-3619.4053,0.0,0.0,0.0,-7252.456,0.0,0.0,-0.18405151
840,-0.063369535,342.82968,328.50165,-0.063369535,342.79495,0.0,0.0,294.02396,235.35,294.5007,-0.00012730098,340.6986,339.17007,1.8227071e-19,-2.1809048e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303635,0.0,50400.0,18179.086313911608,-3813.4353,-3804.1921,0.0,0.0,0.0,-7617.6274,0.0,0.0,-0.23605347
855,18.403963,343.98645,294.235,0.16608684,338.55032,46.618153,-12.150978,293.99533,235.35,344.94226,0.018652381,343.76114,338.42343,0.9996354,1.3604636e-17,0.3597046,0.0,1745829.9,0.0,343.15,343.15,-4520.6626,1.0,51300.0,3972408.044198983,3845621.5,30912.816,1745829.9,0.0,34.467175,3876534.2,1745829.9,1745864.4,-0.26467896
870,7.1368985,328.2023,294.9171,7.466705,343.5158,2.3838105,2.2961395,294.1355,235.35,342.73285,0.014668349,327.47726,343.4946,0.01455213,1.0,0.0,0.3676483,0.0,385169.94,343.15,343.15,-4128.3345,1.0,52200.0,2945787.159472502,997722.6,1524062.9,0.0,385169.94,4.6799498,2521785.5,385169.94,385174.62,-0.12451172
885,6.682586,311.54025,295.7785,6.990045,339.41867,2.2230234,2.1413445,294.30685,235.35,330.23083,0.01373325,311.35144,339.2155,0.014572048,1.0,0.0,0.20642471,0.0,216262.64,338.706,338.706,-4126.6685,1.0,53100.0,1987198.4379591935,442382.84,1281196.2,0.0,216262.64,4.364368,1723579.1,216262.64,216267.0,0.046844482
900,6.0005565,310.42435,295.85623,6.274006,337.4721,1.9808004,1.9080422,294.4239,235.35,324.00845,0.012328982,310.49026,337.4829,0.014572048,1.0,0.0,0.17593388,0.0,184318.66,335.373,335.373,-4117.5273,1.0,54000.0,1457770.6260286504,367150.56,1096612.6,0.0,184318.66,3.8888426,1463763.2,184318.66,184322.55,0.1638794
