minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_actuatorSignal,boiler2_actuatorSignal,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
2775,7.566419,325.01733,296.87045,7.5664196,324.214,3.8452148,3.7015915,294.70624,275.06006,325.1548,0.015199931,324.97858,324.18417,0.99922186,1.0,0.22548747,0.042202827,366027.47,42433.887,323.175,323.175,-4169.7285,166500.0,1805663.6158648985,894478.6,868949.25,366027.47,42433.887,7.5468063,1763427.9,408461.34,408468.88,0.44622803
2790,6.988763,321.69766,296.3136,6.988763,321.46017,3.518041,3.387248,294.77444,274.29782,322.55167,0.014039496,321.56873,321.4251,0.99922186,1.0,0.0,0.0,0.0,0.0,320.953,320.953,-4157.303,167400.0,1547150.8266631758,745093.44,738122.56,0.0,0.0,6.9052887,1483216.0,0.0,6.9052887,0.5144348
2805,-0.042387918,320.9463,296.27185,-0.042387918,321.19675,0.0,0.0,294.81757,273.5117,322.0861,-8.515169e-05,320.752,321.14832,1.1464073e-14,1.1496599e-14,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,168300.0,-9232.12957636017,-4392.772,-4437.361,0.0,0.0,0.0,-8830.133,0.0,0.0,0.55755615
2820,-0.042387918,321.04898,296.27185,-0.042387918,321.2178,0.0,0.0,294.83694,273.15,322.0861,-8.515169e-05,320.76334,321.1491,1.9928867e-20,4.3222727e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,169200.0,-9232.12957636017,-4411.0537,-4441.1094,0.0,0.0,0.0,-8852.163,0.0,0.0,0.5769348
2835,-0.042387918,321.1239,296.27185,-0.042387918,321.23764,0.0,0.0,294.85,273.15,322.0861,-8.515169e-05,320.77478,321.14996,2.4321254e-20,-5.133955e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,170100.0,-9232.12957636017,-4424.392,-4444.6406,0.0,0.0,0.0,-8869.033,0.0,0.0,0.58999634
2850,-0.042387918,321.18008,296.27185,-0.042387918,321.2567,0.0,0.0,294.85788,273.15,322.0861,-8.515169e-05,320.78635,321.15097,-2.9582122e-36,1.6447422e-35,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,171000.0,-9232.12957636017,-4434.394,-4448.0366,0.0,0.0,0.0,-8882.431,0.0,0.0,0.5978699
2865,-0.042387918,321.22372,296.27185,-0.042387918,321.27542,0.0,0.0,294.86005,273.15,322.0861,-8.515169e-05,320.79807,321.15207,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,171900.0,-9232.12957636017,-4442.1636,-4451.3667,0.0,0.0,0.0,-8893.53,0.0,0.0,0.6000366
2880,-0.042387918,321.2591,296.27185,-0.042387918,321.29395,0.0,0.0,294.86334,273.15,322.0861,-8.515169e-05,320.80994,321.1533,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,172800.0,-9232.12957636017,-4448.4604,-4454.6646,0.0,0.0,0.0,-8903.125,0.0,0.0,0.6033325
2895,-0.042387918,321.2889,296.27185,-0.042387918,321.3124,0.0,0.0,294.86304,273.15,322.0861,-8.515169e-05,320.82196,321.15463,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,173700.0,-9232.12957636017,-4453.7686,-4457.9517,0.0,0.0,0.0,-8911.721,0.0,0.0,0.60302734
2910,-0.042387918,321.31497,296.27185,-0.042387918,321.33084,0.0,0.0,294.86288,273.15,322.0861,-8.515169e-05,320.8341,321.15607,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,174600.0,-9232.12957636017,-4458.408,-4461.2334,0.0,0.0,0.0,-8919.642,0.0,0.0,0.60287476
2925,-0.042387918,321.33844,296.27185,-0.042387918,321.34915,0.0,0.0,294.8626,273.15,322.0861,-8.515169e-05,320.8464,321.15765,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,175500.0,-9232.12957636017,-4462.586,-4464.493,0.0,0.0,0.0,-8927.079,0.0,0.0,0.6026001
2940,-0.042387918,321.35995,296.27185,-0.042387918,321.3672,0.0,0.0,294.85532,273.15,322.0861,-8.515169e-05,320.8588,321.1593,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,176400.0,-9232.12957636017,-4466.4165,-4467.704,0.0,0.0,0.0,-8934.121,0.0,0.0,0.5953064
2955,-0.042387918,321.37982,296.27185,-0.042387918,321.3847,0.0,0.0,294.8434,273.15,322.0861,-8.515169e-05,320.87128,321.1611,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,177300.0,-9232.12957636017,-4469.953,-4470.8228,0.0,0.0,0.0,-8940.775,0.0,0.0,0.58340454
2970,-0.042387918,321.39816,296.27185,-0.042387918,321.40146,0.0,0.0,294.83356,273.15,322.0861,-8.515169e-05,320.88385,321.16296,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,178200.0,-9232.12957636017,-4473.2188,-4473.805,0.0,0.0,0.0,-8947.023,0.0,0.0,0.57354736
2985,-0.042387918,321.41486,296.27185,-0.042387918,321.41705,0.0,0.0,294.82944,273.15,322.0861,-8.515169e-05,320.8964,321.1649,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,179100.0,-9232.12957636017,-4476.1904,-4476.5815,0.0,0.0,0.0,-8952.771,0.0,0.0,0.5694275
3000,-0.042387918,321.42966,296.27185,-0.042387918,321.43115,0.0,0.0,294.82834,273.15,322.0861,-8.515169e-05,320.90894,321.1669,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,180000.0,-9232.12957636017,-4478.825,-4479.092,0.0,0.0,0.0,-8957.917,0.0,0.0,0.56832886
3015,-0.042387918,321.4423,296.27185,-0.042387918,321.4433,0.0,0.0,294.82443,273.2463,322.0861,-8.515169e-05,320.9214,321.16895,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,180900.0,-9232.12957636017,-4481.0747,-4481.254,0.0,0.0,0.0,-8962.328,0.0,0.0,0.5644226
3030,-0.042387918,321.45233,296.27185,-0.042387918,321.45303,0.0,0.0,294.823,273.45682,322.0861,-8.515169e-05,320.93365,321.17102,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,181800.0,-9232.12957636017,-4482.8623,-4482.9873,0.0,0.0,0.0,-8965.85,0.0,0.0,0.5629883
3045,-0.042387918,321.45932,296.27185,-0.042387918,321.45978,0.0,0.0,294.82147,273.6639,322.0861,-8.515169e-05,320.94565,321.17307,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,182700.0,-9232.12957636017,-4484.1064,-4484.188,0.0,0.0,0.0,-8968.295,0.0,0.0,0.5614624
3060,-0.042387918,321.4627,296.27185,-0.042387918,321.463,0.0,0.0,294.80774,273.75,322.0861,-8.515169e-05,320.9573,321.17508,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,183600.0,-9232.12957636017,-4484.7095,-4484.7637,0.0,0.0,0.0,-8969.473,0.0,0.0,0.5477295
3075,-0.042387918,321.46198,296.27185,-0.042387918,321.4622,0.0,0.0,294.79556,273.70013,322.0861,-8.515169e-05,320.9685,321.17703,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,184500.0,-9232.12957636017,-4484.579,-4484.617,0.0,0.0,0.0,-8969.196,0.0,0.0,0.535553
3090,-0.042387918,321.45648,296.27185,-0.042387918,321.45663,0.0,0.0,294.7854,273.5807,322.0861,-8.515169e-05,320.97913,321.17886,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,185400.0,-9232.12957636017,-4483.601,-4483.6284,0.0,0.0,0.0,-8967.2295,0.0,0.0,0.5253906
3105,-0.042387918,321.44568,296.27185,-0.042387918,321.44577,0.0,0.0,294.76572,273.39587,322.0861,-8.515169e-05,320.989,321.1805,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,186300.0,-9232.12957636017,-4481.6777,-4481.694,0.0,0.0,0.0,-8963.371,0.0,0.0,0.5057068
3120,-0.042387918,321.42886,296.27185,-0.042387918,321.42892,0.0,0.0,294.7485,273.15,322.0861,-8.515169e-05,320.99805,321.18198,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,187200.0,-9232.12957636017,-4478.684,-4478.695,0.0,0.0,0.0,-8957.379,0.0,0.0,0.48849487
3135,-0.042387918,321.40543,296.27185,-0.042387918,321.40546,0.0,0.0,294.6869,272.875,322.0861,-8.515169e-05,321.00604,321.18317,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,188100.0,-9232.12957636017,-4474.5117,-4474.517,0.0,0.0,0.0,-8949.029,0.0,0.0,0.42687988
3150,-0.042387918,321.37473,296.27185,-0.042387918,321.37476,0.0,0.0,294.64404,272.6,322.0861,-8.515169e-05,321.01285,321.18405,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,189000.0,-9232.12957636017,-4469.046,-4469.0513,0.0,0.0,0.0,-8938.098,0.0,0.0,0.3840332
3165,-0.042387918,321.3361,296.27185,-0.042387918,321.33612,0.0,0.0,294.59323,272.325,322.0861,-8.515169e-05,321.01828,321.18454,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,189900.0,-9232.12957636017,-4462.168,-4462.1733,0.0,0.0,0.0,-8924.342,0.0,0.0,0.33322144
3180,-0.042387918,321.28897,296.27185,-0.042387918,321.28897,0.0,0.0,294.5423,272.05,322.0861,-8.515169e-05,321.0222,321.1846,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,190800.0,-9232.12957636017,-4453.7793,-4453.7793,0.0,0.0,0.0,-8907.559,0.0,0.0,0.2822876
3195,-0.042387918,321.23264,296.27185,-0.042387918,321.23264,0.0,0.0,294.39844,271.775,322.0861,-8.515169e-05,321.02432,321.18417,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,191700.0,-9232.12957636017,-4443.75,-4443.75,0.0,0.0,0.0,-8887.5,0.0,0.0,0.13842773
3210,-0.042387925,321.16653,296.29425,-0.042387925,321.16653,0.0,0.0,294.27628,271.5,321.993,-8.515171e-05,321.02448,321.18314,-1.4076611e-19,-4.7726103e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,192600.0,-9190.832531702232,-4427.9946,-4427.9946,0.0,0.0,0.0,-8855.989,0.0,0.0,0.01626587
3225,-0.042387974,321.08997,297.29553,-0.042387974,321.08997,0.0,0.0,294.1685,271.225,318.22745,-8.5151805e-05,321.02243,321.18143,-1.3147684e-19,-3.430194e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30327,193500.0,-7486.039569680747,-4236.111,-4236.111,0.0,0.0,0.0,-8472.222,0.0,0.0,-0.09152222
3240,-0.042388063,321.0025,299.64587,-0.042388063,321.00253,0.0,0.0,294.0561,270.95,308.47958,-8.515199e-05,321.018,321.179,9.660462e-19,2.1860846e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30341,194400.0,-3159.27333243593,-3802.1177,-3802.123,0.0,0.0,0.0,-7604.2407,0.0,0.0,-0.20391846
3255,-0.0423882,320.90363,301.5193,-0.0423882,320.90363,0.0,0.0,293.89835,270.675,298.8254,-8.515226e-05,321.01096,321.17575,-3.2367368e-19,4.9119558e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303635,195300.0,963.4372627444599,-3451.0022,-3451.0022,0.0,0.0,0.0,-6902.0044,0.0,0.0,-0.36166382
3270,13.928871,325.57343,294.1842,0.14069392,320.21985,9.002498,-0.73775816,293.7779,270.4,321.96417,0.014131944,325.41058,320.03882,0.9997592,1.5197755e-17,1.0,0.0,1623272.0,0.0,343.15,343.15,-4440.891,196200.0,1648856.778787524,1836308.9,15384.838,1623272.0,0.0,8.26474,1851693.8,1623272.0,1623280.2,-0.4821167
3285,7.414609,305.4357,294.96347,7.738031,349.48282,3.8339822,3.6904604,293.73755,270.125,333.05997,0.015219821,305.04465,349.33032,0.01467431,1.0,0.0,0.4061274,0.0,408350.97,343.15,343.15,-4150.639,197100.0,2435251.752695126,326119.44,1771864.1,0.0,408350.97,7.5244427,2097983.5,408350.97,408358.5,-0.52246094
3300,7.65138,313.95358,297.31763,7.65138,351.97614,3.8753169,3.730122,293.7741,269.85,321.32877,0.0153706055,314.92606,352.92923,0.99921185,1.0,1.0,1.0,1623272.0,1005475.0,343.15,343.15,-4150.6147,198000.0,1550076.1256685904,534609.7,1756494.8,1623272.0,1005475.0,7.605439,2291104.5,2628747.0,2628754.5,-0.48590088
3315,7.8718915,332.53253,298.90396,7.8718915,334.181,3.9994383,3.849237,293.7909,269.7211,335.52045,0.015813584,332.5971,334.1251,0.9992118,1.0,1.0,0.29719353,1623272.0,298820.66,343.15,343.15,-4153.047,198900.0,2431958.9815165387,1111826.0,1166327.5,1623272.0,298820.66,7.8486753,2278153.5,1922092.6,1922100.5,-0.4691162
3330,7.709298,334.55405,299.99588,7.709298,346.51053,3.9081092,3.7616017,293.85034,269.78125,339.53467,0.015486956,334.58264,346.5126,0.9992118,1.0,1.0,0.42011505,1623272.0,422415.2,343.15,343.15,-4151.549,199800.0,2571808.9045825764,1118960.8,1506100.2,1623272.0,422415.2,7.669711,2625061.0,2045687.2,2045694.9,-0.40966797
3345,7.321457,337.33682,300.47614,7.321457,342.4541,3.6916611,3.5538085,293.9303,269.8758,339.75726,0.014707834,337.37775,342.45844,0.9992118,1.0,1.0,0.3548038,1623272.0,356746.38,343.15,343.15,-4147.77,200700.0,2426509.3733399,1133470.5,1290827.5,1623272.0,356746.38,7.2454696,2424298.0,1980018.4,1980025.6,-0.3297119
3360,7.192128,339.3151,300.4926,7.192128,343.5584,3.6194806,3.484476,294.0136,269.85,341.18472,0.01444803,339.34277,343.55618,0.9992118,1.0,1.0,0.34155804,1623272.0,343428.1,343.15,343.15,-4145.9077,201600.0,2469267.3437872715,1172708.2,1300885.8,1623272.0,343428.1,7.1039567,2473594.0,1966700.1,1966707.2,-0.24639893
3375,7.192116,342.28067,300.12027,7.192116,343.49585,3.6194732,3.4844692,294.1221,269.61688,342.38168,0.014448005,342.3396,343.5004,0.9992118,1.0,1.0,0.31080347,1623272.0,312505.12,343.15,343.15,-4145.9067,202500.0,2564491.0414534593,1273534.5,1310241.2,1623272.0,312505.12,7.1039424,2583775.8,1935777.1,1935784.2,-0.13790894
3390,7.192117,344.69324,299.4874,7.192117,343.64676,3.619474,3.4844697,294.2186,269.27423,344.06256,0.014448008,344.69684,343.64606,0.9992118,1.0,0.89947623,0.26339447,1460094.5,264836.56,343.15,343.15,-4145.9067,203400.0,2704893.7370021236,1365528.0,1333917.1,1460094.5,264836.56,7.103944,2699445.0,1724931.0,1724938.1,-0.041412354
3405,7.1921206,342.8055,298.75885,7.192121,341.32657,3.6194758,3.4844718,294.29642,268.94443,343.07803,0.014448015,342.75983,341.2669,0.9992118,1.0,0.6749276,0.15800191,1095591.1,158866.97,339.817,339.817,-4145.9067,204300.0,2689361.7520482736,1330513.4,1285839.1,1095591.1,158866.97,7.1039476,2616352.5,1254458.1,1254465.2,0.03640747
3420,7.1921296,338.55035,298.04822,7.1921296,337.3969,3.6194806,3.4844763,294.34842,268.75,338.9413,0.014448033,338.49933,337.36304,0.9992118,1.0,0.48733273,0.118922584,791073.56,119573.69,336.484,336.484,-4145.9067,205200.0,2481464.169028669,1223445.9,1188603.9,791073.56,119573.69,7.103957,2412049.8,910647.25,910654.4,0.088409424
3435,7.1921396,334.6432,297.42615,7.1921396,333.99075,3.6194859,3.4844813,294.37155,268.68018,335.24792,0.014448052,334.59998,333.95093,0.9992118,1.0,0.37840813,0.08633712,614259.3,86809.81,333.151,333.151,-4145.9067,206100.0,2295094.2675781334,1124214.6,1104506.5,614259.3,86809.81,7.103967,2228721.0,701069.1,701076.25,0.11154175
3450,7.192142,330.9392,296.93097,7.192142,330.53607,3.6194882,3.4844835,294.37106,268.64975,331.6374,0.014448058,330.89682,330.49896,0.9992118,1.0,0.31052047,0.0698352,504059.2,70217.555,329.818,329.818,-4145.9077,207000.0,2106049.5844872096,1027286.75,1015109.2,504059.2,70217.555,7.1039715,2042396.0,574276.75,574283.9,0.11105347
3465,7.192153,327.35132,296.5722,7.192153,327.1378,3.6194937,3.4844887,294.35416,268.66943,328.12845,0.014448079,327.311,327.1004,0.9992118,1.0,0.27372682,0.06040234,444333.06,60733.043,326.485,326.485,-4145.907,207900.0,1914893.8771743644,929746.0,923295.9,444333.06,60733.043,7.1039824,1853041.9,505066.1,505073.2,0.09414673
3480,7.192157,323.88593,296.34225,7.1921573,323.77097,3.619496,3.484491,294.3267,268.75,324.6904,0.014448088,323.84723,323.73434,0.9992118,1.0,0.2546103,0.056102704,413301.75,56409.867,323.152,323.152,-4145.907,208800.0,1720221.2044732734,832013.25,828540.75,413301.75,56409.867,7.103987,1660554.0,469711.62,469718.72,0.06668091
3495,7.192159,320.51596,296.22726,7.192159,320.4326,3.6194973,3.4844923,294.29346,268.86523,321.3214,0.014448092,320.47855,320.39618,0.9992118,1.0,0.24287069,0.05321076,394245.2,53502.094,319.819,319.819,-4145.907,209700.0,1522762.7041280414,733690.3,731171.8,394245.2,53502.094,7.1039896,1464862.1,447747.28,447754.38,0.033447266
3510,6.173136,311.35092,296.20648,6.45088,318.02792,3.1409657,3.0246568,294.2581,268.98438,316.90936,0.012679986,311.18234,318.0394,0.014624772,1.0,0.0,0.08629524,0.0,86767.71,318.708,318.708,-4141.1187,210600.0,1102551.3817525734,392652.5,591223.5,0.0,86767.71,6.1656227,983876.0,86767.71,86773.875,-0.0019226074
3525,6.0122576,304.99426,296.2511,6.2856402,313.00998,3.0462174,2.933412,294.21835,269.11133,311.107,0.012352422,304.91348,312.92584,0.014568366,1.0,0.0,0.026802959,0.0,26949.705,313.153,313.153,-4129.963,211500.0,770726.4379319896,220777.86,442429.25,0.0,26949.705,5.9796295,663207.1,26949.705,26955.686,-0.041656494
3540,5.5694623,301.40643,296.3102,5.8246293,310.71744,2.8108635,2.7071395,294.1701,269.25,306.74512,0.011444608,301.36758,310.72577,0.014568366,1.0,0.0,0.085190736,0.0,85657.16,311.487,311.487,-4134.843,212400.0,501578.30579140637,119209.51,352450.38,0.0,85657.16,5.518003,471659.88,85657.16,85662.67,-0.089904785
3555,7.1817737,311.2422,296.3133,7.1817737,316.68314,3.617559,3.4827077,294.11478,269.39844,315.37198,0.014427229,311.26572,316.3832,1.0,1.0,0.3688708,0.0,598777.6,0.0,311.487,311.487,-4150.4043,213300.0,1154848.8591187436,450306.94,614424.7,598777.6,0.0,7.1002665,1064731.6,598777.6,598784.75,-0.14523315
3570,6.556839,314.5124,296.32953,6.273173,306.11862,3.1948113,3.0763927,294.07263,269.55,310.43488,0.012886895,314.52634,306.02792,1.0,0.014572044,0.38093874,0.0,618367.2,0.0,314.823,314.823,-4139.4873,214200.0,763451.3028292076,500732.8,257916.42,618367.2,0.0,6.271204,758649.25,618367.2,618373.44,-0.18737793
3585,7.0264044,314.7414,296.5869,6.7250752,301.36288,3.4456244,3.3174615,294.03757,269.70157,308.46848,0.013812448,314.776,301.3072,1.0,0.014572044,0.5060304,0.0,821424.9,0.0,316.491,316.491,-4143.388,215100.0,689276.4736966513,535755.0,134898.8,821424.9,0.0,6.763086,670653.8,821424.9,821431.6,-0.22244263
3600,7.508375,317.00824,296.83896,7.189186,299.08948,3.7069783,3.5685205,294.00327,269.85,308.20187,0.014762724,317.02722,299.07034,1.0,0.014572044,0.6057142,0.0,983238.94,0.0,318.159,318.159,-4148.2026,216000.0,704539.8212742384,636041.8,67953.48,983238.94,0.0,7.275499,703995.3,983238.94,983246.2,-0.25674438
3615,8.067734,318.54727,296.97787,7.727828,298.35706,4.0147533,3.863946,293.96204,270.01016,308.54172,0.015865592,318.5631,298.3521,1.0,0.014572044,0.6968142,0.0,1131119.0,0.0,319.827,319.827,-4154.092,216900.0,770562.3017511698,730867.8,44763.906,1131119.0,0.0,7.8786993,775631.75,1131119.0,1131126.9,-0.29797363
3630,8.414483,314.3151,297.15173,8.414483,326.31265,4.3074756,4.144629,293.92667,270.1729,319.86328,0.016903577,313.40317,326.48334,1.0,1.0,0.0,0.41748244,0.0,419768.16,320.383,320.383,-4158.462,217800.0,1612406.9066976062,606567.4,1030571.06,0.0,419768.16,8.452105,1637138.5,419768.16,419776.6,-0.3333435
3645,8.494364,299.29724,297.68594,8.865327,319.7927,4.4623594,4.293089,293.92355,270.29922,310.3088,0.017436655,299.2821,319.81088,0.014555711,1.0,0.0,0.26468334,0.0,266132.47,323.163,323.163,-4163.6855,218700.0,924422.199409696,57485.184,823130.94,0.0,266132.47,8.755448,880616.1,266132.47,266141.22,-0.3364563
3660,8.954079,304.07507,298.29492,8.954079,328.9279,4.619603,4.4436293,293.9189,270.35,311.90897,0.017987555,305.3296,329.93753,0.9991765,1.0,1.0,1.0,1623272.0,1005475.0,324.275,324.275,-4165.1143,219600.0,1028510.1421229115,217374.89,1152017.9,1623272.0,1005475.0,9.063232,1369392.8,2628747.0,2628756.0,-0.34109497
3675,8.839614,324.33572,298.50333,8.839614,338.3293,4.5541134,4.38095,293.9634,270.35,337.46912,0.01775761,324.40466,337.72116,0.999173,1.0,0.86523956,0.01,1404519.1,10054.75,326.499,326.499,-4164.785,220500.0,2906144.9697604077,959063.4,1478594.8,1404519.1,10054.75,8.935063,2437658.0,1414573.9,1414582.8,-0.29660034
3690,8.077287,328.0473,300.0205,8.077287,324.6701,4.116527,3.9615772,294.08044,270.35,324.87027,0.016226197,328.06845,324.86563,0.999173,1.0,0.8810307,0.37258062,1430152.5,374620.5,328.167,328.167,-4156.1743,221400.0,1693511.92333512,950797.94,836227.9,1430152.5,374620.5,8.078104,1787025.8,1804773.0,1804781.1,-0.17956543
3705,7.359304,330.25668,300.33878,7.3593044,330.83923,3.7130027,3.5743089,294.17905,270.35,330.4734,0.014783865,330.2779,330.7898,0.999173,1.0,0.82980734,0.23539214,1347003.0,236680.92,329.835,329.835,-4148.5127,222300.0,1871125.3939240691,924734.9,942741.06,1347003.0,236680.92,7.2873116,1867476.0,1583683.9,1583691.1,-0.080963135
3720,8.230841,330.90512,299.8443,8.230841,330.63205,4.20242,4.0439153,294.27216,270.35,330.06473,0.016534666,330.90076,330.67044,0.999173,1.0,0.83469176,0.28757507,1354931.8,289149.53,331.503,331.503,-4156.3174,223200.0,2098675.6516784113,1073758.0,1064318.1,1354931.8,289149.53,8.246336,2138076.0,1644081.2,1644089.5,0.012145996
3735,8.090141,333.3979,299.30173,8.090142,333.30627,4.1170416,3.9619253,294.3529,270.35,333.31946,0.01625202,333.41635,333.30222,0.999173,1.0,0.77530944,0.23670276,1258538.0,237998.7,333.171,333.171,-4149.075,224100.0,2321998.781008699,1158539.6,1155426.9,1258538.0,237998.7,8.078967,2313966.5,1496536.8,1496544.9,0.09289551
3750,7.523121,334.6893,298.72922,7.523121,334.51807,3.8120806,3.6695979,294.4235,270.35,334.37695,0.0151129505,334.7815,334.56247,0.999173,1.0,0.71194905,0.21919675,1155687.0,220396.86,333.172,333.172,-4159.1196,225000.0,2262718.341674116,1136234.6,1130824.1,1155687.0,220396.86,7.4816785,2267058.8,1376083.9,1376091.4,0.16348267
3765,7.6792545,332.60843,298.155,7.679255,330.84952,3.886497,3.74076,294.479,270.35,332.61975,0.015426602,332.60522,330.80963,0.999173,1.0,0.48885936,0.103081495,793551.7,103645.87,329.839,329.839,-4145.8867,225900.0,2233030.8947986625,1111222.0,1054492.1,793551.7,103645.87,7.6272573,2165714.0,897197.56,897205.2,0.21899414
3780,7.3064055,328.5079,297.60147,7.3064055,327.50345,3.690748,3.553084,294.51083,270.35,328.62234,0.014677598,328.49707,327.48212,0.999173,1.0,0.33435994,0.07498549,542757.1,75396.04,326.506,326.506,-4156.454,226800.0,1912310.0761915566,948422.7,917599.06,542757.1,75396.04,7.2438316,1866021.8,618153.2,618160.44,0.25082397
3795,7.2805705,324.2352,297.10367,7.2805705,323.80008,3.674036,3.5369859,294.5177,270.35,324.92242,0.014625699,324.24475,323.7767,0.999173,1.0,0.25371304,0.05195535,411845.28,52239.805,323.173,323.173,-4153.4014,227700.0,1708848.7942636732,829638.7,816333.44,411845.28,52239.805,7.211022,1645972.1,464085.1,464092.3,0.25769043
3810,8.009006,321.0245,296.6913,8.0090065,320.59857,4.0572214,3.9042525,294.50378,270.35,321.51096,0.01608903,320.9924,320.56607,0.999173,1.0,0.19392537,0.035601433,314793.6,35796.35,319.84,319.84,-4133.2397,228600.0,1677160.5512972202,818515.6,804188.2,314793.6,35796.35,7.961474,1622703.8,350589.94,350597.9,0.24377441
3825,6.8651958,314.47287,296.3775,6.8651958,317.13687,3.4541914,3.3259797,294.4747,270.35,317.8898,0.013791266,314.2848,317.10504,0.99724525,1.0,0.0,0.038174335,0.0,38383.34,317.618,317.618,-4161.453,229500.0,1246063.6853159314,521758.6,598571.94,0.0,38383.34,6.7801714,1120330.5,38383.34,38390.12,0.21469116
3840,6.415458,308.33945,296.16058,6.704547,314.3025,3.2765453,3.1550272,294.43423,270.35,313.1309,0.013178173,308.2468,314.19287,0.014576797,1.0,0.0,0.01,0.0,10054.75,313.174,313.174,-4144.863,230400.0,939278.0931950029,328158.56,510859.72,0.0,10054.75,6.4315724,839018.25,10054.75,10061.182,0.17422485
3855,5.9057455,304.1886,296.02893,5.9067826,310.14197,2.9313931,2.8232636,294.3832,270.35,308.2648,0.0118649,304.12637,310.12207,0.23260945,1.0,0.0,0.047976635,0.0,48239.31,310.952,310.952,-4150.045,231300.0,609744.9710577792,202393.47,350123.1,0.0,48239.31,5.754657,552516.56,48239.31,48245.062,0.12319946
3870,7.3210263,311.71423,295.9601,7.0085425,309.398,3.6040084,3.469608,294.32507,270.35,311.63895,0.0143931,311.75073,309.30142,1.0,0.0145665305,0.25189322,0.0,408891.22,0.0,310.952,310.952,-4145.2173,232200.0,947801.4203171597,484412.56,395556.3,408891.22,0.0,7.0736165,879968.9,408891.22,408898.28,0.06506348
3885,5.287874,305.0092,295.95758,5.054914,305.24014,2.533882,2.4406013,294.2688,270.35,306.73798,0.0103886435,304.9444,305.17926,1.0,0.0145665305,0.04848352,0.0,78701.94,0.0,305.37,305.37,-4131.0005,233100.0,470373.479154955,201027.75,197074.72,78701.94,0.0,4.9744835,398102.47,78701.94,78706.914,0.0087890625
3900,5.877411,305.11963,296.0439,5.6200604,301.71472,2.8367302,2.731995,294.20593,270.35,303.70996,0.011548446,305.16772,301.64542,1.0,0.0145665305,0.20807065,0.0,337755.25,0.0,307.038,307.038,-4132.8296,234000.0,371829.84946087457,224035.14,133855.17,337755.25,0.0,5.5687256,357890.3,337755.25,337760.8,-0.05407715
3915,6.717421,307.5535,296.10663,6.427466,298.87515,3.279494,3.157787,294.12036,270.35,303.36832,0.013203166,307.5733,298.84195,1.0,0.0145665305,0.30940676,0.0,502251.28,0.0,308.706,308.706,-4139.9146,234900.0,402684.5686953038,322952.44,74737.3,502251.28,0.0,6.437281,397689.75,502251.28,502257.72,-0.13964844
