minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
195,-0.042387918,335.43472,297.52322,-0.042387918,335.44147,0.0,0.0,294.69467,272.05,336.31253,-8.515169e-05,335.21158,335.23737,1.091997e-16,-2.1747362e-16,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,11700.0,-13872.494870760122,-6749.356,-6750.5566,0.0,0.0,0.0,-13499.912,0.0,0.0,0.43466187
210,-0.042387918,335.47015,297.52322,-0.042387918,335.4747,0.0,0.0,294.67334,272.05,336.31253,-8.515169e-05,335.21527,335.24036,2.1596174e-19,2.562126e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,12600.0,-13872.494870760122,-6755.6636,-6756.473,0.0,0.0,0.0,-13512.137,0.0,0.0,0.41333008
225,-0.042387918,335.49942,297.52322,-0.042387918,335.50253,0.0,0.0,294.64935,272.05,336.31253,-8.515169e-05,335.21915,335.24347,4.3909606e-19,3.9157916e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,13500.0,-13872.494870760122,-6760.874,-6761.4277,0.0,0.0,0.0,-13522.302,0.0,0.0,0.38934326
240,-0.042387918,335.52478,297.52322,-0.042387918,335.5269,0.0,0.0,294.62994,272.05,336.31253,-8.515169e-05,335.22314,335.24673,1.1786255e-19,6.9591263e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,14400.0,-13872.494870760122,-6765.3887,-6765.7637,0.0,0.0,0.0,-13531.152,0.0,0.0,0.36993408
255,-0.042387918,335.54745,297.52322,-0.042387918,335.5489,0.0,0.0,294.60098,272.05,336.31253,-8.515169e-05,335.22733,335.25012,7.0571943e-19,1.0640518e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,15300.0,-13872.494870760122,-6769.4253,-6769.6807,0.0,0.0,0.0,-13539.105,0.0,0.0,0.3409729
270,-0.042387918,335.5683,297.52322,-0.042387918,335.56927,0.0,0.0,294.57898,272.05,336.31253,-8.515169e-05,335.2316,335.25363,4.3107682e-18,-1.7191291e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,16200.0,-13872.494870760122,-6773.136,-6773.31,0.0,0.0,0.0,-13546.446,0.0,0.0,0.31896973
285,-0.042387918,335.5877,297.52322,-0.042387918,335.58838,0.0,0.0,294.54846,272.05,336.31253,-8.515169e-05,335.23605,335.2573,1.6541231e-20,-4.9306197e-21,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,17100.0,-13872.494870760122,-6776.5913,-6776.711,0.0,0.0,0.0,-13553.303,0.0,0.0,0.28845215
300,-0.042387918,335.60583,297.52322,-0.042387918,335.60626,0.0,0.0,294.51974,272.05,336.31253,-8.515169e-05,335.2406,335.26105,-3.7352222e-19,-1.4202665e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,18000.0,-13872.494870760122,-6779.819,-6779.895,0.0,0.0,0.0,-13559.714,0.0,0.0,0.2597351
315,-0.042387918,335.62265,297.52322,-0.042387918,335.62296,0.0,0.0,294.48566,272.1281,336.31253,-8.515169e-05,335.24527,335.26492,2.1732262e-18,-1.8137093e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,18900.0,-13872.494870760122,-6782.8125,-6782.8667,0.0,0.0,0.0,-13565.68,0.0,0.0,0.22564697
330,-0.042387918,335.638,297.52322,-0.042387918,335.6382,0.0,0.0,294.45218,272.3,336.31253,-8.515169e-05,335.25003,335.26886,2.9191983e-18,-4.795872e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,19800.0,-13872.494870760122,-6785.545,-6785.583,0.0,0.0,0.0,-13571.128,0.0,0.0,0.19216919
345,-0.042387918,335.65152,297.52322,-0.042387918,335.65164,0.0,0.0,294.4278,272.47186,336.31253,-8.515169e-05,335.25482,335.27286,1.0395375e-17,-2.7131694e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,20700.0,-13872.494870760122,-6787.952,-6787.9736,0.0,0.0,0.0,-13575.926,0.0,0.0,0.16778564
360,-0.042387918,335.66284,297.52322,-0.042387918,335.66293,0.0,0.0,294.3972,272.55,336.31253,-8.515169e-05,335.25964,335.2769,-5.4771235e-18,8.698445e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,21600.0,-13872.494870760122,-6789.968,-6789.984,0.0,0.0,0.0,-13579.951,0.0,0.0,0.13717651
375,-0.042387918,335.67142,297.52356,-0.042387918,335.67148,0.0,0.0,294.37494,272.55,336.31192,-8.5151696e-05,335.26447,335.28088,2.1244147e-17,3.013329e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,22500.0,-13872.157715338673,-6791.4346,-6791.4453,0.0,0.0,0.0,-13582.88,0.0,0.0,0.1149292
390,-0.042387918,335.67682,297.53378,-0.042387918,335.67685,0.0,0.0,294.34726,272.55,336.29266,-8.5151696e-05,335.2692,335.28485,-1.3968214e-17,4.1068905e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,23400.0,-13861.614579917969,-6790.576,-6790.5815,0.0,0.0,0.0,-13581.158,0.0,0.0,0.087249756
405,-0.04238792,335.67825,297.64252,-0.04238792,335.67828,0.0,0.0,294.32083,272.55,336.0929,-8.51517e-05,335.2738,335.2887,6.6021436e-19,-3.895042e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,0.0,24300.0,-13751.283916447843,-6771.474,-6771.4795,0.0,0.0,0.0,-13542.953,0.0,0.0,0.060821533
420,-0.04238793,335.67505,298.3883,-0.04238793,335.67505,0.0,0.0,294.2903,272.55,334.7811,-8.515172e-05,335.27823,335.29242,-7.053862e-19,4.464946e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.3032,0.0,25200.0,-13015.416699492776,-6638.133,-6638.133,0.0,0.0,0.0,-13276.266,0.0,0.0,0.030303955
435,-0.042387936,335.66656,300.3724,-0.042387936,335.6666,0.0,0.0,294.26462,272.55,331.28268,-8.515173e-05,335.28238,335.29587,-7.744228e-18,-1.28060546e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.303215,0.0,26100.0,-11054.667753268355,-6283.3955,-6283.401,0.0,0.0,0.0,-12566.797,0.0,0.0,0.0046081543
450,-0.042387955,335.65213,303.25278,-0.042387955,335.65213,0.0,0.0,294.2296,272.55,325.9752,-8.515177e-05,335.28616,335.29907,7.194551e-18,-1.5699077e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30324,0.0,27000.0,-8126.385053397911,-5768.0376,-5768.0376,0.0,0.0,0.0,-11536.075,0.0,0.0,-0.030395508
465,-0.042387977,335.63037,306.90793,-0.042387977,335.63037,0.0,0.0,294.19736,272.55,318.81494,-8.515181e-05,335.28952,335.30185,1.85478e-18,1.1296848e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303276,0.0,27900.0,-4258.395681039317,-5113.4424,-5113.4424,0.0,0.0,0.0,-10226.885,0.0,0.0,-0.06265259
480,-0.042388,335.60077,310.39523,-0.042388,335.60077,0.0,0.0,294.16992,272.55,311.4163,-8.5151856e-05,335.2923,335.30414,-3.2275216e-18,4.9966424e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30331,0.0,28800.0,-365.16862114037707,-4487.3315,-4487.3315,0.0,0.0,0.0,-8974.663,0.0,0.0,-0.09008789
495,-0.04238803,335.56308,313.2306,-0.04238803,335.56308,0.0,0.0,294.13535,272.45624,304.65393,-8.515192e-05,335.29446,335.3059,2.562162e-18,1.0312354e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30336,0.0,29700.0,3067.3401939047553,-3975.847,-3975.847,0.0,0.0,0.0,-7951.694,0.0,0.0,-0.12466431
510,-0.04238806,335.51605,314.88333,-0.04238806,335.51605,0.0,0.0,294.10916,272.25833,299.65225,-8.515198e-05,335.29584,335.307,8.80483e-18,5.3634854e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303406,0.0,30600.0,5447.217472707955,-3673.2402,-3673.2402,0.0,0.0,0.0,-7346.4805,0.0,0.0,-0.15084839
525,-0.042388096,335.45886,315.37247,-0.042388096,335.45886,0.0,0.0,294.07822,272.08124,296.61588,-8.515205e-05,335.29636,335.30734,3.664123e-18,-2.7353814e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30347,0.0,31500.0,6708.081626066686,-3575.981,-3575.981,0.0,0.0,0.0,-7151.962,0.0,0.0,-0.18179321
540,-0.042388134,335.39023,315.03864,-0.042388134,335.39023,0.0,0.0,294.0482,272.05,295.11038,-8.5152125e-05,335.2958,335.30676,-2.1820735e-18,-3.6487603e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30352,0.0,32400.0,7127.119075151667,-3623.1975,-3623.1975,0.0,0.0,0.0,-7246.395,0.0,0.0,-0.21182251
