minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
345,-0.06336925,344.2876,324.36758,-0.06336925,344.28772,0.0,0.0,294.18713,234.96648,310.70425,-0.0001273004,343.5259,343.55994,-6.389013e-20,-2.6390228e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30334,0.0,20700.0,7305.259117277529,-5301.7285,-5301.7607,0.0,0.0,0.0,-10603.489,0.0,0.0,-0.07287598
360,-0.06336932,344.30908,331.1188,-0.06336932,344.30914,0.0,0.0,294.1371,234.85,300.82727,-0.00012730053,343.53516,343.56766,9.541125e-20,-2.333205e-21,0.0,0.0,0.0,0.0,343.15,343.15,-66.303406,0.0,21600.0,16195.739576099477,-3510.6074,-3510.6238,0.0,0.0,0.0,-7021.2314,0.0,0.0,-0.122924805
375,-0.0633694,344.32745,333.7454,-0.0633694,344.3275,0.0,0.0,294.07822,234.82443,296.06937,-0.00012730071,343.54443,343.57544,-1.6177607e-20,9.7286935e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.3035,0.0,22500.0,20143.975672338853,-2816.4314,-2816.4478,0.0,0.0,0.0,-5632.879,0.0,0.0,-0.18179321
390,-0.06336949,344.34207,333.85425,-0.06336949,344.3421,0.0,0.0,294.02106,234.85,294.5966,-0.00012730088,343.5537,343.5832,-9.0169944e-20,-9.493771e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30359,0.0,23400.0,20989.645876912098,-2791.3538,-2791.3618,0.0,0.0,0.0,-5582.716,0.0,0.0,-0.23895264
405,33.036007,344.07184,294.19748,0.49634156,343.48093,2.2688751,0.0,293.95847,234.87556,338.97034,0.033681016,344.16522,343.18054,0.9997124,-6.462351e-19,0.37619442,0.0,1825863.4,0.0,343.15,343.15,-419.37186,1.0,24300.0,6333580.486848473,6920129.0,102737.98,1825863.4,0.0,2.2688751,7022867.0,1825863.4,1825865.6,-0.3015442
420,17.467989,332.51654,294.28287,0.15028037,343.0283,2.9804742,2.8715591,293.98663,234.85,339.99866,0.01769638,332.46524,342.64648,0.9997124,3.3700161e-16,0.6146117,0.0,2983023.8,0.0,343.15,343.15,-4233.6724,1.0,25200.0,3397816.8686153367,2805034.8,30767.016,2983023.8,0.0,5.8520336,2835801.8,2983023.8,2983029.5,-0.27337646
435,7.03046,358.5948,295.39267,7.03046,344.518,2.2964573,2.212165,294.13492,234.73196,340.74796,0.01412326,359.10135,345.09976,0.9997124,0.99999857,0.5979946,0.38341895,2902372.8,401692.2,343.14996,343.14996,-4139.5625,1.0,26100.0,2690370.872732444,1866227.9,1450569.5,2902372.8,401692.2,4.508622,3316797.5,3304065.0,3304069.5,-0.12509155
450,9.080913,327.14294,296.10406,9.488444,342.9977,3.0218494,2.908877,294.30157,234.5534,342.94833,0.018651687,326.57776,342.7509,0.014658439,1.0,0.0,0.2523758,0.0,264403.72,343.14993,343.14993,-4049.8262,1.0,27000.0,3669643.4084256454,1183817.6,1868780.5,0.0,264403.72,5.930726,3052598.0,264403.72,264409.66,0.04156494
465,6.974637,319.30707,295.971,6.974638,344.8772,2.2605042,2.1772451,294.42285,234.37315,332.48856,0.01401112,319.7868,345.24643,0.99614483,1.0,1.0,1.0,4853510.0,1047658.7,343.1499,343.1499,-4107.9956,1.0,27900.0,2148937.379840402,683594.25,1432632.5,4853510.0,1047658.7,4.4377494,2116226.8,5901168.5,5901173.0,0.1628418
480,-0.06336918,346.04172,296.30228,-0.06336918,356.91312,-1.8e-44,-1.8e-44,294.4711,234.25,340.98462,-0.00012730026,343.96866,357.19733,1.6042302e-10,1.608652e-10,0.0,0.0,0.0,0.0,343.1499,343.1499,-66.30325,0.0,28800.0,-23889.90935193265,-13238.18,-16131.608,0.0,0.0,-3.6e-44,-29369.79,0.0,-3.6e-44,0.21109009
