minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
104595,-0.042387918,320.90878,295.64612,-0.042387918,320.90878,0.0,0.0,294.3189,344.63672,-8.515169e-05,338.71164,339.4591,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6275700.0,-17520.85598333668,-4497.493,-4497.493,0.0,0.0,0.0,-8994.986,0.0,0.0,0.058898926
104610,-0.042387918,320.13223,295.64612,-0.042387918,320.13223,0.0,0.0,294.31894,344.63672,-8.515169e-05,338.48596,339.25543,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6276600.0,-17520.85598333668,-4359.2446,-4359.2446,0.0,0.0,0.0,-8718.489,0.0,0.0,0.058929443
104625,-0.042387918,319.36383,295.64612,-0.042387918,319.36383,0.0,0.0,294.31894,344.63672,-8.515169e-05,338.25443,339.04645,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6277500.0,-17520.85598333668,-4222.447,-4222.447,0.0,0.0,0.0,-8444.894,0.0,0.0,0.058929443
104640,-0.042387918,318.60452,295.64612,-0.042387918,318.60452,0.0,0.0,294.31894,344.63672,-8.515169e-05,338.01718,338.83228,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6278400.0,-17520.85598333668,-4087.2676,-4087.2676,0.0,0.0,0.0,-8174.535,0.0,0.0,0.058929443
104655,-0.042387918,317.85522,295.64612,-0.042387918,317.85522,0.0,0.0,294.31894,344.63672,-8.515169e-05,337.77444,338.61313,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6279300.0,-17520.85598333668,-3953.8706,-3953.8706,0.0,0.0,0.0,-7907.741,0.0,0.0,0.058929443
104670,-0.042387918,317.1168,295.64612,-0.042387918,317.1168,0.0,0.0,294.31894,344.63672,-8.515169e-05,337.52643,338.38913,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6280200.0,-17520.85598333668,-3822.4077,-3822.4077,0.0,0.0,0.0,-7644.8154,0.0,0.0,0.058929443
104685,-0.042387918,316.38998,295.64612,-0.042387918,316.38998,0.0,0.0,294.31894,344.63672,-8.515169e-05,337.27332,338.16046,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6281100.0,-17520.85598333668,-3693.015,-3693.015,0.0,0.0,0.0,-7386.03,0.0,0.0,0.058929443
104700,-0.042387918,315.67545,295.64612,-0.042387918,315.67545,0.0,0.0,294.31894,344.63672,-8.515169e-05,337.01535,337.9273,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6282000.0,-17520.85598333668,-3565.8062,-3565.8062,0.0,0.0,0.0,-7131.6123,0.0,0.0,0.058929443
104715,-0.042387918,314.97382,295.64612,-0.042387918,314.97382,0.0,0.0,294.31894,344.63672,-8.515169e-05,336.75272,337.68988,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6282900.0,-17520.85598333668,-3440.8955,-3440.8955,0.0,0.0,0.0,-6881.791,0.0,0.0,0.058929443
104730,-0.042387918,314.28568,295.64612,-0.042387918,314.28568,0.0,0.0,294.31894,344.63672,-8.515169e-05,336.48563,337.44833,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6283800.0,-17520.85598333668,-3318.3865,-3318.3865,0.0,0.0,0.0,-6636.773,0.0,0.0,0.058929443
104745,-0.042387918,313.61148,295.64612,-0.042387918,313.61148,0.0,0.0,294.31894,344.63672,-8.515169e-05,336.2143,337.20285,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6284700.0,-17520.85598333668,-3198.36,-3198.36,0.0,0.0,0.0,-6396.72,0.0,0.0,0.058929443
104760,-0.042387918,312.95166,295.64612,-0.042387918,312.95166,0.0,0.0,294.31894,344.63672,-8.515169e-05,335.93896,336.9536,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6285600.0,-17520.85598333668,-3080.8926,-3080.8926,0.0,0.0,0.0,-6161.785,0.0,0.0,0.058929443
104775,-0.042387918,312.3066,295.64612,-0.042387918,312.3066,0.0,0.0,294.31882,344.63672,-8.515169e-05,335.65985,336.70084,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6286500.0,-17520.85598333668,-2966.055,-2966.055,0.0,0.0,0.0,-5932.11,0.0,0.0,0.058807373
104790,-0.042387918,311.67657,295.64612,-0.042387918,311.67657,0.0,0.0,294.31827,344.63672,-8.515169e-05,335.37714,336.4447,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6287400.0,-17520.85598333668,-2853.8901,-2853.8901,0.0,0.0,0.0,-5707.7803,0.0,0.0,0.058258057
104805,-0.042387918,311.06186,295.64612,-0.042387918,311.06186,0.0,0.0,294.31744,344.63672,-8.515169e-05,335.0911,336.18536,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6288300.0,-17520.85598333668,-2744.453,-2744.453,0.0,0.0,0.0,-5488.906,0.0,0.0,0.057434082
