minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
86655,-0.042387918,336.19025,297.58762,-0.042387918,336.1929,0.0,0.0,294.6273,337.28445,-8.515169e-05,335.65762,335.71457,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5199300.0,-14197.06188354537,-6872.3975,-6872.87,0.0,0.0,0.0,-13745.268,0.0,0.0,0.36727905
86670,-0.042387918,336.22025,297.58762,-0.042387918,336.22205,0.0,0.0,294.57474,337.28445,-8.515169e-05,335.6646,335.72012,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5200200.0,-14197.06188354537,-6877.7383,-6878.0586,0.0,0.0,0.0,-13755.797,0.0,0.0,0.31472778
86685,-0.042387918,336.24823,297.58762,-0.042387918,336.24945,0.0,0.0,294.5271,337.28445,-8.515169e-05,335.67178,335.72583,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5201100.0,-14197.06188354537,-6882.72,-6882.9375,0.0,0.0,0.0,-13765.658,0.0,0.0,0.26708984
86700,-0.042387918,336.27423,297.58762,-0.042387918,336.27505,0.0,0.0,294.47693,337.28445,-8.515169e-05,335.6791,335.7317,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5202000.0,-14197.06188354537,-6887.349,-6887.4956,0.0,0.0,0.0,-13774.845,0.0,0.0,0.21691895
86715,-0.04238792,336.2978,297.67004,-0.04238792,336.29834,0.0,0.0,294.36002,337.1145,-8.51517e-05,335.68658,335.73767,1.4982492e-18,7.524588e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,0.0,5202900.0,-14106.803712037141,-6876.8696,-6876.9673,0.0,0.0,0.0,-13753.837,0.0,0.0,0.1000061
86730,-0.042387962,336.31842,300.19952,-0.042387962,336.31882,0.0,0.0,294.26004,331.98788,-8.515178e-05,335.69412,335.74374,-5.6712797e-18,8.162684e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30325,0.0,5203800.0,-11368.709506700192,-6430.227,-6430.298,0.0,0.0,0.0,-12860.525,0.0,0.0,3.0517578e-05
86745,-0.04238803,336.33524,305.94876,-0.04238803,336.3355,0.0,0.0,294.16492,319.3616,-8.515192e-05,335.7017,335.74982,-9.773459e-19,-8.406175e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30336,0.0,5204700.0,-4796.942866864029,-5409.696,-5409.7446,0.0,0.0,0.0,-10819.44,0.0,0.0,-0.09509277
86760,-0.04238811,336.34735,311.4095,-0.04238811,336.34753,0.0,0.0,294.06915,305.6234,-8.515209e-05,335.7092,335.7559,-2.3699339e-18,-1.17826005e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.30349,0.0,5205600.0,2069.323615901375,-4439.6904,-4439.7227,0.0,0.0,0.0,-8879.413,0.0,0.0,-0.19085693
86775,-0.12569933,336.35367,313.61978,-0.000384735,336.3535,0.0,0.0,293.9463,297.3557,-0.00012664306,335.717,335.76163,0.15727806,8.908359e-17,0.0,0.0,0.0,0.0,343.15,343.15,-99.07069,1.0,5206500.0,8650.872130648413,-12002.064,-36.735096,0.0,0.0,0.0,-12038.8,0.0,0.0,-0.3137207
86790,6.6172595,347.20773,294.26367,6.617191,331.51044,3.334962,3.211717,293.8775,344.16672,0.013293126,347.6375,330.94455,0.9998474,0.69894546,0.72597945,0.0,2356924.2,0.0,343.15,343.15,-4181.232,1.0,5207400.0,2786143.3195366487,1471447.2,1035169.56,2356924.2,0.0,6.5466785,2506616.8,2356924.2,2356930.8,-0.38250732
86805,6.220977,320.6318,295.57462,6.5151777,342.48386,3.16995,3.0524998,293.935,338.23535,0.012792621,320.08868,342.49152,0.014246388,1.0,0.0,0.50352937,0.0,352866.12,343.15,343.15,-4139.797,1.0,5208300.0,2292119.004452411,654696.9,1283612.5,0.0,352866.12,6.22245,1938309.4,352866.12,352872.34,-0.3250122
86820,5.7482343,338.08698,297.48102,5.7482343,363.93616,2.8368862,2.7321532,294.03036,331.67874,0.011547439,339.43497,364.90997,0.999402,1.0,1.0,1.0,3246544.0,700785.6,343.15,343.15,-4133.4683,1.0,5209200.0,1658563.695354178,980332.75,1604398.8,3246544.0,700785.6,5.5690393,2584731.5,3947329.5,3947335.0,-0.22964478
86835,8.591312,344.40585,298.11072,8.591312,336.60214,4.3699794,4.2036624,294.10315,339.7854,0.017258804,344.41922,336.98154,0.99940187,1.0,0.47766027,0.552034,1550745.1,386857.5,343.15,343.15,-4121.2925,1.0,5210100.0,3020871.8030394264,1670491.1,1388905.8,1550745.1,386857.5,8.573642,3059397.0,1937602.6,1937611.2,-0.15686035
86850,7.3466997,340.87543,298.028,7.3466997,342.61884,3.7270029,3.5881834,294.18137,343.7779,0.014758544,340.8569,342.50574,0.99940187,1.0,0.34586114,0.26768363,1122853.4,187588.84,339.817,339.817,-4173.174,1.0,5211000.0,2835846.671169702,1322105.8,1375900.5,1122853.4,187588.84,7.3151865,2698006.2,1310442.2,1310449.6,-0.0786438
86865,8.986764,338.60034,297.682,8.986764,338.0362,4.6015863,4.42553,294.24594,338.45328,0.018053215,338.56445,338.02335,0.99940187,1.0,0.23396772,0.20649694,759586.5,144710.08,336.484,336.484,-4130.0776,1.0,5211900.0,3091420.5696699126,1544438.4,1523145.0,759586.5,144710.08,9.027117,3067583.5,904296.56,904305.56,-0.0140686035
86880,7.8565793,334.54312,297.23352,7.8565793,334.525,4.0109153,3.860675,294.2856,335.03882,0.015782824,334.51404,334.49228,0.99940187,1.0,0.18356219,0.15380964,595942.7,107787.58,333.151,333.151,-4175.016,1.0,5212800.0,2506032.2875296604,1231128.5,1230530.4,595942.7,107787.58,7.8715906,2461659.0,703730.25,703738.1,0.025604248
86895,9.722045,330.88412,296.7625,9.722045,330.81604,5.057268,4.86184,294.33496,331.62173,0.019530296,330.82773,330.7643,0.99940187,1.0,0.14196247,0.11923163,460887.4,83555.805,329.818,329.818,-4161.639,1.0,5213700.0,2859405.962243909,1393273.8,1390493.8,460887.4,83555.805,9.919107,2783767.5,544443.2,544453.1,0.07495117
86910,9.312878,327.94193,296.31085,9.312878,327.8449,4.8327603,4.647668,294.36844,328.3373,0.018708333,327.87744,327.78607,0.99940187,1.0,0.08784688,0.07106465,285198.78,49801.086,326.485,326.485,-4172.3096,1.0,5214600.0,2516479.000858908,1237220.5,1233425.9,285198.78,49801.086,9.480429,2470646.5,334999.88,335009.34,0.108428955
86925,7.85108,324.08118,295.9234,7.8510804,324.02634,3.9956074,3.8457286,294.38702,324.6323,0.015771776,324.07022,324.01315,0.99940187,1.0,0.06209406,0.04966619,201591.08,34805.348,323.152,323.152,-4161.532,1.0,5215500.0,1901719.0053471494,928489.56,926681.4,201591.08,34805.348,7.8413363,1855171.0,236396.42,236404.27,0.12701416
86940,9.419733,320.6312,295.61136,9.419733,320.59726,4.822034,4.635657,294.39484,321.3165,0.018922992,320.60397,320.5694,0.99940187,1.0,0.0344667,0.0255162,111897.66,17881.387,319.819,319.819,-4106.529,1.0,5216400.0,2042956.2047514082,989856.75,988514.2,111897.66,17881.387,9.457691,1978371.0,129779.05,129788.51,0.13482666
86955,6.9368267,316.95276,295.3677,6.9368267,317.2203,3.4802897,3.3507926,294.3948,318.17032,0.013935164,316.8747,317.17764,0.99940187,1.0,0.0,0.017058348,0.0,11954.245,317.597,317.597,-4145.388,1.0,5217300.0,1334584.160128361,628873.44,636668.3,0.0,11954.245,6.8310823,1265541.8,11954.245,11961.076,0.13479614
86970,4.5847807,313.49744,295.18027,4.8086925,315.4809,2.2871723,2.2031116,294.38907,315.62915,0.00943512,313.43405,315.405,0.014138678,1.0,0.0,0.01,0.0,7007.856,313.153,313.153,-4127.932,1.0,5218200.0,810338.1984453051,352716.84,410001.8,0.0,7007.856,4.490284,762718.6,7007.856,7012.346,0.12905884
86985,10.024427,317.3461,295.0362,10.024427,311.69223,5.25836,5.0543547,294.3799,314.06067,0.020137742,317.33652,311.62842,1.0,1.0,0.15044297,0.0,488419.72,0.0,312.042,312.042,-4183.078,1.0,5219100.0,1609061.8919728512,939304.94,701262.3,488419.72,0.0,10.312715,1640567.2,488419.72,488430.03,0.119903564
87000,6.3185725,311.7509,294.92508,6.0436416,310.30344,3.0991704,2.985024,294.36905,311.58096,0.012417023,311.7031,310.2827,1.0,0.01456059,0.01,0.0,32465.44,0.0,306.487,306.487,-4180.6084,1.0,5220000.0,868629.2717030711,446523.28,390353.38,32465.44,0.0,6.084194,836876.6,32465.44,32471.523,0.10903931
87015,10.410618,308.81854,294.8394,9.975436,308.33392,5.372094,5.1631765,294.356,309.0589,0.020476438,308.78647,308.30652,1.0,0.01456059,0.01,0.0,32465.44,0.0,305.37,305.37,-4195.3423,1.0,5220900.0,1222892.9016757775,611232.94,565378.4,32465.44,0.0,10.535271,1176611.2,32465.44,32475.975,0.09597778
87030,6.590266,306.7252,294.77374,6.304911,306.31784,3.2436974,3.1240025,294.34085,306.9772,0.012952349,306.7004,306.29196,1.0,0.01456059,0.01,0.0,32465.44,0.0,305.37,305.37,-4181.98,1.0,5221800.0,663866.6316353977,330805.5,305694.94,32465.44,0.0,6.3676996,636500.44,32465.44,32471.807,0.080841064
87045,11.320433,304.94772,294.7241,10.845995,304.44705,5.9155965,5.680574,294.3242,305.05917,0.022264704,304.9326,304.42435,1.0,0.01456059,0.020146474,0.0,65406.414,0.0,305.37,305.37,-4204.785,1.0,5222700.0,966451.7734327092,486090.97,442911.8,65406.414,0.0,11.59617,929002.75,65406.414,65418.01,0.06417847
87060,8.045771,305.11386,294.68753,7.706184,302.92676,4.0395956,3.8885689,294.30627,304.14133,0.015821792,305.11823,302.91284,1.0,0.01456059,0.05609306,0.0,182108.58,0.0,305.37,305.37,-4194.6343,1.0,5223600.0,628219.2075300373,352329.06,266670.6,182108.58,0.0,7.9281645,618999.6,182108.58,182116.5,0.04626465
87075,8.869758,305.2807,294.66177,8.498854,302.0499,4.4885235,4.318683,294.2885,303.92203,0.017445616,305.24594,302.0361,1.0,0.01456059,0.05283089,0.0,171517.81,0.0,305.37,305.37,-4187.112,1.0,5224500.0,678513.5180798534,395586.7,263720.4,171517.81,0.0,8.807207,659307.1,171517.81,171526.62,0.028503418
87090,7.471807,305.29742,294.64545,7.153502,301.54044,3.7255247,3.587122,294.27106,303.48962,0.014690151,305.3012,301.53543,1.0,0.01456059,0.076015905,0.0,246788.98,0.0,305.37,305.37,-4193.63,1.0,5225400.0,545673.6729807971,334276.0,207157.94,246788.98,0.0,7.312647,541433.94,246788.98,246796.3,0.011047363
87105,7.2651625,305.25333,294.6383,6.9545116,301.2887,3.6153934,3.4813902,294.25464,303.41156,0.014282717,305.26114,301.286,1.0,0.01456059,0.078624666,0.0,255258.42,0.0,305.37,305.37,-4195.636,1.0,5226300.0,526284.8342967004,323903.38,194250.92,255258.42,0.0,7.0967836,518154.3,255258.42,255265.52,-0.0053710938
87120,9.839541,305.28207,294.64062,9.428994,300.9394,5.039243,4.845461,294.2409,303.33286,0.019353963,305.24197,300.93137,1.0,0.01456059,0.069747485,0.0,226438.28,0.0,305.37,305.37,-4190.801,1.0,5227200.0,706562.244918814,439769.3,249442.38,226438.28,0.0,9.884705,689211.7,226438.28,226448.17,-0.019104004
87135,7.5268197,305.11038,294.65277,7.206479,300.55078,3.7505429,3.611044,294.22675,302.94223,0.01479862,305.1165,300.54843,1.0,0.01456059,0.08922431,0.0,289670.62,0.0,305.37,305.37,-4187.9517,1.0,5228100.0,515224.7324330858,330592.72,178516.33,289670.62,0.0,7.3615866,509109.06,289670.62,289678.0,-0.03326416
87150,8.848265,305.42346,294.67465,8.478198,300.41254,4.4764466,4.3071165,294.2142,302.9811,0.01740328,305.40997,300.4106,1.0,0.01456059,0.08927545,0.0,289836.66,0.0,305.37,305.37,-4187.026,1.0,5229000.0,607150.3579322553,399454.9,204317.08,289836.66,0.0,8.783564,603772.0,289836.66,289845.44,-0.045806885
87165,11.100246,305.25595,294.70438,10.635307,300.24622,5.738305,5.5107617,294.20383,302.75867,0.02183192,305.25226,300.2465,1.0,0.01456059,0.0962056,0.0,312335.7,0.0,305.37,305.37,-4167.6577,1.0,5229900.0,738530.6660070114,491925.34,247544.5,312335.7,0.0,11.249067,739469.9,312335.7,312346.94,-0.05618286
87180,8.526091,305.2002,294.73978,8.168426,300.01663,4.2278376,4.067391,294.19537,302.63773,0.016768532,305.23053,300.01706,1.0,0.01456059,0.098190956,0.0,318781.25,0.0,305.37,305.37,-4115.214,1.0,5230800.0,556235.4554922422,374583.22,181035.12,318781.25,0.0,8.295229,555618.4,318781.25,318789.53,-0.06463623
87195,6.3709006,305.53754,294.7779,6.0939474,299.7728,3.0974514,2.982803,294.19135,302.77432,0.012520112,305.55066,299.7664,1.0,0.01456059,0.08451856,0.0,274393.22,0.0,305.37,305.37,-4139.624,1.0,5231700.0,420488.01063660905,287904.22,127842.46,274393.22,0.0,6.0802546,415746.7,274393.22,274399.3,-0.06866455
87210,9.451986,305.0482,294.81528,9.057767,299.36548,4.761823,4.578944,294.18884,302.18512,0.018591817,305.06714,299.3671,1.0,0.01456059,0.106216535,0.0,344836.62,0.0,305.37,305.37,-4137.4805,1.0,5232600.0,575478.8217174109,406229.6,173101.6,344836.62,0.0,9.340767,579331.2,344836.62,344845.97,-0.07116699
87225,9.437234,305.40903,294.8498,9.043622,299.37402,4.725691,4.54373,294.18726,302.4884,0.018562792,305.42532,299.3747,1.0,0.01456059,0.10303133,0.0,334495.75,0.0,305.37,305.37,-4111.592,1.0,5233500.0,595534.5613923101,418529.88,171844.81,334495.75,0.0,9.269421,590374.7,334495.75,334505.03,-0.072753906
87240,7.992632,305.3961,294.87918,7.6550245,299.21988,3.964382,3.815432,294.18713,302.44644,0.015717031,305.3814,299.21503,1.0,0.01456059,0.08828011,0.0,286605.25,0.0,305.37,305.37,-4143.744,1.0,5234400.0,499526.47481345595,353042.62,139558.23,286605.25,0.0,7.779814,492600.88,286605.25,286613.03,-0.07287598
87255,10.206661,305.02518,294.9044,9.780283,299.2196,5.2857065,5.081629,294.1875,302.32324,0.020075558,304.99805,299.2218,1.0,0.01456059,0.11781663,0.0,382496.84,0.0,305.37,305.37,-4221.9883,1.0,5235300.0,625538.033897817,433857.72,177256.94,382496.84,0.0,10.367335,611114.6,382496.84,382507.22,-0.072509766
87270,6.1908317,305.68433,294.92688,5.92087,299.279,3.0093203,2.8981776,294.18866,302.6137,0.012165399,305.6726,299.27472,1.0,0.01456059,0.086724326,0.0,281554.34,0.0,305.37,305.37,-4147.898,1.0,5236200.0,392756.0245867653,279709.66,108226.805,281554.34,0.0,5.907498,387936.47,281554.34,281560.25,-0.0713501
87285,6.010364,305.16678,294.94708,5.74751,298.75238,2.9065886,2.7992086,294.19016,302.2055,0.011810004,305.16565,298.7405,1.0,0.01456059,0.08541604,0.0,277306.94,0.0,305.37,305.37,-4134.699,1.0,5237100.0,360032.4055126975,257981.2,91858.14,277306.94,0.0,5.705797,349839.34,277306.94,277312.66,-0.06985474
87300,6.010365,305.3612,294.96768,5.747511,298.2469,2.9065883,2.7992084,294.1899,301.9278,0.011810005,305.36258,298.23956,1.0,0.01456059,0.09249898,0.0,300302.0,0.0,305.37,305.37,-4134.698,1.0,5238000.0,345235.6888050417,262369.28,79158.52,300302.0,0.0,5.7057967,341527.8,300302.0,300307.72,-0.07009888
87315,6.0103655,305.35385,294.98608,5.7475114,297.96793,2.9065886,2.7992086,294.18872,301.78513,0.011810006,305.3536,297.96375,1.0,0.01456059,0.09360512,0.0,303893.16,0.0,305.37,305.37,-4134.698,1.0,5238900.0,337246.22991296084,261719.1,71980.31,303893.16,0.0,5.705797,333699.4,303893.16,303898.88,-0.07128906
87330,6.010366,305.3541,295.00143,5.747512,297.79092,2.9065888,2.7992089,294.1865,301.6826,0.011810007,305.35416,297.78802,1.0,0.01456059,0.09530473,0.0,309410.97,0.0,305.37,305.37,-4134.698,1.0,5239800.0,331398.70302093186,261337.78,67337.03,309410.97,0.0,5.7057977,328674.8,309410.97,309416.7,-0.073516846
87345,6.0103664,305.35568,295.0157,5.7475123,297.65396,2.906589,2.799209,294.18326,301.6117,0.0118100075,305.35568,297.65155,1.0,0.01456059,0.09675042,0.0,314104.5,0.0,305.37,305.37,-4134.698,1.0,5240700.0,327175.41165142163,261018.1,63686.78,314104.5,0.0,5.705798,324704.88,314104.5,314110.22,-0.07675171
87360,6.0103664,305.35568,295.03137,5.7475123,297.531,2.906589,2.799209,294.17987,301.54984,0.011810008,305.35568,297.52878,1.0,0.01456059,0.09818472,0.0,318761.0,0.0,305.37,305.37,-4134.698,1.0,5241600.0,323329.0393797006,260622.12,60340.043,318761.0,0.0,5.705798,320962.16,318761.0,318766.72,-0.08013916
87375,6.010367,305.3558,295.0499,5.747513,297.41397,2.9065893,2.7992096,294.1759,301.49197,0.011810009,305.3558,297.4118,1.0,0.01456059,0.09960095,0.0,323358.84,0.0,305.37,305.37,-4134.698,1.0,5242500.0,319540.1883975478,260157.61,57067.71,323358.84,0.0,5.705799,317225.3,323358.84,323364.56,-0.084106445
87390,6.0103674,305.35486,295.07214,5.7475133,297.29602,2.9065895,2.7992098,294.17072,301.43436,0.01181001,305.35483,297.2938,1.0,0.01456059,0.1010804,0.0,328161.97,0.0,305.37,305.37,-4134.698,1.0,5243400.0,315578.77111557673,259572.16,53683.402,328161.97,0.0,5.705799,313255.56,328161.97,328167.7,-0.08929443
87405,6.0103683,305.35355,295.0984,5.7475142,297.1715,2.90659,2.79921,294.1643,301.37402,0.011810012,305.35352,297.16913,1.0,0.01456059,0.10268575,0.0,333373.8,0.0,305.37,305.37,-4134.698,1.0,5244300.0,311284.3561993941,258876.55,50044.207,333373.8,0.0,5.7058,308920.75,333373.8,333379.53,-0.095703125
87420,6.010369,305.35217,295.1288,5.7475147,297.03766,2.9065902,2.7992103,294.15668,301.30945,0.011810013,305.35214,297.0351,1.0,0.01456059,0.1044252,0.0,339021.0,0.0,305.37,305.37,-4134.698,1.0,5245200.0,306572.1249733713,258073.84,46078.66,339021.0,0.0,5.7058005,304152.5,339021.0,339026.72,-0.10333252
87435,6.0103703,305.34866,295.16434,5.7475157,296.8887,2.906591,2.799211,294.1444,301.23822,0.011810015,305.34857,296.88574,1.0,0.01456059,0.10641034,0.0,345465.84,0.0,305.37,305.37,-4134.698,1.0,5246100.0,301277.12889999995,257088.6,41625.43,345465.84,0.0,5.705802,298714.03,345465.84,345471.56,-0.115600586
87450,6.0103703,306.36887,295.20602,5.747516,296.7161,2.9065912,2.7992113,294.13098,301.382,0.011810016,306.4003,296.71277,1.0,0.01456059,0.14061062,0.0,456498.56,0.0,307.038,307.038,-4134.6987,1.0,5247000.0,306340.59605422406,281789.8,36452.457,456498.56,0.0,5.7058024,318242.28,456498.56,456504.28,-0.12902832
87465,6.0103703,308.21066,295.25568,5.747516,296.57224,2.9065912,2.7992113,294.11746,302.28223,0.011810016,308.23087,296.57047,1.0,0.01456059,0.15933216,0.0,517278.84,0.0,308.706,308.706,-4134.6987,1.0,5247900.0,348531.41648186464,327029.9,31781.162,517278.84,0.0,5.7058024,358811.06,517278.84,517284.56,-0.1425476
87480,6.0106335,309.82547,295.32977,5.7477684,296.49954,2.9067261,2.799341,294.10483,303.05453,0.011810534,309.8489,296.49826,1.0,0.01456059,0.18148628,0.0,589203.2,0.0,310.374,310.374,-4134.697,1.0,5248800.0,383180.9583232371,365938.94,28238.965,589203.2,0.0,5.706067,394177.9,589203.2,589208.9,-0.15518188
87495,6.286991,311.43213,295.44833,6.013284,296.4581,3.0516522,2.938731,294.08972,303.85864,0.012354809,311.45428,296.4585,1.0,0.01456059,0.20946513,0.0,680037.75,0.0,312.042,312.042,-4136.778,1.0,5249700.0,436412.58419526706,422057.9,25502.432,680037.75,0.0,5.990383,447560.34,680037.75,680043.75,-0.17028809
87510,6.5490503,313.1275,295.61127,6.265265,296.55148,3.1903605,3.0721095,294.07623,304.75842,0.0128711285,313.14777,296.55405,1.0,0.01456059,0.23748991,0.0,771021.44,0.0,313.71,313.71,-4139.143,1.0,5250600.0,494483.71258544055,481801.78,24740.951,771021.44,0.0,6.2624702,506542.72,771021.44,771027.7,-0.18377686
87525,6.8060412,314.77536,295.8073,6.512524,296.74008,3.3274019,3.2038488,294.06418,305.69263,0.013377614,314.7952,296.74365,1.0,0.01456059,0.26634428,0.0,864698.4,0.0,315.378,315.378,-4141.539,1.0,5251500.0,555416.1089869922,542208.75,25513.68,864698.4,0.0,6.531251,567722.44,864698.4,864704.94,-0.1958313
