minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
150,-0.061008193,341.5974,297.52548,-0.061008196,341.78143,-3.0820665e-06,-3.0786452e-06,294.69003,272.3,343.955,-0.00012255735,341.44205,341.64236,0.69132674,0.69216937,0.0,0.0,0.0,0.0,343.14987,343.14987,-99.2313,0.0,9000.0,-23899.16359311375,-11292.745,-11339.898,0.0,0.0,-6.1607116e-06,-22632.645,0.0,-6.1607116e-06,0.4300232
165,-0.042387918,341.86057,297.5658,-0.042387918,341.98007,0.0,0.0,294.72006,272.1281,343.92227,-8.515169e-05,341.45306,341.64984,-6.7906e-14,-6.8138014e-14,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,9900.0,-16578.79526275834,-7885.7646,-7907.0405,0.0,0.0,0.0,-15792.805,0.0,0.0,0.4600525
180,-0.042371344,342.03354,297.5658,-0.042371344,342.11404,3e-45,3e-45,294.7188,272.05,343.92227,-8.51184e-05,341.46353,341.65704,-5.7410433e-18,-5.521123e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.31044,0.0,10800.0,-16572.314278579015,-7913.4634,-7927.79,0.0,0.0,6e-45,-15841.254,0.0,6e-45,0.45880127
195,-0.042387933,342.1636,297.5658,-0.042387933,342.21783,0.0,0.0,294.7031,272.05,343.92227,-8.5151725e-05,341.47433,341.66458,-1.1481532e-19,-8.713959e-21,0.0,0.0,0.0,0.0,343.15,343.15,-66.30317,0.0,11700.0,-16578.80234580116,-7939.7173,-7949.3716,0.0,0.0,0.0,-15889.089,0.0,0.0,0.44308472
210,-0.042387933,342.2647,297.5658,-0.042387933,342.30124,0.0,0.0,294.68225,272.05,343.92227,-8.5151725e-05,341.4855,341.67242,4.4034413e-34,3.3420117e-35,0.0,0.0,0.0,0.0,343.15,343.15,-66.30317,0.0,12600.0,-16578.80234580116,-7957.717,-7964.22,0.0,0.0,0.0,-15921.9375,0.0,0.0,0.4222412
225,-0.042387933,342.34634,297.5658,-0.042387933,342.37097,0.0,0.0,294.65826,272.05,343.92227,-8.5151725e-05,341.497,341.6806,-4.12747e-40,-3.1326e-41,0.0,0.0,0.0,0.0,343.15,343.15,-66.30317,0.0,13500.0,-16578.80234580116,-7972.25,-7976.635,0.0,0.0,0.0,-15948.885,0.0,0.0,0.3982544
240,-0.042387933,342.41492,297.5658,-0.042387933,342.4315,0.0,0.0,294.63876,272.05,343.92227,-8.5151725e-05,341.50885,341.68912,4e-45,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30317,0.0,14400.0,-16578.80234580116,-7984.458,-7987.408,0.0,0.0,0.0,-15971.866,0.0,0.0,0.37875366
255,-0.042387933,342.4745,297.5658,-0.042387933,342.48566,0.0,0.0,294.6099,272.05,343.92227,-8.5151725e-05,341.521,341.69797,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30317,0.0,15300.0,-16578.80234580116,-7995.0635,-7997.052,0.0,0.0,0.0,-15992.115,0.0,0.0,0.34988403
270,-0.042387933,342.5277,297.5658,-0.042387933,342.53525,0.0,0.0,294.58646,272.05,343.92227,-8.5151725e-05,341.53348,341.7071,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30317,0.0,16200.0,-16578.80234580116,-8004.5386,-8005.8804,0.0,0.0,0.0,-16010.419,0.0,0.0,0.32644653
285,-0.042387918,342.5762,297.5658,-0.042387918,342.5813,0.0,0.0,294.5566,272.05,343.92227,-8.5151696e-05,341.54626,341.71652,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,17100.0,-16578.796679366904,-8013.169,-8014.076,0.0,0.0,0.0,-16027.245,0.0,0.0,0.29660034
300,-0.042387918,342.62064,297.5658,-0.042387918,342.62408,0.0,0.0,294.52722,272.05,343.92227,-8.5151696e-05,341.5593,341.7262,1.0210963e-19,-4.792898e-21,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,18000.0,-16578.796679366904,-8021.0796,-8021.6934,0.0,0.0,0.0,-16042.773,0.0,0.0,0.2672119
315,-0.042387918,342.66132,297.5658,-0.042387918,342.66364,0.0,0.0,294.4946,272.1281,343.92227,-8.515169e-05,341.57257,341.7361,4.563412e-19,1.2488625e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,18900.0,-16578.79526275834,-8028.322,-8028.7344,0.0,0.0,0.0,-16057.057,0.0,0.0,0.23458862
330,-0.042387918,342.6981,297.5658,-0.042387918,342.69968,0.0,0.0,294.4608,272.3,343.92227,-8.515169e-05,341.586,341.74625,-1.599923e-19,2.6025483e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,19800.0,-16578.79526275834,-8034.8687,-8035.151,0.0,0.0,0.0,-16070.02,0.0,0.0,0.20077515
345,-0.042387918,342.73032,297.5658,-0.042387918,342.73138,0.0,0.0,294.43622,272.47186,343.92227,-8.515169e-05,341.59955,341.75647,3.076622e-19,-2.432879e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,20700.0,-16578.79526275834,-8040.606,-8040.796,0.0,0.0,0.0,-16081.402,0.0,0.0,0.1762085
360,-0.042390883,342.75766,297.5658,-0.042390883,342.7584,0.0,0.0,294.40594,272.55,343.92227,-8.515765e-05,341.61313,341.76675,-5.4825707e-19,2.1714008e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30753,0.0,21600.0,-16579.95546517208,-8046.0366,-8046.167,0.0,0.0,0.0,-16092.203,0.0,0.0,0.14593506
375,-0.042387918,342.77856,297.5658,-0.042387918,342.77905,0.0,0.0,294.38245,272.55,343.92227,-8.515169e-05,341.62665,341.77704,4.6469327e-19,2.231353e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,22500.0,-16578.79526275834,-8049.1953,-8049.282,0.0,0.0,0.0,-16098.478,0.0,0.0,0.12243652
390,-0.042387918,342.79242,297.56824,-0.042387918,342.79276,0.0,0.0,294.35468,272.55,343.91525,-8.5151696e-05,341.64,341.7872,4.721036e-19,-3.6718416e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,23400.0,-16575.41327151968,-8051.227,-8051.287,0.0,0.0,0.0,-16102.514,0.0,0.0,0.09466553
405,-0.04238792,342.79797,297.60934,-0.04238792,342.79822,0.0,0.0,294.32855,272.55,343.79846,-8.51517e-05,341.65308,341.79715,-3.7341876e-20,3.3885449e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,24300.0,-16518.944514621882,-8044.8984,-8044.942,0.0,0.0,0.0,-16089.84,0.0,0.0,0.06854248
420,-0.042387925,342.79425,297.9231,-0.042387925,342.79443,0.0,0.0,294.29767,272.55,342.93716,-8.515171e-05,341.66577,341.8068,1.9366383e-18,1.2111044e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.3032,0.0,25200.0,-16098.704771236517,-7988.3794,-7988.412,0.0,0.0,0.0,-15976.791,0.0,0.0,0.03765869
435,-0.042387933,342.7794,299.1155,-0.042387933,342.7795,0.0,0.0,294.27203,272.55,339.6836,-8.5151725e-05,341.6779,341.81595,-1.0402729e-19,2.3881071e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30321,0.0,26100.0,-14508.658089817494,-7773.45,-7773.472,0.0,0.0,0.0,-15546.922,0.0,0.0,0.012023926
450,-0.042387947,342.75217,300.98468,-0.042387947,342.75223,0.0,0.0,294.23755,272.55,334.14667,-8.5151754e-05,341.68927,341.82452,2.1222396e-18,8.067084e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30323,0.0,27000.0,-11859.965862026911,-7435.8394,-7435.85,0.0,0.0,0.0,-14871.689,0.0,0.0,-0.022460938
465,-0.04238797,342.7109,303.37372,-0.04238797,342.71097,0.0,0.0,294.2047,272.55,326.16565,-8.51518e-05,341.69977,341.83234,2.685272e-18,5.6964736e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30326,0.0,27900.0,-8151.250451206415,-7003.179,-7003.19,0.0,0.0,0.0,-14006.369,0.0,0.0,-0.05529785
480,-0.042387992,342.65405,305.60355,-0.042387992,342.65408,0.0,0.0,294.17615,272.55,317.3358,-8.515184e-05,341.7091,341.83917,-1.7097419e-18,1.5358619e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.3033,0.0,28800.0,-4195.891298264698,-6596.086,-6596.0913,0.0,0.0,0.0,-13192.178,0.0,0.0,-0.083862305
495,-0.042388022,342.58035,307.22812,-0.042388022,342.58035,0.0,0.0,294.14172,272.45624,308.8061,-8.51519e-05,341.71716,341.8449,-3.9382855e-19,4.274227e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303345,0.0,29700.0,-564.3428648943072,-6293.7476,-6293.7476,0.0,0.0,0.0,-12587.495,0.0,0.0,-0.11828613
510,-0.04238805,342.48865,307.88406,-0.04238805,342.48865,0.0,0.0,294.11295,272.25833,302.08502,-8.5151965e-05,341.7237,341.84937,5.167836e-19,2.3654987e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.3034,0.0,30600.0,2073.959167698858,-6160.6475,-6160.6475,0.0,0.0,0.0,-12321.295,0.0,0.0,-0.14706421
525,-0.04238809,342.37735,307.5706,-0.04238809,342.37735,0.0,0.0,294.08188,272.08124,297.7792,-8.515204e-05,341.7285,341.8523,-8.822431e-19,7.6837624e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30345,0.0,31500.0,3501.7756996710505,-6196.647,-6196.647,0.0,0.0,0.0,-12393.294,0.0,0.0,-0.1781311
540,-0.042388123,342.24402,306.5873,-0.042388123,342.24402,0.0,0.0,294.0533,272.05,295.57852,-8.515211e-05,341.73117,341.85345,3.7579991e-19,3.9018957e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303505,0.0,32400.0,3937.1708312231135,-6347.968,-6347.968,0.0,0.0,0.0,-12695.936,0.0,0.0,-0.20669556
555,-0.04238816,342.08878,305.32346,-0.04238816,342.0888,0.0,0.0,294.02325,272.14862,294.60855,-8.515218e-05,341.73163,341.85266,1.9086396e-18,-7.294377e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303566,0.0,33300.0,3832.0696660455233,-6545.34,-6545.345,0.0,0.0,0.0,-13090.686,0.0,0.0,-0.23675537
570,-0.042388197,341.90857,304.003,-0.042388197,341.90857,0.0,0.0,293.99533,272.27136,294.26718,-8.5152256e-05,341.72943,341.84958,-6.5670973e-18,4.868227e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30363,0.0,34200.0,3481.9097528103084,-6748.346,-6748.346,0.0,0.0,0.0,-13496.692,0.0,0.0,-0.26467896
585,15.70116,334.22614,294.1013,0.17667213,340.39453,7.974796,0.0,293.96854,272.4084,330.48322,0.015948229,334.6828,339.90817,0.999868,1.7014466e-16,1.0,0.0,3246544.0,0.0,343.15,343.15,-3535.0962,1.0,35100.0,2436954.6359278047,2646028.0,34350.65,3246544.0,0.0,7.974796,2680378.8,3246544.0,3246552.0,-0.2914734
600,5.7015166,348.40488,294.2992,5.7015166,343.7733,2.822626,2.718634,294.01343,272.55,347.20883,0.011453589,347.22003,343.68152,0.999868,1.0,0.0,0.3771276,0.0,264285.6,343.15,343.15,-4149.2803,1.0,36000.0,2545222.1086504436,1295634.6,1184724.9,0.0,264285.6,5.54126,2480359.5,264285.6,264291.12,-0.24658203
615,4.5471735,314.5211,295.46884,4.756467,343.9338,2.266698,2.1834488,294.14554,272.72284,333.01483,0.009344889,314.18002,344.00388,0.0145746125,1.0,0.0,0.38722146,0.0,271359.22,343.14996,343.14996,-4132.7812,1.0,36900.0,1473625.0336972375,363862.25,968192.4,0.0,271359.22,4.4501467,1332054.6,271359.22,271363.66,-0.114471436
630,6.2366157,352.13568,296.26306,6.2366157,354.65286,3.0856545,2.9711878,294.26474,272.92032,346.6919,0.012528532,352.51364,353.47952,0.99902004,1.0,0.74204797,0.01,2409091.2,7007.856,343.14993,343.14993,-4120.0083,1.0,37800.0,2653556.8809676305,1463515.4,1529449.9,2409091.2,7007.856,6.0568423,2992965.2,2416099.0,2416105.0,0.0047302246
645,7.313217,344.62976,296.23108,7.3132176,344.391,3.6938236,3.556023,294.37335,273.0826,343.14642,0.014691282,344.56055,344.6197,0.99902004,1.0,0.18304089,0.31297356,594250.3,219327.36,343.1499,343.1499,-4155.676,1.0,38700.0,2894835.5323491795,1486590.2,1479256.5,594250.3,219327.36,7.2498465,2965846.8,813577.7,813584.94,0.113342285
660,7.414463,344.18622,295.86536,7.414463,343.91113,3.7395535,3.5997186,294.44427,273.15,344.4746,0.014894672,344.0755,343.784,0.99902004,1.0,0.0,0.0,0.0,0.0,343.14987,343.14987,-4144.224,0.0,39600.0,3040879.236462024,1504747.6,1496181.2,0.0,0.0,7.339272,3000929.0,0.0,7.339272,0.18426514
675,-0.042387933,341.86093,296.16632,-0.042387933,341.89813,2.9939e-40,2.99064e-40,294.4832,273.15,343.58313,-8.5151725e-05,341.54932,341.6169,5.6624993e-11,5.6844654e-11,0.0,0.0,0.0,0.0,343.15,343.15,-66.30321,0.0,40500.0,-16958.017009772775,-8134.98,-8141.603,0.0,0.0,5.98454e-40,-16276.583,0.0,5.98454e-40,0.22317505
690,-0.042387918,342.017,296.16757,-0.042387918,342.04202,3e-45,3e-45,294.48727,273.15,343.58194,-8.515169e-05,341.55817,341.62393,6.638377e-17,6.668142e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,41400.0,-16957.136627281867,-8162.539,-8166.994,0.0,0.0,6e-45,-16329.533,0.0,6e-45,0.2272644
705,-0.04238797,342.1341,296.16757,-0.04238797,342.15094,0.0,0.0,294.47882,273.15,343.58194,-8.5151805e-05,341.5673,341.63123,-1.9247693e-19,2.0430926e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30314,0.0,42300.0,-16957.159810269128,-8183.396,-8186.395,0.0,0.0,0.0,-16369.791,0.0,0.0,0.21881104
720,-0.04238793,342.22546,296.16757,-0.04238793,342.23682,0.0,0.0,294.46198,273.15,343.58194,-8.515172e-05,341.57675,341.63885,8.637097e-35,1.9198409e-34,0.0,0.0,0.0,0.0,343.15,343.15,-66.30295,0.0,43200.0,-16957.142423028683,-8199.654,-8201.675,0.0,0.0,0.0,-16401.328,0.0,0.0,0.20196533
735,-0.04238793,342.29953,296.16757,-0.04238793,342.30716,0.0,0.0,294.4416,273.15,343.58194,-8.515172e-05,341.58652,341.64676,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30295,0.0,44100.0,-16957.142423028683,-8212.84,-8214.198,0.0,0.0,0.0,-16427.04,0.0,0.0,0.18157959
750,-0.042387918,342.362,296.16757,-0.042387918,342.36716,0.0,0.0,294.4212,273.15,343.58194,-8.515169e-05,341.59662,341.65497,-3.1359807e-17,4.754757e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,45000.0,-16957.136627281867,-8223.959,-8224.878,0.0,0.0,0.0,-16448.836,0.0,0.0,0.16119385
765,-0.042387918,342.41653,296.16757,-0.042387918,342.41998,0.0,0.0,294.39886,273.15,343.5819,-8.515169e-05,341.60706,341.66345,-2.4772713e-18,1.3731957e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,45900.0,-16957.125713063935,-8233.668,-8234.282,0.0,0.0,0.0,-16467.95,0.0,0.0,0.13885498
780,-0.042387918,342.4654,296.16772,-0.042387918,342.46774,0.0,0.0,294.3813,273.15,343.5817,-8.5151696e-05,341.61777,341.67224,-3.1728318e-18,2.3490825e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,46800.0,-16956.996191373364,-8242.339,-8242.758,0.0,0.0,0.0,-16485.098,0.0,0.0,0.121276855
795,-0.042387918,342.51,296.17523,-0.042387918,342.5116,0.0,0.0,294.3564,273.24374,343.57043,-8.5151696e-05,341.62878,341.68127,1.5151531e-18,7.3893895e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,47700.0,-16950.283946773226,-8248.945,-8249.229,0.0,0.0,0.0,-16498.174,0.0,0.0,0.09640503
810,-0.042387918,342.551,296.22223,-0.042387918,342.55206,0.0,0.0,294.33737,273.45,343.49756,-8.5151696e-05,341.64005,341.69058,9.364508e-19,-6.061632e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,48600.0,-16907.412895083242,-8247.876,-8248.065,0.0,0.0,0.0,-16495.941,0.0,0.0,0.07736206
825,-0.04238792,342.58847,296.43008,-0.04238792,342.5892,0.0,0.0,294.31308,273.65625,343.16684,-8.51517e-05,341.65152,341.70007,-2.8319288e-19,4.040823e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,0.0,49500.0,-16714.800188835976,-8217.544,-8217.674,0.0,0.0,0.0,-16435.219,0.0,0.0,0.05307007
840,-0.042387925,342.6221,297.38184,-0.042387925,342.6226,0.0,0.0,294.29382,273.75,341.63458,-8.515171e-05,341.66315,341.70972,-4.1494207e-19,-5.5953443e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.3032,0.0,50400.0,-15826.427706755376,-8054.092,-8054.1787,0.0,0.0,0.0,-16108.2705,0.0,0.0,0.033813477
855,-0.042387933,342.6515,299.2867,-0.042387933,342.65182,0.0,0.0,294.27133,273.75,338.46442,-8.5151725e-05,341.67487,341.71948,-7.9177723e-19,-1.8039744e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30321,0.0,51300.0,-14011.406108509484,-7720.201,-7720.261,0.0,0.0,0.0,-15440.463,0.0,0.0,0.0113220215
870,-0.042387944,342.67575,302.06326,-0.042387944,342.676,0.0,0.0,294.24527,273.75,333.56863,-8.515175e-05,341.68665,341.72928,7.3716765e-18,1.3498265e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.30322,0.0,52200.0,-11267.497037551522,-7230.2153,-7230.259,0.0,0.0,0.0,-14460.475,0.0,0.0,-0.01473999
885,-0.042387955,342.69388,305.2558,-0.042387955,342.69403,0.0,0.0,294.2286,273.75,327.4882,-8.515177e-05,341.69833,341.73904,4.257621e-19,7.7676333e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30324,0.0,53100.0,-7951.135291385025,-6665.079,-6665.106,0.0,0.0,0.0,-13330.186,0.0,0.0,-0.031402588
900,-0.04238797,342.7049,308.52954,-0.04238797,342.705,0.0,0.0,294.20645,273.75,320.6205,-8.51518e-05,341.70984,341.74866,-7.1878157e-20,6.106482e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30326,0.0,54000.0,-4324.1859433091,-6084.2207,-6084.237,0.0,0.0,0.0,-12168.457,0.0,0.0,-0.05355835
915,-0.042387985,342.70767,311.4485,-0.042387985,342.70773,0.0,0.0,294.18542,273.75,313.61563,-8.515183e-05,341.72107,341.75806,4.558425e-19,5.571571e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30329,0.0,54900.0,-775.0526161129478,-5565.0586,-5565.0693,0.0,0.0,0.0,-11130.128,0.0,0.0,-0.07458496
930,-0.042388007,342.701,313.6322,-0.042388007,342.70102,0.0,0.0,294.16183,273.75,307.12537,-8.515187e-05,341.73187,341.7671,-9.0762774e-20,-9.106694e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30332,0.0,55800.0,2327.0908611038976,-5175.1055,-5175.111,0.0,0.0,0.0,-10350.217,0.0,0.0,-0.09817505
945,-0.04238803,342.6836,314.7766,-0.04238803,342.68362,0.0,0.0,294.13962,273.75,301.8695,-8.515192e-05,341.74213,341.77567,-1.0840979e-19,7.6276253e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30336,0.0,56700.0,4616.071952782797,-4968.2725,-4968.278,0.0,0.0,0.0,-9936.551,0.0,0.0,-0.120391846
960,-0.042388055,342.65372,314.83768,-0.042388055,342.65375,0.0,0.0,294.115,273.75,298.23428,-8.515197e-05,341.75165,341.78363,7.57957e-19,-6.462719e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303406,0.0,57600.0,5938.009194638383,-4952.085,-4952.0903,0.0,0.0,0.0,-9904.176,0.0,0.0,-0.14501953
975,-0.042388085,342.61032,314.06744,-0.042388085,342.61035,0.0,0.0,294.0906,273.76407,296.01117,-8.515204e-05,341.76025,341.79083,-4.2958573e-19,1.5779865e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30345,0.0,58500.0,6457.619979407347,-5081.4873,-5081.4927,0.0,0.0,0.0,-10162.98,0.0,0.0,-0.16940308
990,-0.04238812,342.55154,312.79883,-0.04238812,342.55154,0.0,0.0,294.06656,273.7875,294.89752,-8.5152096e-05,341.76776,341.79706,2.8029692e-19,-1.0287889e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.3035,0.0,59400.0,6402.201729820423,-5296.8794,-5296.8794,0.0,0.0,0.0,-10593.759,0.0,0.0,-0.19345093
1005,-0.042388156,342.4762,311.313,-0.042388156,342.4762,0.0,0.0,294.0361,273.79218,294.40298,-8.5152176e-05,341.77396,341.80215,-4.8914653e-19,-6.6259965e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30356,0.0,60300.0,6047.679176682675,-5547.994,-5547.994,0.0,0.0,0.0,-11095.988,0.0,0.0,-0.22390747
1020,-0.04238819,342.38187,309.81506,-0.04238819,342.38187,0.0,0.0,294.013,273.75,294.21588,-8.5152235e-05,341.77856,341.80588,1.7431115e-18,8.051262e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30361,0.0,61200.0,5578.881903678656,-5797.881,-5797.881,0.0,0.0,0.0,-11595.762,0.0,0.0,-0.24700928
1035,20.861248,321.56665,294.1085,0.29943225,341.26953,1.947708,0.0,293.984,273.64218,324.35336,0.021254499,322.07922,340.603,0.99984926,-4.207003e-18,1.0,0.0,3246544.0,0.0,343.15,343.15,-386.6151,1.0,62100.0,2699926.3584590154,2405808.2,59310.457,3246544.0,0.0,1.947708,2465118.8,3246544.0,3246546.0,-0.27600098
1050,5.8892345,355.8643,294.16937,5.8892345,343.498,2.9480858,2.839814,293.99844,273.4875,345.53427,0.01183069,356.47516,344.65454,0.9998553,0.9999973,0.32834414,0.40036616,1065983.6,280570.84,343.15,343.15,-4188.201,1.0,63000.0,2552265.279728516,1526010.5,1220132.6,1065983.6,280570.84,5.7879,2746143.0,1346554.5,1346560.2,-0.26156616
1065,4.83975,318.2248,295.19827,5.063687,342.96808,2.4223254,2.3332782,294.11786,273.31406,335.8162,0.009947345,317.77896,343.04337,0.014542548,1.0,0.0,0.4088001,0.0,286481.22,343.14996,343.14996,-4134.885,1.0,63900.0,1696969.8852371948,468058.9,1015943.6,0.0,286481.22,4.755604,1484002.5,286481.22,286485.97,-0.14215088
