minute,boiler1_flowrate,boiler1_supply_temp,radiator_return_temp,boiler2_flowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_actuatorSignal,boiler2_actuatorSignal,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
2890,-1.8562884e-18,293.15,293.1482,-1.8562992e-18,293.15,1.09064585e-29,1.0847005e-29,291.82504,273.15,293.15,3.7125876e-18,293.15,293.15,8.079108e-11,8.079108e-11,0.0,0.0,0.0,0.0,343.15,343.15,-4.728966e-07,173429.95,2.8075537286372394e-14,1.4037727983401876e-14,1.4037809302970518e-14,0.0,0.0,2.1753463e-29,2.8075537286372394e-14,0.0,2.1753463e-29,-2.434967
2891,-1.04270575e-19,293.15,293.1482,-1.04243705e-19,293.15,5.9398626e-33,8.7345115e-33,291.7058,273.15,293.15,2.0851428e-19,293.15,293.15,-2.1069257e-10,-2.1069257e-10,0.0,0.0,0.0,0.0,343.15,343.15,-2.4479231e-08,173489.5,1.576838335847527e-15,7.885207685146336e-16,7.883175673328934e-16,0.0,0.0,1.4674375e-32,1.576838335847527e-15,0.0,1.4674375e-32,-2.5541992
2892,-4.6513985e-21,293.15,293.1482,-4.5510403e-21,293.15,-8.332561e-36,1.5095447e-35,291.5857,273.15,293.15,9.2024384e-21,293.15,293.15,5.6476316e-15,5.6476388e-15,0.0,0.0,0.0,0.0,343.15,343.15,-1.1327396e-09,173550.0,6.959119398939049e-17,3.517506591630771e-17,3.4416131127453596e-17,0.0,0.0,6.762886e-36,6.95911970437613e-17,0.0,6.762886e-36,-2.6743164
2893,-3.008382e-22,293.15,293.1482,-1.9877587e-22,293.15,-1.0827364e-37,1.1224456e-37,291.46857,273.15,293.15,4.9961406e-22,293.15,293.15,3.0206008e-14,3.0206008e-14,0.0,0.0,0.0,0.0,343.15,343.15,-4.9476513e-11,173609.5,3.778209358379353e-18,2.2750154597542194e-18,1.5031939940742214e-18,0.0,0.0,3.970921e-39,3.778209453828441e-18,0.0,3.970921e-39,-2.7914429
2894,-1.0001021e-22,293.15,293.1482,7.029359e-27,293.15,-4.39865e-40,4.416e-40,291.35147,273.15,293.15,1.0000318e-22,293.15,293.15,2.7795274e-14,2.7795274e-14,0.0,0.0,0.0,0.0,343.15,343.15,0.0,173669.5,7.562496151092632e-19,7.563027802513036e-19,-5.315781324691073e-23,0.0,0.0,1.735e-42,7.562496224380567e-19,0.0,1.735e-42,-2.9085388
2895,-7.1556216e-23,293.15,293.1482,5.5360614e-27,293.15,-1.827e-42,1.833e-42,291.23456,273.15,293.15,7.155068e-23,293.15,293.15,0.17777929,3.6034147e-16,0.0,0.0,0.0,0.0,343.15,343.15,0.0,173729.9,5.410845583264248e-19,5.41126412751532e-19,-4.186511244559998e-23,0.0,0.0,6e-45,5.410845476390864e-19,0.0,6e-45,-3.0254517
2896,-6.9133466e-23,293.15,293.1482,5.4472976e-27,293.15,-2e-44,2e-44,291.12018,273.15,293.15,6.912802e-23,293.15,293.15,0.81644547,4.679162e-16,0.0,0.0,0.0,0.0,343.15,343.15,0.0,173789.5,5.227637740200276e-19,5.228049603015185e-19,-4.119385787879173e-23,0.0,0.0,0.0,5.227637664436397e-19,0.0,0.0,-3.1398315
2897,-4.746325e-07,293.15607,293.1482,-1.2351638e-11,293.15,1.3266185e-06,-6.9986956e-36,291.00488,273.15,293.15,4.7464482e-07,294.0152,293.15,0.991208,4.810558e-16,0.46153846,0.0,8867.213,0.0,343.15,343.15,-3.1328943,173850.1,0.0035893855804269847,0.015695549378941243,9.340624639681866e-08,8867.213,0.0,1.3266185e-06,0.01569564278518764,8867.213,8867.213,-3.255127
2898,-8.826409e-05,298.58963,293.11795,-8.801955e-09,293.15002,0.48846897,-4.0108974e-34,290.89368,273.15,293.15018,8.827289e-05,300.45575,293.15,0.9997019,4.8153685e-16,1.0,0.0,19212.295,0.0,343.15,343.15,-11542.322,173909.03,11.947873960593824,2028.4018526865566,0.0011857174233350504,19212.295,0.0,0.48846897,2028.40303840398,19212.295,19212.783,-3.366333
2899,-0.00020042571,304.18463,292.95172,-2.0170875e-08,293.15118,2.8949153,-2.2216872e-35,290.7809,273.15,293.36398,0.00020044588,304.29236,293.15,0.99999183,4.8152034e-16,1.0,0.0,19212.295,0.0,343.15,343.15,-44946.35,173969.3,347.07209047226684,9455.728830332078,0.01689803213163546,19212.295,0.0,2.8949153,9455.74572836421,19212.295,19215.19,-3.4790955
2900,-0.00018839944,306.06436,292.777,-1.8960428e-08,293.15363,2.4269695,-2.387154e-37,290.6701,273.15,296.70404,0.0001884184,306.16403,293.15,0.99999857,4.8143653e-16,1.0,0.0,19212.295,0.0,343.15,343.15,-40185.047,174029.05,3107.685769184876,10513.985891460465,0.02999147615686225,19212.295,0.0,2.4269695,10514.015882936621,19212.295,19214.723,-3.5899048
2901,-0.00021315718,307.30594,292.7107,-2.1452033e-08,293.1568,3.620021,-2.694345e-39,290.55948,273.15,301.46732,0.00021317863,307.32602,293.15005,0.9999986,4.815484e-16,1.0,0.0,19212.295,0.0,343.15,343.15,-52848.254,174089.5,7840.243994272456,13066.541753112837,0.04019349486201768,19212.295,0.0,3.620021,13066.5819466077,19212.295,19215.914,-3.700531
2902,-0.00023845486,306.96732,292.67426,-2.3997979e-08,293.16068,5.0746984,-3.2226e-41,290.45248,273.15,304.4937,0.00023847885,306.92944,293.1501,0.9999986,4.811562e-16,1.0,0.0,19212.295,0.0,343.15,343.15,-66305.46,174149.5,11838.501319569872,14314.648534014206,0.049026974106543886,19212.295,0.0,5.0746984,14314.697560988312,19212.295,19217.37,-3.8075256
2903,-0.00025842324,305.88788,292.66974,-2.6007589e-08,293.16476,6.450209,-3.71e-43,290.3495,273.15,305.8074,0.00025844926,305.84442,293.1501,0.9999986,4.8129423e-16,1.0,0.0,19212.295,0.0,343.15,343.15,-77843.516,174209.5,14260.762998637765,14346.672931797144,0.05407257760483555,19212.295,0.0,6.450209,14346.727004374749,19212.295,19218.746,-3.9105225
2904,-0.0002699307,304.9209,292.7608,-2.7165692e-08,293.16864,7.345602,-4e-45,290.25082,273.15,305.66492,0.00026995785,304.8915,293.15012,0.9999986,4.8115235e-16,1.0,0.0,19212.295,0.0,343.15,343.15,-84910.4,174269.67,14630.980447350694,13786.008315203446,0.04653252223319783,19212.295,0.0,7.345602,13786.05484772568,19212.295,19219.64,-4.009186
2905,-0.00027578286,304.3286,293.01926,-2.775465e-08,293.1723,7.832579,0.0,290.1575,273.15,304.98203,0.0002758106,304.31348,293.15012,0.9999986,4.8361505e-16,1.0,0.0,19212.295,0.0,343.15,343.15,-88627.39,174329.39,13857.725084861271,13099.492392977474,0.017840460075880474,19212.295,0.0,7.832579,13099.51023343755,19212.295,19220.127,-4.1025085
2906,-0.00027908507,304.08252,293.48972,-2.8086985e-08,293.17578,8.116989,0.0,290.06787,273.15,304.387,0.00027911316,304.07944,293.15015,0.9999986,4.8582273e-16,1.0,0.0,19212.295,0.0,343.15,343.15,-90761.22,174389.5,12774.609131247062,12416.432435893299,-0.03703336882281702,19212.295,0.0,8.116989,12416.395402524477,19212.295,19220.412,-4.1921387
2907,-0.0002809633,304.14615,294.15604,-2.8276007e-08,293.17923,8.281855,0.0,289.98224,273.15,304.06647,0.00028099157,304.1536,293.15018,0.9999986,4.8719196e-16,1.0,0.0,19212.295,0.0,343.15,343.15,-91986.45,174449.5,11695.939876521954,11788.790081137535,-0.1160048051990388,19212.295,0.0,8.281855,11788.674076332336,19212.295,19220.576,-4.277771
2908,-0.00028201888,304.4805,294.95953,-2.8382242e-08,293.1827,8.375509,0.0,289.90005,273.15,304.02444,0.00028204726,304.49673,293.15024,0.9999986,4.870582e-16,1.0,0.0,19212.295,0.0,343.15,343.15,-92678.74,174509.5,10738.27970123098,11277.386682466251,-0.2118071606679742,19212.295,0.0,8.375509,11277.174875305584,19212.295,19220.67,-4.359955
2909,-0.0002826174,305.03168,295.82278,-2.8442477e-08,293.1863,8.428928,0.0,289.82077,273.15,304.2365,0.00028264584,305.05438,293.15036,0.9999986,4.869818e-16,1.0,0.0,19212.295,0.0,343.15,343.15,-93072.414,174569.67,9988.040382907038,10930.892142017257,-0.31494904542761837,19212.295,0.0,8.428928,10930.57719297183,19212.295,19220.725,-4.4392395
2910,-0.00028281685,305.73343,296.67563,-1.5475864e-06,293.1895,8.493735,0.0,289.74368,273.15,304.67007,0.00028436445,305.75998,293.15134,0.9999986,0.0053499863,1.0,0.0,19212.295,0.0,343.15,343.15,-93247.23,174630.33,9548.0118686055,10759.133927436082,-22.659266356030162,19212.295,0.0,8.493735,10736.474661080052,19212.295,19220.79,-4.516327
2911,-0.000249833,306.68506,297.5231,-9.2891576e-05,293.36578,8.225491,0.0,289.67065,273.15,305.14148,0.00034272458,306.74796,293.4189,0.9999986,0.39253426,1.0,0.0,19212.295,0.0,343.15,343.15,-76237.15,174689.94,10966.222320869612,9613.62897236082,-1621.9552940025305,19212.295,0.0,8.225491,7991.67367835829,19212.295,19220.52,-4.5893555
2912,-0.00015504495,309.1722,298.33282,-0.00014313587,294.35602,3.0309982,0.0,289.60016,273.15,303.95053,0.00029818082,309.39282,294.43146,0.9999986,0.9285893,1.0,0.0,19212.295,0.0,343.15,343.15,-31568.078,174749.72,7035.387563354867,7058.486754381476,-2390.73942745307,19212.295,0.0,3.0309982,4667.7473269284055,19212.295,19215.326,-4.659851
2913,-0.00014422026,312.35535,298.88986,-0.00014381866,297.20654,2.500091,0.0,289.53137,273.15,302.68793,0.00028803892,312.54706,297.62198,0.9999986,0.9971426,1.0,0.7903226,19212.295,4201.823,343.15,343.15,-27338.38,174809.52,4594.760527398378,8156.382072762103,-1016.7893175851539,19212.295,4201.823,2.500091,7139.592755176949,23414.117,23416.617,-4.7286377
2914,-0.0001443685,314.62244,299.35596,-0.00014435635,304.28848,2.5110166,0.0,289.4631,273.15,303.92957,0.00028872487,314.75754,304.74588,0.9999986,0.9999139,1.0,1.0,19212.295,5316.593,343.15,343.15,-27401.404,174869.64,5546.160862747484,9256.794935106427,2990.5739166335543,19212.295,5316.593,2.5110166,12247.368851739982,24528.887,24531.398,-4.7969055
2915,-0.00014270603,316.32913,299.70532,-0.00014270589,310.0815,2.4250672,0.0,289.3964,273.15,307.35422,0.00028541192,316.4354,310.44574,0.9999986,0.9999977,1.0,1.0,19212.295,5316.593,343.15,343.15,-26773.094,174929.5,9168.960804029248,9963.735484795321,6219.122456226067,19212.295,5316.593,2.4250672,16182.857941021388,24528.887,24531.312,-4.863617
2916,-0.00014235942,317.64526,299.95374,-0.00014235961,314.65488,2.4074447,0.0,289.3319,273.15,311.07047,0.00028471905,317.7271,314.94266,0.9999986,0.99999994,1.0,1.0,19212.295,5316.593,343.15,343.15,-26643.201,174989.5,13293.607774254213,10577.934145773683,8789.964833904129,19212.295,5316.593,2.4074447,19367.89897967781,24528.887,24531.295,-4.9281006
2917,-0.00014203765,318.6644,300.13788,-0.00014203784,318.2652,2.391152,0.0,289.27118,273.15,314.22296,0.0002840755,318.72818,318.49316,0.9999986,1.0,1.0,1.0,19212.295,5316.593,343.15,343.15,-26522.865,175049.5,16805.15363815971,11052.146009813501,10814.014144569484,19212.295,5316.593,2.391152,21866.160154382986,24528.887,24531.277,-4.9888306
2918,-0.0001418936,317.5375,300.32257,-0.00014189379,321.10718,2.3838818,0.0,289.21555,273.15,316.73886,0.0002837874,317.22186,321.2878,0.9999986,1.0,0.21311475,1.0,4094.4236,5316.593,343.15,343.15,-26469.076,175109.23,19566.692984840196,10259.294462985657,12386.667935037287,4094.4236,5316.593,2.3838818,22645.962398022944,9411.017,9413.4,-5.044464
2919,-0.00014181134,312.07086,300.58826,-0.00014181154,323.3865,2.3797367,0.0,289.16498,273.15,318.1842,0.00028362288,311.74094,323.53015,0.9999986,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-26438.377,175169.67,20960.575710466856,6839.127059512684,13578.829983033724,0.0,5316.593,2.3797367,20417.957042546408,5316.593,5318.9727,-5.0950317
2920,-0.00013921675,308.3297,300.99908,-0.00013921694,325.21326,3.3209403,0.0,289.12024,273.15,317.7806,0.0002784337,308.1223,325.3332,0.9999986,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-25574.033,175230.28,19624.6762353228,4286.293641603933,14158.296121435931,0.0,5316.593,3.3209403,18444.589763039865,5316.593,5319.9136,-5.1397705
2921,-0.00011399334,306.25626,301.4567,-0.00012481943,327.24506,27.826208,-0.021691017,289.08145,273.15,316.23694,0.00023881278,306.12134,327.42654,0.92187685,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-20428.158,175289.38,14824.785530827978,2297.8952848529134,13519.33170705859,0.0,5316.593,27.804518,15817.226991911504,5316.593,5344.3975,-5.1785583
2922,-5.5095814e-05,305.21985,302.0113,-0.00018822378,327.9114,44.13753,-7.6420736,289.0461,273.15,316.32074,0.00024331959,305.1268,327.8632,0.31563497,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-43137.9,175348.19,14623.430217136856,742.4678788349404,20475.074985775165,0.0,5316.593,36.495457,21217.542864610106,5316.593,5353.0884,-5.2138977
2923,-6.0452467e-06,305.01218,302.6903,-0.0002617326,325.41208,33.503212,-16.767101,289.0128,273.15,318.8355,0.00026777785,304.93356,325.2833,0.023490062,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-80226.9,175408.86,18157.976392455665,58.95233484441431,24977.519654741798,0.0,5316.593,16.73611,25036.47198958621,5316.593,5333.329,-5.247223
2924,-4.1634935e-06,304.97925,303.55035,-0.00028187406,322.4291,14.768543,-5.9633255,288.98386,273.15,321.73254,0.00028603757,304.9108,322.34933,0.014578505,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-92700.664,175469.5,21843.31544559086,24.98660236820993,22350.01006381072,0.0,5316.593,8.805218,22374.996666178933,5316.593,5325.398,-5.2761536
2925,-4.1110293e-06,304.95416,304.43198,-0.0002784139,320.973,6.5406303,0.8050406,288.96048,273.15,322.26617,0.00028252494,304.90158,320.94366,0.014573672,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-90438.07,175529.86,21162.143975834802,9.016236960976421,19342.04489567719,0.0,5316.593,7.3456707,19351.061132638166,5316.593,5323.9385,-5.29953
2926,-4.111883e-06,304.9367,305.28168,-0.00027847177,320.5509,4.4290247,2.8283815,288.94223,273.15,321.62894,0.00028258364,304.90317,320.54648,0.014573669,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-90475.37,175589.5,19401.76614327882,-5.957612287899039,17858.603029185004,0.0,5316.593,7.257406,17852.645416897103,5316.593,5323.85,-5.3177795
2927,-4.1202657e-06,304.92725,306.12656,-0.00027903946,320.63297,3.9100394,3.3858,288.92792,273.15,320.91833,0.00028315972,304.91458,320.64215,0.014573669,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-90844.55,175649.5,17591.43087061652,-20.754203623019052,17001.014164520355,0.0,5316.593,7.2958393,16980.259960897336,5316.593,5323.8887,-5.3320923
2928,-4.121809e-06,304.92645,306.95215,-0.000279144,321.00787,3.7776864,3.5260637,288.91678,273.15,320.5468,0.0002832658,304.9353,321.02524,0.014573669,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-90912.61,175709.28,16173.796357842108,-35.06803156431148,16478.999903574375,0.0,5316.593,7.30375,16443.931872010064,5316.593,5323.8965,-5.343231
2929,-4.122789e-06,304.9346,307.74908,-0.00027921036,321.56207,3.7465487,3.562417,288.90802,273.15,320.58408,0.00028333315,304.9655,321.58414,0.014573669,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-90955.84,175769.67,15273.630097674306,-48.73479384777391,16198.263745238251,0.0,5316.593,7.3089657,16149.528951390477,5316.593,5323.902,-5.3519897
2930,-4.1235153e-06,304.95163,308.47464,-0.00027925955,322.20566,3.7404666,3.5723665,288.90134,273.15,320.91754,0.00028338307,305.00436,322.22998,0.014573669,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-90987.875,175829.5,14809.65194728725,-61.014183808361096,16104.975164831003,0.0,5316.593,7.312833,16043.960981022641,5316.593,5323.906,-5.358673
2931,-4.1238886e-06,304.97754,309.11502,-0.00027928484,322.88797,3.7395747,3.5752459,288.89642,273.15,321.43362,0.0002834087,305.0516,322.91278,0.014573669,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-91004.34,175889.5,14663.037840780646,-71.66255751772377,16155.618804526739,0.0,5316.593,7.3148203,16083.956247009015,5316.593,5323.9077,-5.3635864
2932,-4.124098e-06,305.0119,309.6573,-0.00027929898,323.56216,3.7396936,3.5762393,288.89316,273.15,322.0483,0.00028342308,305.10614,323.586,0.014573669,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-91013.57,175949.5,14749.986666531178,-80.46370576481054,16311.195308986726,0.0,5316.593,7.315933,16230.731603221915,5316.593,5323.9087,-5.366852
2933,-4.056741e-06,305.05356,310.09888,-0.0002747374,324.20187,9.982118,-1.5280478,288.89148,273.15,322.70303,0.00027879415,305.16602,324.22784,0.014573669,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-88119.05,176008.86,14758.6533233234,-85.96371543517778,16273.406539936808,0.0,5316.593,8.45407,16187.44282450163,5316.593,5325.047,-5.3685303
2934,-1.8993422e-05,305.1342,310.4105,-0.0002507034,325.19678,57.026707,-13.701613,288.8913,273.15,323.43753,0.00026969681,305.26752,325.2419,0.07343253,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-73815.36,176069.45,14756.073408548786,-420.90345242336014,15569.282078379665,0.0,5316.593,43.325092,15148.378625956306,5316.593,5359.918,-5.3687134
2935,-0.00014086514,306.29874,310.8713,-0.00022216614,326.22403,15.213369,-0.50563,288.89288,273.15,323.21512,0.0003630313,306.44257,326.3008,0.66222245,1.0,0.0,1.0,0.0,5316.593,343.15,343.15,-63007.406,176129.22,18820.99628618761,-2705.286549976016,14325.591198623577,0.0,5316.593,14.707739,11620.304648647561,5316.593,5331.3003,-5.3671265
2936,-0.00013904503,308.14572,311.29086,-0.00014213263,328.90814,2.4194148,-0.0014474159,288.89685,273.15,320.57425,0.00028117766,308.30725,329.149,0.9786433,1.0,0.17460318,1.0,3354.5276,5316.593,343.15,343.15,-26509.148,176189.52,10963.179622112662,-1836.728551875666,10516.758904181244,3354.5276,5316.593,2.4179673,8680.030352305579,8671.12,8673.538,-5.363159
2937,-0.0001457418,313.6193,311.55313,-0.00014585165,331.92203,2.5893486,-1.8243027e-05,288.90073,273.15,319.26013,0.00029159346,314.1541,332.10104,0.9992329,1.0,1.0,1.0,19212.295,5316.593,343.15,343.15,-27964.227,176248.88,9438.706245430418,1264.7299470103235,12477.51598988529,19212.295,5316.593,2.5893302,13742.245936895615,24528.887,24531.477,-5.3592834
2938,-0.00014358932,319.97415,311.8102,-0.00014359331,334.22388,2.4707415,-3.040736e-07,288.90387,273.15,321.33267,0.00028718263,320.33646,334.37128,0.99997187,1.0,1.0,1.0,19212.295,5316.593,343.15,343.15,-27107.318,176309.02,11485.678543976974,4923.469582535134,13517.500148325378,19212.295,5316.593,2.4707413,18440.96973086051,24528.887,24531.357,-5.35614
2939,-0.00014264268,324.27405,311.99335,-0.00014264513,336.1489,2.4219048,-4.616471e-09,288.90714,273.15,325.06564,0.0002852878,324.52173,336.27106,0.99998254,1.0,1.0,1.0,19212.295,5316.593,343.15,343.15,-26749.82,176369.5,15663.339483570482,7357.358395145397,14471.81990691524,19212.295,5316.593,2.4219048,21829.178302060638,24528.887,24531.309,-5.3528748
2940,-0.00014226537,327.18518,312.10205,-0.00014226783,337.7083,2.4027421,-6.67074e-11,288.91214,273.15,328.37466,0.00028453322,327.35593,337.8084,0.99998254,1.0,1.0,1.0,19212.295,5316.593,343.15,343.15,-26608.527,176429.5,19446.416329168238,9012.389823923428,15300.379165986122,19212.295,5316.593,2.4027421,24312.76898990955,24528.887,24531.29,-5.34787
2941,-0.00014199511,329.1943,312.1683,-0.00014199756,338.9825,2.3890715,-9.092692e-13,288.92032,273.15,330.90207,0.00028399267,329.31256,339.06412,0.99998254,1.0,1.0,1.0,19212.295,5316.593,343.15,343.15,-26507.52,176489.5,22345.058102216342,10153.957658015855,15991.71941187052,19212.295,5316.593,2.3890715,26145.677069886377,24528.887,24531.275,-5.339691
2942,-0.0001418713,330.58942,312.25632,-0.00014187374,340.01834,2.382827,-1.1681242e-14,288.93274,273.15,332.79578,0.00028374503,330.67142,340.08423,0.99998254,1.0,1.0,1.0,19212.295,5316.593,343.15,343.15,-26461.312,176549.78,24477.471809924544,10923.950127814574,16542.54879256758,19212.295,5316.593,2.382827,27466.498920382153,24528.887,24531.27,-5.3272705
2943,-0.00014180102,331.55203,312.43192,-0.00014180347,340.84488,2.3792872,-1.49736e-16,288.9497,273.15,334.1907,0.0002836045,331.61084,340.89902,0.99998254,1.0,1.0,1.0,19212.295,5316.593,343.15,343.15,-26435.102,176609.0,25917.73895219376,11387.25902543456,16922.03840368478,19212.295,5316.593,2.3792872,28309.29742911934,24528.887,24531.266,-5.3103027
2944,-0.00014176361,332.27658,312.7545,-0.00014176605,341.54947,2.3774047,-1.8032384e-18,288.97226,273.15,335.2694,0.00028352966,332.32175,341.5957,0.99998254,1.0,1.0,1.0,19212.295,5316.593,343.15,343.15,-26421.154,176669.5,26811.32383197582,11623.594898830803,17145.034541459303,19212.295,5316.593,2.3774047,28768.629440290104,24528.887,24531.264,-5.2877502
2945,-0.00014174367,332.8619,313.23795,-0.00014174612,342.1667,2.3764014,-2.3460493e-20,288.99985,273.15,336.10175,0.0002834898,332.90134,342.2091,0.99998254,1.0,1.0,1.0,19212.295,5316.593,343.15,343.15,-26413.72,176729.5,27222.94623242316,11682.604493818793,17222.25445639607,19212.295,5316.593,2.3764014,28904.85895021486,24528.887,24531.264,-5.2601624
2946,-0.00014173305,333.40747,313.8758,-0.0001417355,342.75525,2.3758671,-3.0781804e-22,289.03256,273.15,336.78897,0.00028346854,333.44662,342.79727,0.99998254,1.0,1.0,1.0,19212.295,5316.593,343.15,343.15,-26409.762,176789.5,27279.69323787516,11626.793549923597,17191.624415568363,19212.295,5316.593,2.3758671,28818.41796549196,24528.887,24531.262,-5.2274475
2947,-0.00012184869,334.41483,314.50793,-0.00012185079,343.81247,20.769062,-2.7397624e-05,289.0695,273.15,336.80362,0.00024369948,334.54276,343.94766,0.99998254,1.0,1.0,1.0,19212.295,5316.593,343.15,343.15,-19709.021,176848.95,22820.47688673439,10187.639747435816,14997.27901307124,19212.295,5316.593,20.769035,25184.918760507055,24528.887,24549.656,-5.1905212
