minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_actuatorSignal,boiler2_actuatorSignal,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
43395,-0.042387918,336.5687,297.31204,-0.042387918,336.59177,0.0,0.0,294.724,266.45,338.1832,-8.515169e-05,336.12378,336.25336,3.7083303e-21,-6.818205e-22,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,2603700.0,-14617.040989469653,-6988.8325,-6992.94,0.0,0.0,0.0,-13981.772,0.0,0.0,0.46398926
43410,-0.042387918,336.63885,297.31204,-0.042387918,336.65442,0.0,0.0,294.70612,266.45,338.1832,-8.515169e-05,336.13843,336.25696,7.1227846e-35,-1.8193885e-36,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,2604600.0,-14617.040989469653,-7001.323,-7004.0938,0.0,0.0,0.0,-14005.417,0.0,0.0,0.44610596
43425,-0.042387918,336.69638,297.31204,-0.042387918,336.7069,0.0,0.0,294.68817,266.45,338.1832,-8.515169e-05,336.1535,336.26074,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,2605500.0,-14617.040989469653,-7011.5645,-7013.4385,0.0,0.0,0.0,-14025.003,0.0,0.0,0.42816162
43440,-0.042387918,336.74576,297.31204,-0.042387918,336.7529,0.0,0.0,294.6615,266.45,338.1832,-8.515169e-05,336.16895,336.26474,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,2606400.0,-14617.040989469653,-7020.355,-7021.6265,0.0,0.0,0.0,-14041.981,0.0,0.0,0.40148926
43455,-0.042387918,336.78976,297.31204,-0.042387918,336.7946,0.0,0.0,294.5932,266.45,338.1832,-8.515169e-05,336.18475,336.26892,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,2607300.0,-14617.040989469653,-7028.1895,-7029.048,0.0,0.0,0.0,-14057.237,0.0,0.0,0.33319092
43470,-0.042387918,336.8301,297.31204,-0.042387918,336.83337,0.0,0.0,294.53815,266.45,338.1832,-8.515169e-05,336.20096,336.27332,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,2608200.0,-14617.040989469653,-7035.3716,-7035.953,0.0,0.0,0.0,-14071.324,0.0,0.0,0.2781372
43485,-0.042392004,336.86792,297.31204,-0.042392004,336.87012,0.0,0.0,294.48044,266.45,338.1832,-8.51599e-05,336.21753,336.2779,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.3084,2609100.0,-14618.45109073181,-7042.782,-7043.1733,0.0,0.0,0.0,-14085.955,0.0,0.0,0.22042847
43500,-0.042387918,336.90372,297.32327,-0.042387918,336.9052,0.0,0.0,294.42737,266.45,338.16687,-8.5151696e-05,336.23444,336.28262,2.1854817e-19,-5.2799006e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,2610000.0,-14607.186698819774,-7046.477,-7046.743,0.0,0.0,0.0,-14093.221,0.0,0.0,0.1673584
43515,-0.04238798,336.93774,302.22607,-0.04238798,336.93875,0.0,0.0,294.2703,266.51965,331.53503,-8.515182e-05,336.25162,336.28757,6.1768135e-19,-4.00454e-21,0.0,0.0,0.0,0.0,343.15,343.15,-66.30328,2610900.0,-10481.987364305034,-6179.702,-6179.8813,0.0,0.0,0.0,-12359.584,0.0,0.0,0.010284424
43530,-0.042388074,336.9699,313.60794,-0.042388074,336.97058,0.0,0.0,294.1472,266.6857,315.55856,-8.515201e-05,336.26907,336.29263,5.9638983e-19,1.9955522e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30343,2611800.0,-697.6176044141802,-4159.1294,-4159.2485,0.0,0.0,0.0,-8318.378,0.0,0.0,-0.11282349
